"location","reference_date","horizon","target_end_date","target","output_type","output_type_id","value"
"21",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,25.8682030107076
"22",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,13.6876875766118
"24",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,16.0223854533339
"27",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,59.8199808462612
"28",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,17.6510592429397
"29",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,59.6883714864037
"30",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,19.8047814608859
"31",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,11.6920432266131
"32",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,7.67721439320371
"33",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,19.6693684611589
"34",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,100.47239741495
"36",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,119.640702142861
"37",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,37.5059634693903
"38",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,2.78256996814047
"39",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,165.635709842053
"40",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,24.0861447776139
"41",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,17.8554077823069
"44",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,5.20043511229552
"45",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,11.1943392193504
"47",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,49.7713371511821
"48",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,37.7080158190376
"49",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,10.6016310739684
"50",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,1.66247062918076
"51",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,18.9361005070172
"53",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,21.7140551905129
"54",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,17.6274927168061
"72",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.01,0
"01",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,17.9797524075438
"02",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,0
"04",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,212.255135080256
"05",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,8.59937009028109
"06",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,147.334945382344
"08",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,47.698058947721
"09",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,14.411228796736
"10",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,13.6918423169751
"12",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,79.2396023717924
"13",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,0.10862321741259
"15",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,5.19699492747866
"16",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,3.9936477425928
"17",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,145.766953446083
"18",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,48.8219292886059
"19",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,22.3293107457078
"20",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,9.03559295452642
"21",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,24.7747374985964
"22",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,13.7275786425371
"24",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,14.0118522159203
"27",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,57.5389917655843
"28",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,16.694732189039
"29",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,54.5305839657503
"30",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,21.6578293591569
"31",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,11.8702378387266
"32",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,7.50045248185222
"33",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,18.9933510280444
"34",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,97.4129837524282
"36",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,109.31288072808
"37",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,33.2123154981475
"38",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,2.68822400300815
"39",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,150.209782799665
"40",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,22.3960972838895
"41",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,15.1464358587067
"44",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,5.32559571401074
"45",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,10.7385286535221
"47",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,48.4222765927246
"48",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,34.1111001366427
"49",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,9.23840638430566
"50",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,1.82747909010272
"51",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,17.6896959323916
"53",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,19.7785030317333
"54",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,16.5657442878063
"72",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.01,0
"01",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,42.667259294407
"02",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,0.938610819791303
"04",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,438.540148449756
"05",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,14.7721378403293
"06",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,366.657813195739
"08",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,73.0355358505122
"09",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,27.598223926981
"10",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,16.3108739108253
"12",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,143.935042537458
"13",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,27.3618422777169
"15",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,8.98984948057922
"16",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,9.38636241585155
"17",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,193.224295472291
"18",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,79.9810935667158
"19",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,37.0060231946828
"20",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,16.2157001683845
"21",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,49.6221147263892
"22",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,24.4457443036653
"24",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,34.3468319749018
"27",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,98.2701525894582
"28",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,30.0852729375776
"29",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,92.1330509620599
"30",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,27.1059057848484
"31",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,18.9370439780259
"32",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,21.142359336371
"33",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,33.302265010301
"34",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,150.130607309274
"36",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,206.605993359127
"37",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,103.964381633514
"38",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,4.38279138087909
"39",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,282.778903211665
"40",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,36.9351574203581
"41",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,33.7957585704148
"44",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,8.68612205245074
"45",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,24.8481044201424
"47",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,81.1915580432229
"48",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,93.7035828116712
"49",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,21.6852039948948
"50",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,3.6089483491538
"51",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,52.4339620961566
"53",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,39.9779895205995
"54",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,33.0235659175659
"72",2024-11-23,0,2024-11-23,"wk inc covid hosp","quantile",0.025,0
"01",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,39.4598932239569
"02",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,0.71676092181327
"04",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,416.13535613903
"05",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,12.4652202985626
"06",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,317.852462834481
"08",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,68.4724061138288
"09",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,23.4172731694019
"10",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,16.57231427992
"12",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,129.415416337077
"13",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,22.1584813635754
"15",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,8.37526022239303
"16",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,7.82431148741829
"17",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,188.282117180717
"18",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,67.1129783361142
"19",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,34.0531187533473
"20",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,13.6504825999911
"21",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,42.4288836890808
"22",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,21.5253708743346
"24",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,29.6103949137388
"27",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,89.0111226704841
"28",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,25.4379287753457
"29",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,81.8760081668175
"30",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,25.7024157339074
"31",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,16.2264072085884
"32",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,18.4526411118013
"33",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,30.2563184135022
"34",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,134.314413511936
"36",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,185.429178804981
"37",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,93.3712358803418
"38",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,3.97113199111873
"39",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,246.584915091974
"40",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,34.6109554850767
"41",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,28.0960153897269
"44",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,8.03465789215517
"45",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,21.0611000067652
"47",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,76.2563564637816
"48",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,74.4111427024528
"49",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,19.1088209990632
"50",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,3.20193499216158
"51",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,45.7438166159943
"53",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,32.7029480212699
"54",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,29.6534118936144
"72",2024-11-23,1,2024-11-30,"wk inc covid hosp","quantile",0.025,0
"01",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,33.3790987427519
"02",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,0.504563811446208
"04",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,370.853975219116
"05",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,11.2040677861332
"06",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,272.48071932287
"08",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,59.1456529229174
"09",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,19.3384525270059
"10",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,14.7648458310915
"12",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,114.881958043381
"13",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,20.4353414394666
"15",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,7.59028426411301
"16",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,7.57556610366332
"17",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,184.107930954363
"18",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,64.6974033429407
"19",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,33.1213939315701
"20",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,12.7377960537716
"21",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,37.2864944906374
"22",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,20.0305722937894
"24",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,25.6449897278504
"27",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,78.851850711598
"28",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,23.5860071260081
"29",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,79.9917380315562
"30",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,22.6502148756634
"31",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,15.8404779715219
"32",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,14.6996032777685
"33",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,28.4864285634917
"34",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,131.228274972186
"36",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,175.226185194009
"37",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,82.0254207620859
"38",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,3.8280524936979
"39",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,215.261212318308
"40",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,33.6996402216427
"41",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,22.8749340862463
"44",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,7.17561657836707
"45",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,15.4073920774131
"47",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,66.2652618212754
"48",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,73.3235589919674
"49",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,15.5204899210739
"50",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,2.56771255696399
"51",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,37.3654633697109
"53",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,31.496589189739
"54",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,26.8421385378609
"72",2024-11-23,2,2024-12-07,"wk inc covid hosp","quantile",0.025,0
"01",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.025,32.2642844137722
"02",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.025,0.538680303616722
"04",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.025,348.94683594097
"05",2024-11-23,3,2024-12-14,"wk inc covid hosp","quantile",0.025,10.7067476817287
