output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,RI_10,0.0034284561863466775,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_13,0.0031268912648779504,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_47,0.00383025904646709,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_57,0.0034284561863466775,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_65,0.001817998182001818,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_85,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_94,0.0026238772832778284,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_98,0.002321825156470826,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_125,0.003227433182047403,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_126,0.0024225295245785807,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_133,0.0034284561863466775,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_150,0.0034284561863466775,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_154,0.0015154576682158013,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_157,0.0031268912648779504,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_160,0.0037298387096774193,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_162,0.0037298387096774193,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_175,0.004131398629584845,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_176,0.0029257465698143666,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_190,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_197,0.003227433182047403,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_198,0.005033725963958522,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_199,0.004031039000302328,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_200,0.0036293981248109687,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_202,0.002523213564796124,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_210,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_214,0.00473313192346425,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_221,0.0029257465698143666,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_223,0.002523213564796124,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_239,0.004031039000302328,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_252,0.0020195900232252853,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_269,0.0026238772832778284,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_273,0.005133883631971009,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_285,0.002321825156470826,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_288,0.004833350115799013,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_290,0.004231738035264484,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_299,0.004131398629584845,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_301,0.002321825156470826,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_317,0.004432356200261912,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_322,0.005534312738981686,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_325,0.0028251437796387854,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_328,0.0024225295245785807,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_333,0.002321825156470826,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_349,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_353,0.0028251437796387854,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_359,0.0036293981248109687,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_366,0.003327954820492134,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_367,0.0017171717171717172,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_372,0.00272452068617558,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_403,0.0029257465698143666,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_413,0.00272452068617558,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_432,0.002523213564796124,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_440,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_455,0.004532634971796938,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_458,0.002321825156470826,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_459,0.0031268912648779504,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_463,0.0020195900232252853,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_472,0.004231738035264484,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_476,0.0037298387096774193,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_495,0.0034284561863466775,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_500,0.00383025904646709,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_501,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_504,0.002221100454316002,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_508,0.0030263290628467668,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_521,0.0024225295245785807,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_540,0.003327954820492134,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_560,0.0019188042819632397,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_572,0.003327954820492134,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_575,0.002120355411954766,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_581,0.0030263290628467668,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_586,0.0024225295245785807,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_588,0.003227433182047403,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_592,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_615,0.0028251437796387854,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_619,0.0029257465698143666,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_661,0.0030263290628467668,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_663,0.00473313192346425,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_692,0.0028251437796387854,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_697,0.0031268912648779504,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_737,0.004131398629584845,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_772,0.00272452068617558,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_777,0.0026238772832778284,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_792,0.004833350115799013,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_822,0.004632893544163561,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_828,0.0031268912648779504,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_841,0.0035289372857430935,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
sample,RI_847,0.004231738035264484,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,44
