location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
New York,NY,2,2024-12-14,2024-12-28,CovidHub-baseline,302.53421559215593,388.6646841468414,437,485.5677081770818,571.4561013110131,303,389,437,486,571,CovidHub-hub-models,2024-12-11,CovidHub baseline model
North Carolina,NC,2,2024-12-14,2024-12-28,CovidHub-baseline,108.18777137771379,146.82257322573227,169,191.22448224482244,229.61045810458106,108,147,169,191,230,CovidHub-hub-models,2024-12-11,CovidHub baseline model
North Dakota,ND,2,2024-12-14,2024-12-28,CovidHub-baseline,0,7.24434744347444,15,22.673679236792367,36.065393653936546,0,7,15,23,36,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Ohio,OH,2,2024-12-14,2024-12-28,CovidHub-baseline,263.57328298282994,331.83154331543324,370,408.518972689727,476.61378213782143,264,332,370,409,477,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Oklahoma,OK,2,2024-12-14,2024-12-28,CovidHub-baseline,64.53869438694385,103.12084370843706,126,148.6718242182422,187.94608871088707,65,103,126,149,188,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Oregon,OR,2,2024-12-14,2024-12-28,CovidHub-baseline,14.417691676916766,35.63746387463875,48,60.451367013670136,81.65994959949596,14,36,48,60,82,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Pennsylvania,PA,2,2024-12-14,2024-12-28,CovidHub-baseline,116.86185986859859,468.180884308843,626,782.7255397553974,1135.1621843718433,117,468,626,783,1135,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Rhode Island,RI,2,2024-12-14,2024-12-28,CovidHub-baseline,5.665454904549044,28.18798187981879,40,51.67117671176712,74.04932249322493,6,28,40,52,74,CovidHub-hub-models,2024-12-11,CovidHub baseline model
South Carolina,SC,2,2024-12-14,2024-12-28,CovidHub-baseline,54.98226657266572,67.64742897428972,75,82.38760887608876,94.92837103371033,55,68,75,82,95,CovidHub-hub-models,2024-12-11,CovidHub baseline model
South Dakota,SD,2,2024-12-14,2024-12-28,CovidHub-baseline,2.1051393013930113,15.556698066980676,23,30.312075620756204,43.93603061030609,2,16,23,30,44,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Tennessee,TN,2,2024-12-14,2024-12-28,CovidHub-baseline,0,82.2957554575546,130,177.4407419074191,260.69008340083406,0,82,130,177,261,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Texas,TX,2,2024-12-14,2024-12-28,CovidHub-baseline,152.13363033630338,285.74348493484933,362,438.00219502195023,571.9937339373394,152,286,362,438,572,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Utah,UT,2,2024-12-14,2024-12-28,CovidHub-baseline,35.464155141551416,52.096715967159675,61,69.90106401064011,86.42845003450034,35,52,61,70,86,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Vermont,VT,2,2024-12-14,2024-12-28,CovidHub-baseline,0,2.184861848618486,12,21.82062820628206,40.01588865888659,0,2,12,22,40,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Virginia,VA,2,2024-12-14,2024-12-28,CovidHub-baseline,67.04421719217193,99.49440494404945,117,134.73453484534846,167.1237957379574,67,99,117,135,167,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Washington,WA,2,2024-12-14,2024-12-28,CovidHub-baseline,4.439366893668936,34.25744257442574,51,67.8240232402324,97.65450504505041,4,34,51,68,98,CovidHub-hub-models,2024-12-11,CovidHub baseline model
West Virginia,WV,2,2024-12-14,2024-12-28,CovidHub-baseline,0,30.17882428824286,88,145.52586775867763,239.2395378953788,0,30,88,146,239,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Wisconsin,WI,2,2024-12-14,2024-12-28,CovidHub-baseline,115.49392043920436,159.73933239332393,181,202.46454464544647,246.69830348303478,115,160,181,202,247,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Wyoming,WY,2,2024-12-14,2024-12-28,CovidHub-baseline,0,26.416834168341687,42,57.69425194251942,85.87067170671708,0,26,42,58,86,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Puerto Rico,PR,2,2024-12-14,2024-12-28,CovidHub-baseline,19.39970649706496,73.6989319893199,103,132.48368483684837,186.6691826918269,19,74,103,132,187,CovidHub-hub-models,2024-12-11,CovidHub baseline model
United States,US,2,2024-12-14,2024-12-28,CovidHub-baseline,7374.806712817128,7966.833903339032,8283,8598.106673566734,9198.487422374224,7375,7967,8283,8598,9198,CovidHub-hub-models,2024-12-11,CovidHub baseline model
Alabama,AL,0,2024-12-14,2024-12-14,CovidHub-ensemble,52.0121901594404,81.0287088877074,97.1865701906613,119.947725334962,162.532364035123,52,81,97,120,163,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Alabama,AL,1,2024-12-14,2024-12-21,CovidHub-ensemble,45.375,80.8791617977582,99.2333131979884,141.966665272263,192.768315823936,45,81,99,142,193,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Alabama,AL,2,2024-12-14,2024-12-28,CovidHub-ensemble,42.05,74.9589712188902,111.704314294904,159.822250441351,238.793853188299,42,75,112,160,239,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Alaska,AK,0,2024-12-14,2024-12-14,CovidHub-ensemble,4.245,9.34610288506289,11.4535838711485,15.6274740765053,22.6934347982627,4,9,11,16,23,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Alaska,AK,1,2024-12-14,2024-12-21,CovidHub-ensemble,3.84030679330159,9.08904489182607,11.8643145405985,18.3493476226958,27.6610829011008,4,9,12,18,28,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Alaska,AK,2,2024-12-14,2024-12-28,CovidHub-ensemble,3.7375,8.8376950318572,12.2291106618332,20.1530607471063,35.8435907363892,4,9,12,20,36,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Arizona,AZ,0,2024-12-14,2024-12-14,CovidHub-ensemble,442.309902648926,707.243871467965,796.479459163992,856.717954206582,1002.10576197296,442,707,796,857,1002,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Arizona,AZ,1,2024-12-14,2024-12-21,CovidHub-ensemble,378.550055907206,663.43640930227,786.895948861611,902.683347595215,1107.3420202055,379,663,787,903,1107,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Arizona,AZ,2,2024-12-14,2024-12-28,CovidHub-ensemble,335.352108402626,606.348017697474,771.82633972168,878.679756641388,1171.20704475638,335,606,772,879,1171,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Arkansas,AR,0,2024-12-14,2024-12-14,CovidHub-ensemble,24.6890036211422,42.8906776719091,53.8120636698134,78.3658827955513,128.191782455444,25,43,54,78,128,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Arkansas,AR,1,2024-12-14,2024-12-21,CovidHub-ensemble,20.1420128835248,38.4430061964242,64.4327337383359,106.872277715602,159.09,20,38,64,107,159,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Arkansas,AR,2,2024-12-14,2024-12-28,CovidHub-ensemble,13.7129646397681,38.3619006522293,83.0723661963641,127.311452697754,172.112323760986,14,38,83,127,172,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
California,CA,0,2024-12-14,2024-12-14,CovidHub-ensemble,408.135011538448,619.32818385144,724.715693841301,1094.44945052846,1532.69299519857,408,619,725,1094,1533,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
California,CA,1,2024-12-14,2024-12-21,CovidHub-ensemble,432.289219361478,600.15278282191,931.325311763848,1390.64545792643,1834.7718363444,432,600,931,1391,1835,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
California,CA,2,2024-12-14,2024-12-28,CovidHub-ensemble,382.651830339256,602.890023125488,1073.229923198,1740.83333333333,2191.40936279297,383,603,1073,1741,2191,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Colorado,CO,0,2024-12-14,2024-12-14,CovidHub-ensemble,103.65,157.060542365264,178.692063652127,194.715915681268,241.499197859782,104,157,179,195,241,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Colorado,CO,1,2024-12-14,2024-12-21,CovidHub-ensemble,98.7857533487708,157.504141219858,175.207481384277,213.979641662121,278.465614318848,99,158,175,214,278,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Colorado,CO,2,2024-12-14,2024-12-28,CovidHub-ensemble,82.7997155739125,148.692561094284,188.180571832058,232.985585268021,333.912940979004,83,149,188,233,334,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Connecticut,CT,0,2024-12-14,2024-12-14,CovidHub-ensemble,44.1028647326214,75.2220217379576,93.1387376929761,118.845,182.446280577904,44,75,93,119,182,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Connecticut,CT,1,2024-12-14,2024-12-21,CovidHub-ensemble,36.9506248914445,72.2710990492309,103.029026555217,146.003514775269,225.675,37,72,103,146,226,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Connecticut,CT,2,2024-12-14,2024-12-28,CovidHub-ensemble,35.6986956269652,75.7272958876653,130.216759312413,186.867732572556,304.85,36,76,130,187,305,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Delaware,DE,0,2024-12-14,2024-12-14,CovidHub-ensemble,13.8156211820915,23,26.9843957314744,34.6144046992703,48.3785790927174,14,23,27,35,48,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Delaware,DE,1,2024-12-14,2024-12-21,CovidHub-ensemble,14.3257969176426,22.5,31.4200166292176,40.6666666666667,63.3003753865657,14,22,31,41,63,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Delaware,DE,2,2024-12-14,2024-12-28,CovidHub-ensemble,13.5,21.6884417735982,31.8878228000449,45.7718525988394,80.0469799041748,14,22,32,46,80,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
District of Columbia,DC,0,2024-12-14,2024-12-14,CovidHub-ensemble,6.42317736476894,12.2497048640545,15.3499364852905,23.5255765752792,35.7207808876038,6,12,15,24,36,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
District of Columbia,DC,1,2024-12-14,2024-12-21,CovidHub-ensemble,4.63538600759989,11.2614893460855,17.3273150982963,29.12,47.5027952194214,5,11,17,29,48,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
District of Columbia,DC,2,2024-12-14,2024-12-28,CovidHub-ensemble,3.50762127772466,10.3702379778216,22.015454447815902,33.6424039444923,67.0842512893677,4,10,22,34,67,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Florida,FL,0,2024-12-14,2024-12-14,CovidHub-ensemble,107.107461863483,221.834468929688,281.212625731855,442.464970935585,734.152848368343,107,222,281,442,734,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Florida,FL,1,2024-12-14,2024-12-21,CovidHub-ensemble,100.138972236569,203.836976012041,330.342301561195,579.659775067575,943.396088867187,100,204,330,580,943,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Florida,FL,2,2024-12-14,2024-12-28,CovidHub-ensemble,109.828056886444,242.961897091698,394.657124623173,644.69199786377,1195.90311691481,110,243,395,645,1196,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Georgia,GA,0,2024-12-14,2024-12-14,CovidHub-ensemble,52.152270769407,87.1604674941672,110.532185457617,138.144155721334,207.536095996677,52,87,111,138,208,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Georgia,GA,1,2024-12-14,2024-12-21,CovidHub-ensemble,40.934150091411,89.9905086208468,127.903136597804,174.627901855469,261,41,90,128,175,261,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Georgia,GA,2,2024-12-14,2024-12-28,CovidHub-ensemble,37.1152299877481,95.1281147224933,150.893921016569,193.8159763656,327.683209184537,37,95,151,194,328,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Hawaii,HI,0,2024-12-14,2024-12-14,CovidHub-ensemble,5.74198252460254,11,16,21.2396723942277,33.922581574852,6,11,16,21,34,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Hawaii,HI,1,2024-12-14,2024-12-21,CovidHub-ensemble,3.91973054915306,11.9334786171953,16.47,23,43,4,12,16,23,43,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Hawaii,HI,2,2024-12-14,2024-12-28,CovidHub-ensemble,3.5,12.13641397381,17.7804591500298,30,59.931938174153,4,12,18,30,60,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Idaho,ID,0,2024-12-14,2024-12-14,CovidHub-ensemble,13.1156029093518,21.719346441932,25.9555538715468,34.6925121988686,51.640350196048,13,22,26,35,52,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Idaho,ID,1,2024-12-14,2024-12-21,CovidHub-ensemble,11.3119920711084,21.1184434083255,30.3439012289356,43.7178522053836,68.8775950869522,11,21,30,44,69,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Idaho,ID,2,2024-12-14,2024-12-28,CovidHub-ensemble,10.1244551366437,21.0635612280289,33.6284089038637,53.4715156960083,94.1606289545695,10,21,34,53,94,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Illinois,IL,0,2024-12-14,2024-12-14,CovidHub-ensemble,184.686748175945,278.888635844532,320.105298278541,385.946414010864,503.974591322667,185,279,320,386,504,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Illinois,IL,1,2024-12-14,2024-12-21,CovidHub-ensemble,180.561916801126,270.763985824537,337.142158513188,432.895638356388,595.203346946135,181,271,337,433,595,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Illinois,IL,2,2024-12-14,2024-12-28,CovidHub-ensemble,170.186992273725,267.431617628346,377.583006097929,489.727120101177,674.45191188734,170,267,378,490,674,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Indiana,IN,0,2024-12-14,2024-12-14,CovidHub-ensemble,138.784857127676,197.077979445035,223.039423418422,249.995,322.9,139,197,223,250,323,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Indiana,IN,1,2024-12-14,2024-12-21,CovidHub-ensemble,140.179488033855,203.918225470199,238.135,290.3,379,140,204,238,290,379,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Indiana,IN,2,2024-12-14,2024-12-28,CovidHub-ensemble,128.33629350701,206.853118298177,264.57,321.515,432,128,207,265,322,432,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Iowa,IA,0,2024-12-14,2024-12-14,CovidHub-ensemble,40.1589737327119,62.7110638110893,75.9250615899909,87.5,119.736819347497,40,63,76,88,120,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Iowa,IA,1,2024-12-14,2024-12-21,CovidHub-ensemble,37.7388641944332,65.2073221954755,83.7772764133367,101.450083742355,137.457496643066,38,65,84,101,137,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Iowa,IA,2,2024-12-14,2024-12-28,CovidHub-ensemble,35.7528014070609,65.6328837832239,89.0161519275129,109.755195728302,171.935290985107,36,66,89,110,172,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Kansas,KS,0,2024-12-14,2024-12-14,CovidHub-ensemble,31.9953519277185,50.6217042091849,59.2946649023914,71.7389713784456,102.545016846157,32,51,59,72,103,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Kansas,KS,1,2024-12-14,2024-12-21,CovidHub-ensemble,29.1245201371353,49.5837590830091,62.851547433205,81.9212214841936,123.607343306215,29,50,63,82,124,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Kansas,KS,2,2024-12-14,2024-12-28,CovidHub-ensemble,25.5378061093117,47.2109731818514,66.7546739814753,87.631382243139,147.202901878574,26,47,67,88,147,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Kentucky,KY,0,2024-12-14,2024-12-14,CovidHub-ensemble,60.3919490588225,95.4067750691963,109.483774653772,128.435022177955,181.667034924596,60,95,109,128,182,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Kentucky,KY,1,2024-12-14,2024-12-21,CovidHub-ensemble,53.9910880210949,87.8845714469826,115.07602993075,137.775291673598,221.607632411343,54,88,115,138,222,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Kentucky,KY,2,2024-12-14,2024-12-28,CovidHub-ensemble,49.2611116473198,83.9354910600764,127.773672103882,171.890466859341,276.254827800048,49,84,128,172,276,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Louisiana,LA,0,2024-12-14,2024-12-14,CovidHub-ensemble,47.8818755835566,65.4979964689705,81.0188912679139,116.008851124276,156.805,48,65,81,116,157,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Louisiana,LA,1,2024-12-14,2024-12-21,CovidHub-ensemble,37.0712129290519,62.7639671641362,93.10690859988,136.68,181.222691457041,37,63,93,137,181,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Louisiana,LA,2,2024-12-14,2024-12-28,CovidHub-ensemble,29.4163544962399,59.8255390914654,100.554804464394,149.04,213.795691905987,29,60,101,149,214,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Maine,ME,0,2024-12-14,2024-12-14,CovidHub-ensemble,7.35053349938129,16.9141112084919,20.4177604448528,26.2061312174912,37.4281821445274,7,17,20,26,37,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Maine,ME,1,2024-12-14,2024-12-21,CovidHub-ensemble,7.03045655856677,16.4163805906179,20.3737615672931,29.5233289808569,43.525,7,16,20,30,44,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Maine,ME,2,2024-12-14,2024-12-28,CovidHub-ensemble,6.26187678146568,14.8436552776915,20.8385015245879,32.4779603394191,52.3333333333333,6,15,21,32,52,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Maryland,MD,0,2024-12-14,2024-12-14,CovidHub-ensemble,36.0344662367794,62.9736917325914,74.6323495444292,102.328332219491,136.384511783315,36,63,75,102,136,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Maryland,MD,1,2024-12-14,2024-12-21,CovidHub-ensemble,29.467991447832,58.8509431151206,82.6990020910744,117.175,167.5,29,59,83,117,168,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Maryland,MD,2,2024-12-14,2024-12-28,CovidHub-ensemble,28.0656112633178,55.7394367223011,92.3605246772711,131.396666666667,208.5,28,56,92,131,208,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Massachusetts,MA,0,2024-12-14,2024-12-14,CovidHub-ensemble,277.152568084822,379.275412890453,422.649772347151,475.429852484696,579.943067524256,277,379,423,475,580,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Massachusetts,MA,1,2024-12-14,2024-12-21,CovidHub-ensemble,244.15780083064,360.653159067727,417.455698061804,502.194504298504,642.982727050781,244,361,417,502,643,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Massachusetts,MA,2,2024-12-14,2024-12-28,CovidHub-ensemble,212.688520351441,336.973167362465,419.020242183018,503.896810136915,717.896682739258,213,337,419,504,718,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Michigan,MI,0,2024-12-14,2024-12-14,CovidHub-ensemble,216.798927505521,451.957550042094,495.337672941581,569.530990686314,730.678947026068,217,452,495,570,731,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Michigan,MI,1,2024-12-14,2024-12-21,CovidHub-ensemble,204.433504078768,409.553828991023,484.901043249191,599.987378674645,884.820016120112,204,410,485,600,885,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Michigan,MI,2,2024-12-14,2024-12-28,CovidHub-ensemble,146.050860115792,360.585683358169,470.03396232093,636.724351206922,1005.98019387601,146,361,470,637,1006,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Minnesota,MN,0,2024-12-14,2024-12-14,CovidHub-ensemble,119.305,193.782425022955,225.982072233256,259.793609667821,330.832649230957,119,194,226,260,331,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Minnesota,MN,1,2024-12-14,2024-12-21,CovidHub-ensemble,114.118705749512,184.243525633295,219.192955474278,262.412378895938,370.736698253018,114,184,219,262,371,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Minnesota,MN,2,2024-12-14,2024-12-28,CovidHub-ensemble,97.925,174.805449664626,237.061905622482,310.739192221642,423.819952487946,98,175,237,311,424,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Mississippi,MS,0,2024-12-14,2024-12-14,CovidHub-ensemble,22.8092585912256,41.4668912216894,50.6369325327051,59.6209108400068,79.2891431003411,23,41,51,60,79,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Mississippi,MS,1,2024-12-14,2024-12-21,CovidHub-ensemble,19.4909745254749,41.9626490739742,53.292037584568,68.45,104.301315383911,19,42,53,68,104,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Mississippi,MS,2,2024-12-14,2024-12-28,CovidHub-ensemble,18.4468409799831,39.7558885580242,56.4903056436519,77.89,139.084585189819,18,40,56,78,139,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Missouri,MO,0,2024-12-14,2024-12-14,CovidHub-ensemble,85.4608812227448,127.107526858531,155.5,173.5,223.011369762542,85,127,156,174,223,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Missouri,MO,1,2024-12-14,2024-12-21,CovidHub-ensemble,73.118964616852,128.149615097557,158.5,187,254.166348401078,73,128,158,187,254,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Missouri,MO,2,2024-12-14,2024-12-28,CovidHub-ensemble,63.4666965451995,120.636470359111,156.5,198.5,305.651478036643,63,121,156,198,306,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Montana,MT,0,2024-12-14,2024-12-14,CovidHub-ensemble,12.1583651857767,20.2859370719828,26.6508156423567,35.4988627420973,48.1807278886222,12,20,27,35,48,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Montana,MT,1,2024-12-14,2024-12-21,CovidHub-ensemble,11.0659979929134,19.325,26.1858488896187,39.3236773769751,59.6097704661567,11,19,26,39,60,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Montana,MT,2,2024-12-14,2024-12-28,CovidHub-ensemble,9.48727226489701,20.1383543163718,28.3595600128174,42,69.8344795016759,9,20,28,42,70,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Nebraska,NE,0,2024-12-14,2024-12-14,CovidHub-ensemble,33.9031272197631,49.3854813341468,55.9639559775713,66.7522221820196,86.5,34,49,56,67,86,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Nebraska,NE,1,2024-12-14,2024-12-21,CovidHub-ensemble,31.2456119089718,49.6692985365916,59.1757353088809,69.8282081994456,118.378706635286,31,50,59,70,118,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Nebraska,NE,2,2024-12-14,2024-12-28,CovidHub-ensemble,27.3974171321593,47.9963886430743,56.5565924637554,75.40248236973,129.196928024292,27,48,57,75,129,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Nevada,NV,0,2024-12-14,2024-12-14,CovidHub-ensemble,20.281465863908,40.588584738848,47.7488570005472,55.995,70.5051348911354,20,41,48,56,71,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Nevada,NV,1,2024-12-14,2024-12-21,CovidHub-ensemble,17.2749805220987,36.3199083979533,47.775,58,91.5957059381316,17,36,48,58,92,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Nevada,NV,2,2024-12-14,2024-12-28,CovidHub-ensemble,15.1460005333854,34.2721879639983,44.865,62.4938479684367,114.6760040434,15,34,45,62,115,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Hampshire,NH,0,2024-12-14,2024-12-14,CovidHub-ensemble,26.0720472022183,41.7399463920593,48.695,59.0973514175984,83.4396533966064,26,42,49,59,83,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Hampshire,NH,1,2024-12-14,2024-12-21,CovidHub-ensemble,21.6203648190417,42.0111282292859,51.425,67.5289188890076,97.5,22,42,51,68,98,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Hampshire,NH,2,2024-12-14,2024-12-28,CovidHub-ensemble,20.6408313190548,41.95,53.826545875476,75.9124439429451,124.488752841949,21,42,54,76,124,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Jersey,NJ,0,2024-12-14,2024-12-14,CovidHub-ensemble,102.79697298251,172.666666666667,213.071862468784,294.916831425508,420.110699971517,103,173,213,295,420,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Jersey,NJ,1,2024-12-14,2024-12-21,CovidHub-ensemble,97.2416666666667,161.327719375293,242.347457584163,374.187443705403,557.261666666667,97,161,242,374,557,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Jersey,NJ,2,2024-12-14,2024-12-28,CovidHub-ensemble,86.8333333333333,159.154077707729,280.115795544517,444.856956583659,669.68723449707,87,159,280,445,670,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Mexico,NM,0,2024-12-14,2024-12-14,CovidHub-ensemble,71.2302311331631,106.860564677297,124.136955894979,137.365918347359,166.887671217561,71,107,124,137,167,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Mexico,NM,1,2024-12-14,2024-12-21,CovidHub-ensemble,67.0884948679371,100.799067476008,122.504632671199,147.832490331744,183.849435025324,67,101,123,148,184,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New Mexico,NM,2,2024-12-14,2024-12-28,CovidHub-ensemble,51.5133609117098,93.3794138323199,122.962061711927,156.047297772286,202.467616085327,52,93,123,156,202,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New York,NY,0,2024-12-14,2024-12-14,CovidHub-ensemble,235.872517357438,393.489655085132,444.304808856158,503.865,655.142333833921,236,393,444,504,655,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New York,NY,1,2024-12-14,2024-12-21,CovidHub-ensemble,237.823628238056,373.844571719499,473.64,571.581124015808,802.302326361361,238,374,474,572,802,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
New York,NY,2,2024-12-14,2024-12-28,CovidHub-ensemble,242.468157907975,375.003688571678,525.538856567664,645.764098126196,936.972483146853,242,375,526,646,937,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
North Carolina,NC,0,2024-12-14,2024-12-14,CovidHub-ensemble,61.0989580513601,122.443733881929,154.690132956017,192.013435333252,269.172957898245,61,122,155,192,269,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
North Carolina,NC,1,2024-12-14,2024-12-21,CovidHub-ensemble,59.2709723772365,115.749371356751,156,213.080264528574,324.075946685099,59,116,156,213,324,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
North Carolina,NC,2,2024-12-14,2024-12-28,CovidHub-ensemble,59.3016666666667,106.060461208988,174.119563769306,248.49432239744,434.5,59,106,174,248,434,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
North Dakota,ND,0,2024-12-14,2024-12-14,CovidHub-ensemble,7.0068467133057,13.1301969307459,17.4441975119758,21.8025227380675,28.5442147254944,7,13,17,22,29,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
North Dakota,ND,1,2024-12-14,2024-12-21,CovidHub-ensemble,7.21441627583655,14.0317663669036,18.0730954092687,22.9017002834846,38.5348930358887,7,14,18,23,39,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
North Dakota,ND,2,2024-12-14,2024-12-28,CovidHub-ensemble,6.47734530532087,12.5948411334712,17.8805475770988,24.5735579079684,47.5,6,13,18,25,48,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
Ohio,OH,0,2024-12-14,2024-12-14,CovidHub-ensemble,206.949419415416,335.833804235155,382.189459608808,437.059510135651,553.59615356816,207,336,382,437,554,CovidHub,2024-12-11,Ensemble model using CovidHub submissions
