reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.01,43.536962
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.025,47.895348
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.05,51.627051
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.1,55.424134
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.15,57.841191
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.2,59.552267
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.25,61.275273
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.3,63.076966
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.35,64.373324
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.4,65.71735157595958
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.45,66.54125803477572
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.5,67.37894736842102
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.55,68.4820752985576
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.6,69.68029548286394
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.65,71.10180562248564
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.7,72.60536965252314
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.75,74.5096367111578
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.8,75.9275807671082
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.85,78.55881042190168
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.9,82.28902118849479
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.95,88.98953870256037
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.975,93.927437
2026-05-02,01,-1,wk inc covid hosp,2026-04-25,quantile,0.99,99.894314
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.01,32
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.025,36
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.05,39
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.1,43
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.15,46
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.2,48
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.25,50
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.3,52
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.35,54
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.4,56
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.45,57
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.5,59
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.55,61
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.6,63
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.65,65
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.7,67
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.75,69
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.8,70
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.85,72
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.9,75.30298670298671
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.95,85.45273736809922
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.975,91
2026-05-02,01,0,wk inc covid hosp,2026-05-02,quantile,0.99,100.33333333333333
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.01,26
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.025,30
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.05,34
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.1,37
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.15,41
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.2,43
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.25,45
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.3,47
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.35,50
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.4,51
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.45,54
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.5,55
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.55,57
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.6,60
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.65,62
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.7,65
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.75,67
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.8,71
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.85,74
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.9,79
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.95,88
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.975,95
2026-05-02,01,1,wk inc covid hosp,2026-05-09,quantile,0.99,112.86851702577104
2026-05-02,01,2,wk inc covid hosp,2026-05-16,quantile,0.01,18.624177770037385
2026-05-02,01,2,wk inc covid hosp,2026-05-16,quantile,0.025,24.5518675
2026-05-02,01,2,wk inc covid hosp,2026-05-16,quantile,0.05,30
2026-05-02,01,2,wk inc covid hosp,2026-05-16,quantile,0.1,34.5
2026-05-02,01,2,wk inc covid hosp,2026-05-16,quantile,0.15,38
2026-05-02,01,2,wk inc covid hosp,2026-05-16,quantile,0.2,40.5
