reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.01,19.894363
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.025,22.046871
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.05,23.738429
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.1,26.172258
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.15,27.993355
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.2,29.094784
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.25,30.404166
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.3,31.289173
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.35,32.166783
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.4,33.157223
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.45,34.046623
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.5,34.977748
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.55,35.927015
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.6,36.963229
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.65,37.881746
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.7,39.142983
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.75,40.291874
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.8,41.985517
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.85,43.659666
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.9,45.680527
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.95,48.842001
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.975,51.335428
2026-06-06,01,-1,wk inc covid hosp,2026-05-30,quantile,0.99,55.32455
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.01,11.832810184097239
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.025,14.965036849226552
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.05,17.970713962743307
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.1,20.719747154590483
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.15,23.467979141155233
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.2,24.955672975259198
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.25,26.077425797358813
2026-06-06,01,0,wk inc covid hosp,2026-06-06,quantile,0.3,27.256965805194504
