reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.01,22.247618209427998
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.025,24.005463051533837
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.05,25.37225
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.1,27.70143650630101
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.15,29.027909274556812
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.2,30.026153846153854
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.25,30.908903347729403
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.3,31.75683750875789
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.35,32.52786379808947
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.4,33.15362144295188
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.45,33.71583152873782
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.5,34.285000000000004
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.55,34.88000180459551
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.6,35.50294718449911
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.65,36.19557370191053
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.7,37.17016249124211
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.75,38.382763318937265
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.8,39.511538461538464
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.85,40.96084072544319
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.9,42.869472584608076
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.95,46.09075
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.975,48.259010632676684
2026-06-20,01,-1,wk inc covid hosp,2026-06-13,quantile,0.99,50.79020787752852
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.01,14.460553214521397
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.025,16.9973840041077
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.05,19.668316197906496
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.1,22.57
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.15,24.274444444444445
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.2,25.682222222222222
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.25,26.91388888888889
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.3,28.267222222222223
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.35,28.943420747990658
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.4,29.873183369857042
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.45,31.35333333333333
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.5,32.39888888888889
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.55,33.257222222222225
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.6,34.334999999999994
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.65,35.09
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.7,36.19
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.75,37.86
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.8,39.129999999999995
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.85,41.18884127725035
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.9,44.94444444444444
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.95,50.05555555555556
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.975,55.76873089490772
2026-06-20,01,0,wk inc covid hosp,2026-06-20,quantile,0.99,66.77701078631381
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.01,11.467044357858995
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.025,15.12697099879087
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.05,18.21746591616129
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.1,21
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.15,23
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.2,24.27777777777778
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.25,25.61111111111111
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.3,27.333333333333336
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.35,28.311402467206655
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.4,29.279127064895725
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.45,31.444444444444443
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.5,32.611111111111114
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.55,33.611111111111114
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.6,35.44444444444444
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.65,36.77777777777778
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.7,38
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.75,40.4
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.8,42.46
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.85,45.245000000000005
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.9,48.46
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.95,55.24357535995327
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.975,61.503057386718
2026-06-20,01,1,wk inc covid hosp,2026-06-27,quantile,0.99,70.40639934799981
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.01,10
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.025,12
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.05,14.448592311818162
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.1,20
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.15,22
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.2,24
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.25,26
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.3,27.768483935005868
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.35,28.043844408023876
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.4,30
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.45,32.22222222222222
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.5,33.77777777777778
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.55,35.333333333333336
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.6,37.111111111111114
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.65,39.111111111111114
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.7,41.55555555555556
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.75,44.51354703161347
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.8,46.33778978679547
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.85,52.5528896016703
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.9,56.01069687353272
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.95,63.88
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.975,70.59455846405126
2026-06-20,01,2,wk inc covid hosp,2026-07-04,quantile,0.99,86.20126734043097
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.01,7
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.025,9.333333333333334
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.05,13.555555555555555
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.1,18.77777777777778
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.15,23
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.2,25
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.25,26.78364975624201
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.3,29
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.35,30
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.4,32
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.45,34
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.5,35
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.55,37.71666666666667
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.6,40.19544879003194
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.65,42.97288864779665
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.7,46.22222222222222
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.75,48.26383838537437
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.8,50.25163631678087
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.85,57.93
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.9,62.75
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.95,70.51
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.975,77.86
2026-06-20,01,3,wk inc covid hosp,2026-07-11,quantile,0.99,100.04716155207797
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.01,0.02
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.025,0.025
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.05,0.03
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.1,0.05969696969696971
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.15,0.07375000000000001
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.2,0.07894736842105263
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.25,0.09972222222222223
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.3,0.11882352941176468
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.35,0.135
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.4,0.14687499999999998
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.45,0.1569230769230769
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.5,0.16416666666666666
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.55,0.17305555555555557
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.6,0.23343871684162126
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.65,0.32151698492796515
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.7,0.41126136552024795
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.75,0.514614146112945
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.8,0.6851867989323396
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.85,0.8635729256933802
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.9,1.0770248053245801
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.95,1.5421272970489668
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.975,1.8663039610768803
2026-06-20,02,-1,wk inc covid hosp,2026-06-13,quantile,0.99,2.1106855015993253
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.01,0
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.025,0
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.05,5.081594008136779e-4
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.1,0.006744520593380645
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.15,0.014759744323418474
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.2,0.01598066298401777
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.25,0.027578624083466757
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.3,0.045056058706596375
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.35,0.05170714228286842
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.4,0.0757126637565897
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.45,0.18063136006137176
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.5,0.615
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.55,0.6888785140144069
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.6,0.7919089209101764
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.65,0.9116610428469578
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.7,1
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.75,1
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.8,1.8416159096212712
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.85,2
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.9,2
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.95,2.5
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.975,3.8708173564413806
2026-06-20,02,0,wk inc covid hosp,2026-06-20,quantile,0.99,4.559573280367067
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.01,0
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.025,0
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.05,0
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.1,0
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.15,0.002354209214511162
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.2,0.005276552414928327
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.25,0.006965204566276251
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.3,0.01596626021280835
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.35,0.01600260192849385
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.4,0.025040548680934183
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.45,0.67
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.5,0.695150773678687
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.55,0.8326066959976266
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.6,0.975685796319246
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.65,1
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.7,1
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.75,1.5
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.8,2
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.85,2
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.9,2.5
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.95,3.5
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.975,4.173569140702819
2026-06-20,02,1,wk inc covid hosp,2026-06-27,quantile,0.99,5.35495572349066
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.01,0
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.025,0
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.05,0
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.1,7.193475447557688e-5
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.15,0.0018425614623009043
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.2,0.003996059105922869
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.25,0.005848748994641674
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.3,0.006920961610038465
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.35,0.007139571369609234
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.4,0.008239867366654174
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.45,0.5
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.5,0.55
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.55,0.8727652069100793
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.6,1
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.65,1
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.7,1
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.75,2
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.8,2
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.85,2
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.9,3
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.95,4
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.975,5.4989758606464
2026-06-20,02,2,wk inc covid hosp,2026-07-04,quantile,0.99,6
2026-06-20,02,3,wk inc covid hosp,2026-07-11,quantile,0.01,0
2026-06-20,02,3,wk inc covid hosp,2026-07-11,quantile,0.025,0
2026-06-20,02,3,wk inc covid hosp,2026-07-11,quantile,0.05,0
2026-06-20,02,3,wk inc covid hosp,2026-07-11,quantile,0.1,6.751317805302384e-5
2026-06-20,02,3,wk inc covid hosp,2026-07-11,quantile,0.15,1.0282776349614404e-4
2026-06-20,02,3,wk inc covid hosp,2026-07-11,quantile,0.2,1.5995429877177947e-4
2026-06-20,02,3,wk inc covid hosp,2026-07-11,quantile,0.25,0.003409817939752745
