reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.01,32.87307
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.025,35.929882
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.05,39.297272
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.1,42.12933
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.15,44.169092
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.2,45.822384
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.25,47.366923
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.3,48.610111
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.35,49.6
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.4,50.41
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.45,51.22
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.5,52.01
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.55,52.82
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.6,53.67365606190707
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.65,55.38720333699936
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.7,57.57784394909873
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.75,60.570247540580105
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.8,62.488073
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.85,64.339609
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.9,67.251679
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.95,71.140534
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.975,75.008898
2026-04-18,01,-1,wk inc covid hosp,2026-04-11,quantile,0.99,79.900621
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.01,20.836871622214225
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.025,24.444444444444443
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.05,28.107019345052528
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.1,32.29643222825986
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.15,35.70264982701495
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.2,37.72662102456591
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.25,39
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.3,41.570314242880194
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.35,43
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.4,43
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.45,44
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.5,44
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.55,45
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.6,46.5768053894729
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.65,50.54229181074923
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.7,51.94
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.75,53.38
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.8,55.04
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.85,57.01
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.9,59.59
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.95,65
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.975,70.2861111111111
2026-04-18,01,0,wk inc covid hosp,2026-04-18,quantile,0.99,83.77777777777777
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.01,14.679868970778223
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.025,19.491666666666667
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.05,23.430904397524408
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.1,27
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.15,29.912083
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.2,32
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.25,34
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.3,35.888888888888886
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.35,37.333333333333336
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.4,38.55555555555556
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.45,39.77777777777778
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.5,41.111111111111114
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.55,42.333333333333336
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.6,43.666666666666664
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.65,45.44444444444444
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.7,47.477777777777774
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.75,49.44444444444444
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.8,53.78
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.85,56.18
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.9,59.32
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.95,68.04379358956768
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.975,78.61388888888888
2026-04-18,01,1,wk inc covid hosp,2026-04-25,quantile,0.99,95.69010624809903
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.01,10.437777777777777
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.025,14
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.05,17.314499144326696
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.1,22.333333333333332
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.15,25.666666666666668
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.2,28.444444444444443
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.25,30.333333333333332
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.3,32.22222222222222
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.35,33.55555555555556
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.4,35
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.45,36.28333333333333
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.5,38
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.55,41
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.6,43
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.65,45.70873348270496
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.7,48.16183439163167
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.75,54
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.8,56.312406778685094
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.85,62.28529837897587
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.9,62.997770122277615
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.95,70.85913912444747
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.975,81.83611111111111
2026-04-18,01,2,wk inc covid hosp,2026-05-02,quantile,0.99,109.37663532996228
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.01,7
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.025,9.905332569664932
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.05,14.666666666666666
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.1,18.22222222222222
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.15,22.22222222222222
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.2,25
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.25,27.333333333333332
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.3,29.666666666666668
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.35,31
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.4,32.55555555555556
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.45,34
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.5,35.111111111111114
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.55,37
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.6,39
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.65,42.54037545197775
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.7,46
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.75,51
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.8,56
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.85,63
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.9,68.2770777659342
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.95,78.11112982016473
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.975,89.09339918319033
2026-04-18,01,3,wk inc covid hosp,2026-05-09,quantile,0.99,118.77598394329935
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.01,1.97015
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.025,2.3858017
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.05,2.9091042
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.1,3.642871884746173
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.15,4.2762643978165435
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.2,4.5969895
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.25,5.0388053
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.3,5.394823915371243
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.35,5.575426102334845
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.4,5.734234144322221
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.45,5.897325507389589
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.5,6.0210526315789465
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.55,6.177674492610411
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.6,6.371648208618956
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.65,6.615198897665156
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.7,6.90650941796209
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.75,7.307339164839077
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.8,7.7529393429541935
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.85,8.701235602183457
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.9,9.693491751617461
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.95,11.354910447376731
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.975,12.128805677381227
2026-04-18,02,-1,wk inc covid hosp,2026-04-11,quantile,0.99,12.898447504608397
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.01,1.1382419112993372
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.025,1.8741989161749009
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.05,2
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.1,3
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.15,3.5407173587540868
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.2,4
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.25,4
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.3,4.423837229756299
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.35,4.614610915012213
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.4,5
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.45,5
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.5,5.931335486558684
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.55,6
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.6,6.8929309730046615
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.65,6.9094851629281315
2026-04-18,02,0,wk inc covid hosp,2026-04-18,quantile,0.7,6.912125506822067
