reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.01,33.98514
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.025,37.924109
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.05,40.9385925
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.1,44.2517505
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.15,46.401517
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.2,48.4210595
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.25,49.771803
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.3,51.493930500000005
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.35,52.6433235
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.4,54.365654500000005
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.45,55.386948000000004
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.5,56.4660435
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.55,57.5222825
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.6,58.6164735
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.65,59.8859765
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.7,61.19444349999999
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.75,62.614733
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.8,64.112462
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.85,66.91476403169095
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.9,71.4065858342764
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.95,76.66
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.975,80.330219
2026-04-04,01,-1,wk inc covid hosp,2026-03-28,quantile,0.99,87.040695
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.01,16.342617844299678
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.025,20.576514261351445
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.05,26
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.1,29.87377493400651
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.15,32.80868174469174
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.2,34
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.25,35
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.3,36.21463198121925
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.35,38
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.4,39.71336561581031
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.45,41.36920986390812
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.5,43.05620443299654
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.55,44.75617566435284
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.6,46.765239974605784
2026-04-04,01,0,wk inc covid hosp,2026-04-04,quantile,0.65,48.46290977550939
