reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.01,10.443333333333333
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.025,13.333333333333334
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.05,16.77777777777778
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.1,21.444444444444443
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.15,23.88888888888889
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.2,25.444444444444443
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.25,27.333333333333332
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.3,28.444444444444443
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.35,29.29444444444444
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.4,30.333333333333332
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.45,31.0
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.5,32.166666666666664
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.55,32.77777777777778
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.6,33.333333333333336
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.65,34.666666666666664
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.7,35.666666666666664
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.75,37.44444444444444
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.8,38.57777777777778
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.85,40.22222222222222
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.9,43.666666666666664
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.95,48.227777777777774
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.975,57.61388888888889
2026-07-11,wk inc covid hosp,0,2026-07-11,01,quantile,0.99,78.12555555555554
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.01,0.0
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.025,0.0
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.05,0.0
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.1,0.0
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.15,0.3333333333333333
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.2,0.3333333333333333
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.25,0.6666666666666666
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.3,1.0
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.35,1.1111111111111112
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.4,1.2222222222222223
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.45,1.3333333333333333
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.5,1.6666666666666667
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.55,1.6666666666666667
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.6,1.8888888888888888
2026-07-11,wk inc covid hosp,0,2026-07-11,02,quantile,0.65,1.8888888888888888
