reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.01,4135.66
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.025,4194.33
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.05,4243.39
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.1,4298.78
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.15,4335.64
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.2,4364.75
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.25,4389.64
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.3,4411.97
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.35,4432.66
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.4,4452.32
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.45,4471.39
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.5,4490.22
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.55,4509.13
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.6,4528.44
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.65,4548.53
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.7,4569.86
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.75,4593.1
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.8,4619.3
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.85,4650.31
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.9,4690.18
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.95,4751.4
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.975,4806.98
2026-09-19,wk inc covid hosp,-1,2026-09-12,US,quantile,0.99,4875.17
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.01,3018.2
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.025,3212.83
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.05,3386.7
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.1,3595.4
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.15,3741.68
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.2,3861.36
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.25,3966.61
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.3,4063.27
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.35,4154.75
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.4,4243.32
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.45,4330.74
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.5,4418.5
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.55,4508.05
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.6,4600.95
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.65,4699.1
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.7,4804.97
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.75,4922.19
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.8,5056.54
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.85,5218.56
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.9,5431.33
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.95,5766.94
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.975,6080.08
2026-09-19,wk inc covid hosp,0,2026-09-19,US,quantile,0.99,6473.75
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.01,2478.91
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.025,2755.33
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.05,3012.26
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.1,3332.89
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.15,3565.47
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.2,3760.51
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.25,3935.54
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.3,4099.16
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.35,4256.51
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.4,4411.18
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.45,4566.06
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.5,4723.75
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.55,4886.92
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.6,5058.62
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.65,5242.65
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.7,5444.22
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.75,5671.04
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.8,5935.72
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.85,6261.52
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.9,6700.31
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.95,7417.38
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.975,8113.66
2026-09-19,wk inc covid hosp,1,2026-09-26,US,quantile,0.99,9025.72
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.01,1972.78
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.025,2298.37
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.05,2614.15
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.1,3025.04
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.15,3334.24
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.2,3600.46
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.25,3844.59
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.3,4077.15
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.35,4304.69
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.4,4531.99
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.45,4763.11
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.5,5002.0
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.55,5252.91
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.6,5520.94
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.65,5812.7
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.7,6137.47
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.75,6509.32
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.8,6951.57
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.85,7508.01
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.9,8277.82
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.95,9584.21
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.975,10907.56
2026-09-19,wk inc covid hosp,2,2026-10-03,US,quantile,0.99,12718.57
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.01,1596.86
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.025,1945.21
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.05,2296.88
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.1,2772.83
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.15,3143.51
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.2,3470.66
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.25,3776.8
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.3,4073.64
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.35,4368.77
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.4,4668.08
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.45,4976.84
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.5,5300.5
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.55,5645.22
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.6,6018.69
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.65,6431.14
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.7,6897.27
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.75,7439.65
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.8,8096.33
2026-09-19,wk inc covid hosp,3,2026-10-10,US,quantile,0.85,8939.64
