output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,WV_19,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_25,5,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_27,5,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_35,7,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_56,2,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_58,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_59,5,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_67,2,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_70,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_86,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_88,2,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_105,7,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_113,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_117,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_124,11,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_128,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_134,5,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_142,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_149,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_162,2,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_165,8,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_181,6,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_190,8,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_201,6,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_202,1,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_214,2,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_221,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_229,5,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_244,4,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_257,3,2026-07-18,wk inc covid hosp,0,2026-07-18,54
sample,WV_261,2,2026-07-18,wk inc covid hosp,0,2026-07-18,54
