week_ending_date,location,location_name,value
2023-11-25,66,Guam,4
2023-12-02,66,Guam,0
2023-12-09,66,Guam,2
2023-12-16,66,Guam,3
2023-12-23,66,Guam,1
2023-12-30,66,Guam,7
2024-01-06,66,Guam,23
2024-01-13,66,Guam,15
2024-01-20,66,Guam,11
2024-01-27,66,Guam,2
2024-02-03,66,Guam,5
2024-02-10,66,Guam,9
2024-02-17,66,Guam,1
2024-02-24,66,Guam,2
2024-03-02,66,Guam,2
2024-03-09,66,Guam,1
2024-03-16,66,Guam,2
2024-03-23,66,Guam,0
2024-03-30,66,Guam,2
2024-04-06,66,Guam,0
2024-04-13,66,Guam,1
2024-04-20,66,Guam,3
2024-04-27,66,Guam,4
2024-05-04,66,Guam,4
2024-05-11,66,Guam,2
2024-05-18,66,Guam,0
2024-05-25,66,Guam,3
2024-06-01,66,Guam,3
2024-06-08,66,Guam,2
2024-06-15,66,Guam,1
2024-06-22,66,Guam,5
2024-06-29,66,Guam,4
2024-07-06,66,Guam,2
2024-07-13,66,Guam,2
2024-07-20,66,Guam,1
2024-07-27,66,Guam,4
2024-08-03,66,Guam,2
2024-08-10,66,Guam,0
2024-08-17,66,Guam,1
2024-08-24,66,Guam,1
2024-08-31,66,Guam,2
2024-09-07,66,Guam,0
2024-09-14,66,Guam,1
2024-09-21,66,Guam,1
2024-09-28,66,Guam,0
2024-10-05,66,Guam,0
2024-10-12,66,Guam,NA
2024-10-19,66,Guam,NA
2024-10-26,66,Guam,NA
2024-11-02,66,Guam,NA
2024-11-09,66,Guam,0
2024-11-16,66,Guam,3
2024-11-23,66,Guam,0
2020-08-08,15,Hawaii,218
2020-08-15,15,Hawaii,268
2020-08-22,15,Hawaii,918
2020-08-29,15,Hawaii,2137
2020-09-05,15,Hawaii,1996
2020-09-12,15,Hawaii,1781
2020-09-19,15,Hawaii,1522
2020-09-26,15,Hawaii,1204
2020-10-03,15,Hawaii,1037
2020-10-10,15,Hawaii,838
2020-10-17,15,Hawaii,670
2020-10-24,15,Hawaii,48
2020-10-31,15,Hawaii,47
2020-11-07,15,Hawaii,52
2020-11-14,15,Hawaii,53
2020-11-21,15,Hawaii,58
2020-11-28,15,Hawaii,32
2020-12-05,15,Hawaii,48
2020-12-12,15,Hawaii,50
2020-12-19,15,Hawaii,47
2020-12-26,15,Hawaii,65
2021-01-02,15,Hawaii,72
2021-01-09,15,Hawaii,77
2021-01-16,15,Hawaii,69
2021-01-23,15,Hawaii,68
2021-01-30,15,Hawaii,54
2021-02-06,15,Hawaii,33
2021-02-13,15,Hawaii,24
2021-02-20,15,Hawaii,19
2021-02-27,15,Hawaii,29
2021-03-06,15,Hawaii,14
2021-03-13,15,Hawaii,24
2021-03-20,15,Hawaii,22
2021-03-27,15,Hawaii,33
2021-04-03,15,Hawaii,40
2021-04-10,15,Hawaii,50
2021-04-17,15,Hawaii,35
2021-04-24,15,Hawaii,37
2021-05-01,15,Hawaii,40
2021-05-08,15,Hawaii,46
2021-05-15,15,Hawaii,41
2021-05-22,15,Hawaii,32
2021-05-29,15,Hawaii,159
2021-06-05,15,Hawaii,207
2021-06-12,15,Hawaii,17
2021-06-19,15,Hawaii,29
2021-06-26,15,Hawaii,30
2021-07-03,15,Hawaii,27
2021-07-10,15,Hawaii,52
2021-07-17,15,Hawaii,33
2021-07-24,15,Hawaii,47
2021-07-31,15,Hawaii,90
2021-08-07,15,Hawaii,209
2021-08-14,15,Hawaii,302
2021-08-21,15,Hawaii,389
2021-08-28,15,Hawaii,379
2021-09-04,15,Hawaii,299
2021-09-11,15,Hawaii,280
2021-09-18,15,Hawaii,240
2021-09-25,15,Hawaii,165
2021-10-02,15,Hawaii,136
2021-10-09,15,Hawaii,93
2021-10-16,15,Hawaii,68
2021-10-23,15,Hawaii,52
2021-10-30,15,Hawaii,64
2021-11-06,15,Hawaii,34
2021-11-13,15,Hawaii,42
2021-11-20,15,Hawaii,41
2021-11-27,15,Hawaii,34
2021-12-04,15,Hawaii,32
2021-12-11,15,Hawaii,35
2021-12-18,15,Hawaii,41
2021-12-25,15,Hawaii,91
2022-01-01,15,Hawaii,211
2022-01-08,15,Hawaii,323
2022-01-15,15,Hawaii,389
2022-01-22,15,Hawaii,410
2022-01-29,15,Hawaii,340
2022-02-05,15,Hawaii,261
2022-02-12,15,Hawaii,186
2022-02-19,15,Hawaii,169
2022-02-26,15,Hawaii,122
2022-03-05,15,Hawaii,86
2022-03-12,15,Hawaii,84
2022-03-19,15,Hawaii,65
2022-03-26,15,Hawaii,35
2022-04-02,15,Hawaii,48
2022-04-09,15,Hawaii,45
2022-04-16,15,Hawaii,54
2022-04-23,15,Hawaii,67
2022-04-30,15,Hawaii,87
2022-05-07,15,Hawaii,101
2022-05-14,15,Hawaii,138
2022-05-21,15,Hawaii,191
2022-05-28,15,Hawaii,191
2022-06-04,15,Hawaii,206
2022-06-11,15,Hawaii,239
2022-06-18,15,Hawaii,237
2022-06-25,15,Hawaii,279
2022-07-02,15,Hawaii,270
2022-07-09,15,Hawaii,221
2022-07-16,15,Hawaii,225
2022-07-23,15,Hawaii,224
2022-07-30,15,Hawaii,207
2022-08-06,15,Hawaii,210
2022-08-13,15,Hawaii,201
2022-08-20,15,Hawaii,174
2022-08-27,15,Hawaii,171
2022-09-03,15,Hawaii,162
2022-09-10,15,Hawaii,161
2022-09-17,15,Hawaii,101
2022-09-24,15,Hawaii,129
2022-10-01,15,Hawaii,123
2022-10-08,15,Hawaii,115
2022-10-15,15,Hawaii,104
2022-10-22,15,Hawaii,132
2022-10-29,15,Hawaii,122
2022-11-05,15,Hawaii,118
2022-11-12,15,Hawaii,96
2022-11-19,15,Hawaii,101
2022-11-26,15,Hawaii,91
2022-12-03,15,Hawaii,112
2022-12-10,15,Hawaii,121
2022-12-17,15,Hawaii,111
2022-12-24,15,Hawaii,123
2022-12-31,15,Hawaii,121
2023-01-07,15,Hawaii,119
2023-01-14,15,Hawaii,114
2023-01-21,15,Hawaii,151
2023-01-28,15,Hawaii,97
2023-02-04,15,Hawaii,97
2023-02-11,15,Hawaii,87
2023-02-18,15,Hawaii,114
2023-02-25,15,Hawaii,107
2023-03-04,15,Hawaii,69
2023-03-11,15,Hawaii,123
2023-03-18,15,Hawaii,109
2023-03-25,15,Hawaii,107
2023-04-01,15,Hawaii,136
2023-04-08,15,Hawaii,99
2023-04-15,15,Hawaii,115
2023-04-22,15,Hawaii,109
2023-04-29,15,Hawaii,112
2023-05-06,15,Hawaii,106
2023-05-13,15,Hawaii,98
2023-05-20,15,Hawaii,89
2023-05-27,15,Hawaii,96
2023-06-03,15,Hawaii,91
2023-06-10,15,Hawaii,88
2023-06-17,15,Hawaii,91
2023-06-24,15,Hawaii,87
2023-07-01,15,Hawaii,109
2023-07-08,15,Hawaii,86
2023-07-15,15,Hawaii,114
2023-07-22,15,Hawaii,131
2023-07-29,15,Hawaii,138
2023-08-05,15,Hawaii,134
2023-08-12,15,Hawaii,130
2023-08-19,15,Hawaii,142
2023-08-26,15,Hawaii,146
2023-09-02,15,Hawaii,122
2023-09-09,15,Hawaii,114
2023-09-16,15,Hawaii,107
2023-09-23,15,Hawaii,122
2023-09-30,15,Hawaii,91
2023-10-07,15,Hawaii,101
2023-10-14,15,Hawaii,106
2023-10-21,15,Hawaii,102
2023-10-28,15,Hawaii,107
2023-11-04,15,Hawaii,118
2023-11-11,15,Hawaii,111
2023-11-18,15,Hawaii,80
2023-11-25,15,Hawaii,66
2023-12-02,15,Hawaii,77
2023-12-09,15,Hawaii,88
2023-12-16,15,Hawaii,74
2023-12-23,15,Hawaii,84
2023-12-30,15,Hawaii,81
2024-01-06,15,Hawaii,108
2024-01-13,15,Hawaii,108
2024-01-20,15,Hawaii,124
2024-01-27,15,Hawaii,106
2024-02-03,15,Hawaii,96
2024-02-10,15,Hawaii,101
2024-02-17,15,Hawaii,102
2024-02-24,15,Hawaii,101
2024-03-02,15,Hawaii,107
2024-03-09,15,Hawaii,77
2024-03-16,15,Hawaii,66
2024-03-23,15,Hawaii,69
2024-03-30,15,Hawaii,60
2024-04-06,15,Hawaii,52
2024-04-13,15,Hawaii,57
2024-04-20,15,Hawaii,57
2024-04-27,15,Hawaii,41
2024-05-04,15,Hawaii,15
2024-05-11,15,Hawaii,13
2024-05-18,15,Hawaii,15
2024-05-25,15,Hawaii,24
2024-06-01,15,Hawaii,30
2024-06-08,15,Hawaii,34
2024-06-15,15,Hawaii,54
2024-06-22,15,Hawaii,47
2024-06-29,15,Hawaii,34
2024-07-06,15,Hawaii,45
2024-07-13,15,Hawaii,38
2024-07-20,15,Hawaii,35
2024-07-27,15,Hawaii,30
2024-08-03,15,Hawaii,28
2024-08-10,15,Hawaii,22
2024-08-17,15,Hawaii,33
2024-08-24,15,Hawaii,25
2024-08-31,15,Hawaii,18
2024-09-07,15,Hawaii,20
2024-09-14,15,Hawaii,20
2024-09-21,15,Hawaii,15
2024-09-28,15,Hawaii,9
2024-10-05,15,Hawaii,2
2024-10-12,15,Hawaii,20
2024-10-19,15,Hawaii,5
2024-10-26,15,Hawaii,4
2024-11-02,15,Hawaii,5
2024-11-09,15,Hawaii,22
2024-11-16,15,Hawaii,20
2024-11-23,15,Hawaii,12
2020-08-08,16,Idaho,145
2020-08-15,16,Idaho,124
2020-08-22,16,Idaho,147
2020-08-29,16,Idaho,107
2020-09-05,16,Idaho,104
2020-09-12,16,Idaho,95
2020-09-19,16,Idaho,84
2020-09-26,16,Idaho,138
2020-10-03,16,Idaho,150
2020-10-10,16,Idaho,152
2020-10-17,16,Idaho,187
2020-10-24,16,Idaho,240
2020-10-31,16,Idaho,276
2020-11-07,16,Idaho,309
2020-11-14,16,Idaho,368
2020-11-21,16,Idaho,381
2020-11-28,16,Idaho,438
2020-12-05,16,Idaho,440
2020-12-12,16,Idaho,423
2020-12-19,16,Idaho,401
2020-12-26,16,Idaho,305
2021-01-02,16,Idaho,339
2021-01-09,16,Idaho,319
2021-01-16,16,Idaho,255
2021-01-23,16,Idaho,177
2021-01-30,16,Idaho,172
2021-02-06,16,Idaho,153
2021-02-13,16,Idaho,166
2021-02-20,16,Idaho,113
2021-02-27,16,Idaho,129
2021-03-06,16,Idaho,109
2021-03-13,16,Idaho,115
2021-03-20,16,Idaho,133
2021-03-27,16,Idaho,142
2021-04-03,16,Idaho,115
2021-04-10,16,Idaho,124
2021-04-17,16,Idaho,110
2021-04-24,16,Idaho,106
2021-05-01,16,Idaho,109
2021-05-08,16,Idaho,91
2021-05-15,16,Idaho,89
2021-05-22,16,Idaho,99
2021-05-29,16,Idaho,93
2021-06-05,16,Idaho,78
2021-06-12,16,Idaho,72
2021-06-19,16,Idaho,70
2021-06-26,16,Idaho,82
2021-07-03,16,Idaho,56
2021-07-10,16,Idaho,62
2021-07-17,16,Idaho,89
2021-07-24,16,Idaho,106
2021-07-31,16,Idaho,167
2021-08-07,16,Idaho,200
2021-08-14,16,Idaho,292
2021-08-21,16,Idaho,336
2021-08-28,16,Idaho,422
2021-09-04,16,Idaho,475
2021-09-11,16,Idaho,548
2021-09-18,16,Idaho,617
2021-09-25,16,Idaho,683
2021-10-02,16,Idaho,559
2021-10-09,16,Idaho,513
2021-10-16,16,Idaho,446
2021-10-23,16,Idaho,393
2021-10-30,16,Idaho,340
2021-11-06,16,Idaho,312
2021-11-13,16,Idaho,234
2021-11-20,16,Idaho,239
2021-11-27,16,Idaho,235
2021-12-04,16,Idaho,199
2021-12-11,16,Idaho,225
2021-12-18,16,Idaho,170
2021-12-25,16,Idaho,176
2022-01-01,16,Idaho,176
2022-01-08,16,Idaho,289
2022-01-15,16,Idaho,365
2022-01-22,16,Idaho,525
2022-01-29,16,Idaho,577
2022-02-05,16,Idaho,528
2022-02-12,16,Idaho,413
2022-02-19,16,Idaho,278
2022-02-26,16,Idaho,153
2022-03-05,16,Idaho,94
2022-03-12,16,Idaho,103
2022-03-19,16,Idaho,48
2022-03-26,16,Idaho,36
2022-04-02,16,Idaho,18
2022-04-09,16,Idaho,24
2022-04-16,16,Idaho,29
2022-04-23,16,Idaho,37
2022-04-30,16,Idaho,53
2022-05-07,16,Idaho,55
2022-05-14,16,Idaho,49
2022-05-21,16,Idaho,66
2022-05-28,16,Idaho,85
2022-06-04,16,Idaho,95
2022-06-11,16,Idaho,139
2022-06-18,16,Idaho,120
2022-06-25,16,Idaho,182
2022-07-02,16,Idaho,218
2022-07-09,16,Idaho,221
2022-07-16,16,Idaho,242
2022-07-23,16,Idaho,235
2022-07-30,16,Idaho,244
2022-08-06,16,Idaho,202
2022-08-13,16,Idaho,144
2022-08-20,16,Idaho,163
2022-08-27,16,Idaho,167
2022-09-03,16,Idaho,140
2022-09-10,16,Idaho,143
2022-09-17,16,Idaho,125
2022-09-24,16,Idaho,122
2022-10-01,16,Idaho,128
2022-10-08,16,Idaho,106
2022-10-15,16,Idaho,135
2022-10-22,16,Idaho,139
2022-10-29,16,Idaho,107
2022-11-05,16,Idaho,88
2022-11-12,16,Idaho,97
2022-11-19,16,Idaho,123
2022-11-26,16,Idaho,149
2022-12-03,16,Idaho,166
2022-12-10,16,Idaho,153
2022-12-17,16,Idaho,164
2022-12-24,16,Idaho,136
2022-12-31,16,Idaho,160
2023-01-07,16,Idaho,113
2023-01-14,16,Idaho,124
2023-01-21,16,Idaho,93
2023-01-28,16,Idaho,92
2023-02-04,16,Idaho,86
2023-02-11,16,Idaho,100
2023-02-18,16,Idaho,117
2023-02-25,16,Idaho,110
2023-03-04,16,Idaho,103
2023-03-11,16,Idaho,121
2023-03-18,16,Idaho,104
2023-03-25,16,Idaho,86
2023-04-01,16,Idaho,110
2023-04-08,16,Idaho,95
2023-04-15,16,Idaho,74
2023-04-22,16,Idaho,62
2023-04-29,16,Idaho,57
2023-05-06,16,Idaho,55
2023-05-13,16,Idaho,40
2023-05-20,16,Idaho,31
2023-05-27,16,Idaho,35
2023-06-03,16,Idaho,27
2023-06-10,16,Idaho,32
2023-06-17,16,Idaho,28
2023-06-24,16,Idaho,22
2023-07-01,16,Idaho,30
2023-07-08,16,Idaho,27
2023-07-15,16,Idaho,22
2023-07-22,16,Idaho,27
2023-07-29,16,Idaho,25
2023-08-05,16,Idaho,37
2023-08-12,16,Idaho,40
2023-08-19,16,Idaho,55
2023-08-26,16,Idaho,63
2023-09-02,16,Idaho,82
2023-09-09,16,Idaho,82
2023-09-16,16,Idaho,84
2023-09-23,16,Idaho,100
2023-09-30,16,Idaho,124
2023-10-07,16,Idaho,134
2023-10-14,16,Idaho,112
2023-10-21,16,Idaho,111
2023-10-28,16,Idaho,88
2023-11-04,16,Idaho,94
2023-11-11,16,Idaho,107
2023-11-18,16,Idaho,91
2023-11-25,16,Idaho,116
2023-12-02,16,Idaho,165
2023-12-09,16,Idaho,169
2023-12-16,16,Idaho,163
2023-12-23,16,Idaho,164
2023-12-30,16,Idaho,185
2024-01-06,16,Idaho,210
2024-01-13,16,Idaho,178
2024-01-20,16,Idaho,107
2024-01-27,16,Idaho,113
2024-02-03,16,Idaho,84
2024-02-10,16,Idaho,77
2024-02-17,16,Idaho,62
2024-02-24,16,Idaho,99
2024-03-02,16,Idaho,69
2024-03-09,16,Idaho,42
2024-03-16,16,Idaho,55
2024-03-23,16,Idaho,51
2024-03-30,16,Idaho,36
2024-04-06,16,Idaho,34
2024-04-13,16,Idaho,34
2024-04-20,16,Idaho,29
2024-04-27,16,Idaho,37
2024-05-04,16,Idaho,22
2024-05-11,16,Idaho,24
2024-05-18,16,Idaho,15
2024-05-25,16,Idaho,5
2024-06-01,16,Idaho,12
2024-06-08,16,Idaho,13
2024-06-15,16,Idaho,11
2024-06-22,16,Idaho,19
2024-06-29,16,Idaho,12
2024-07-06,16,Idaho,12
2024-07-13,16,Idaho,15
2024-07-20,16,Idaho,20
2024-07-27,16,Idaho,14
2024-08-03,16,Idaho,14
2024-08-10,16,Idaho,15
2024-08-17,16,Idaho,24
2024-08-24,16,Idaho,18
2024-08-31,16,Idaho,18
2024-09-07,16,Idaho,19
2024-09-14,16,Idaho,25
2024-09-21,16,Idaho,17
2024-09-28,16,Idaho,10
2024-10-05,16,Idaho,6
2024-10-12,16,Idaho,11
2024-10-19,16,Idaho,9
2024-10-26,16,Idaho,9
2024-11-02,16,Idaho,18
2024-11-09,16,Idaho,33
2024-11-16,16,Idaho,22
2024-11-23,16,Idaho,17
2020-08-08,69,Northern Mariana Islands,0
2020-08-15,69,Northern Mariana Islands,0
2020-08-22,69,Northern Mariana Islands,0
2020-08-29,69,Northern Mariana Islands,0
2020-09-05,69,Northern Mariana Islands,0
2020-09-12,69,Northern Mariana Islands,0
2020-09-19,69,Northern Mariana Islands,0
2020-09-26,69,Northern Mariana Islands,0
2020-10-03,69,Northern Mariana Islands,0
2020-10-10,69,Northern Mariana Islands,0
2020-10-17,69,Northern Mariana Islands,0
2020-10-24,69,Northern Mariana Islands,0
2020-10-31,69,Northern Mariana Islands,0
2020-11-07,69,Northern Mariana Islands,0
2020-11-14,69,Northern Mariana Islands,0
2020-11-21,69,Northern Mariana Islands,0
2020-11-28,69,Northern Mariana Islands,0
2020-12-05,69,Northern Mariana Islands,0
2020-12-12,69,Northern Mariana Islands,0
2020-12-19,69,Northern Mariana Islands,0
2020-12-26,69,Northern Mariana Islands,0
2021-01-02,69,Northern Mariana Islands,0
2021-01-09,69,Northern Mariana Islands,3
2021-01-16,69,Northern Mariana Islands,14
2021-01-23,69,Northern Mariana Islands,9
2021-01-30,69,Northern Mariana Islands,0
2021-02-06,69,Northern Mariana Islands,0
2021-02-13,69,Northern Mariana Islands,0
2021-02-20,69,Northern Mariana Islands,0
2021-02-27,69,Northern Mariana Islands,0
2021-03-06,69,Northern Mariana Islands,0
2021-03-13,69,Northern Mariana Islands,0
2021-03-20,69,Northern Mariana Islands,0
2021-03-27,69,Northern Mariana Islands,0
2021-04-03,69,Northern Mariana Islands,0
2021-04-10,69,Northern Mariana Islands,0
2021-04-17,69,Northern Mariana Islands,0
2021-04-24,69,Northern Mariana Islands,0
2021-05-01,69,Northern Mariana Islands,0
2021-05-08,69,Northern Mariana Islands,0
2021-05-15,69,Northern Mariana Islands,0
2021-05-22,69,Northern Mariana Islands,0
2021-05-29,69,Northern Mariana Islands,0
2021-06-05,69,Northern Mariana Islands,0
2021-06-12,69,Northern Mariana Islands,0
2021-06-19,69,Northern Mariana Islands,0
2021-06-26,69,Northern Mariana Islands,0
2021-07-03,69,Northern Mariana Islands,0
2021-07-10,69,Northern Mariana Islands,0
2021-07-17,69,Northern Mariana Islands,0
2021-07-24,69,Northern Mariana Islands,0
2021-07-31,69,Northern Mariana Islands,0
2021-08-07,69,Northern Mariana Islands,0
2021-08-14,69,Northern Mariana Islands,0
2021-08-21,69,Northern Mariana Islands,0
2021-08-28,69,Northern Mariana Islands,0
2021-09-04,69,Northern Mariana Islands,0
2021-09-11,69,Northern Mariana Islands,3
2021-09-18,69,Northern Mariana Islands,1
2021-09-25,69,Northern Mariana Islands,0
2021-10-02,69,Northern Mariana Islands,0
2021-10-09,69,Northern Mariana Islands,0
2021-10-16,69,Northern Mariana Islands,0
2021-10-23,69,Northern Mariana Islands,0
2021-10-30,69,Northern Mariana Islands,0
2021-11-06,69,Northern Mariana Islands,0
2021-11-13,69,Northern Mariana Islands,0
2021-11-20,69,Northern Mariana Islands,0
2021-11-27,69,Northern Mariana Islands,2
2021-12-04,69,Northern Mariana Islands,7
2021-12-11,69,Northern Mariana Islands,58
2021-12-18,69,Northern Mariana Islands,104
2021-12-25,69,Northern Mariana Islands,86
2022-01-01,69,Northern Mariana Islands,120
2022-01-08,69,Northern Mariana Islands,112
2022-01-15,69,Northern Mariana Islands,74
2022-01-22,69,Northern Mariana Islands,60
2022-01-29,69,Northern Mariana Islands,24
2022-02-05,69,Northern Mariana Islands,14
2022-02-12,69,Northern Mariana Islands,3
2022-02-19,69,Northern Mariana Islands,8
2022-02-26,69,Northern Mariana Islands,11
2022-03-05,69,Northern Mariana Islands,6
2022-03-12,69,Northern Mariana Islands,2
2022-03-19,69,Northern Mariana Islands,4
2022-03-26,69,Northern Mariana Islands,6
2022-04-02,69,Northern Mariana Islands,0
2022-04-09,69,Northern Mariana Islands,1
2022-04-16,69,Northern Mariana Islands,0
2022-04-23,69,Northern Mariana Islands,0
2022-04-30,69,Northern Mariana Islands,0
2022-05-07,69,Northern Mariana Islands,NA
2022-05-14,69,Northern Mariana Islands,NA
2022-05-21,69,Northern Mariana Islands,NA
2022-05-28,69,Northern Mariana Islands,0
2022-06-04,69,Northern Mariana Islands,0
2022-06-11,69,Northern Mariana Islands,0
2022-06-18,69,Northern Mariana Islands,4
2022-06-25,69,Northern Mariana Islands,4
2022-07-02,69,Northern Mariana Islands,NA
2022-07-09,69,Northern Mariana Islands,NA
2022-07-16,69,Northern Mariana Islands,NA
2022-07-23,69,Northern Mariana Islands,7
2022-07-30,69,Northern Mariana Islands,0
2022-08-06,69,Northern Mariana Islands,0
2022-08-13,69,Northern Mariana Islands,NA
2022-08-20,69,Northern Mariana Islands,NA
2022-08-27,69,Northern Mariana Islands,NA
2022-09-03,69,Northern Mariana Islands,NA
2022-09-10,69,Northern Mariana Islands,NA
2022-09-17,69,Northern Mariana Islands,0
2022-09-24,69,Northern Mariana Islands,NA
2022-10-01,69,Northern Mariana Islands,NA
2022-10-08,69,Northern Mariana Islands,NA
2022-10-15,69,Northern Mariana Islands,NA
2022-10-22,69,Northern Mariana Islands,NA
2022-10-29,69,Northern Mariana Islands,NA
2022-11-05,69,Northern Mariana Islands,NA
2022-11-12,69,Northern Mariana Islands,NA
2022-11-19,69,Northern Mariana Islands,NA
2022-11-26,69,Northern Mariana Islands,NA
2022-12-03,69,Northern Mariana Islands,NA
2022-12-10,69,Northern Mariana Islands,NA
2022-12-17,69,Northern Mariana Islands,NA
2022-12-24,69,Northern Mariana Islands,NA
2022-12-31,69,Northern Mariana Islands,NA
2023-01-07,69,Northern Mariana Islands,NA
2023-01-14,69,Northern Mariana Islands,NA
2023-01-21,69,Northern Mariana Islands,NA
2023-01-28,69,Northern Mariana Islands,NA
2023-02-04,69,Northern Mariana Islands,NA
2023-02-11,69,Northern Mariana Islands,NA
2023-02-18,69,Northern Mariana Islands,NA
2023-02-25,69,Northern Mariana Islands,NA
2023-03-04,69,Northern Mariana Islands,NA
2023-03-11,69,Northern Mariana Islands,NA
2023-03-18,69,Northern Mariana Islands,NA
2023-03-25,69,Northern Mariana Islands,NA
2023-04-01,69,Northern Mariana Islands,NA
2023-04-08,69,Northern Mariana Islands,NA
2023-04-15,69,Northern Mariana Islands,NA
2023-04-22,69,Northern Mariana Islands,NA
2023-04-29,69,Northern Mariana Islands,NA
2023-05-06,69,Northern Mariana Islands,NA
2023-05-13,69,Northern Mariana Islands,NA
2023-05-20,69,Northern Mariana Islands,NA
2023-05-27,69,Northern Mariana Islands,NA
2023-06-03,69,Northern Mariana Islands,NA
2023-06-10,69,Northern Mariana Islands,NA
2023-06-17,69,Northern Mariana Islands,NA
2023-06-24,69,Northern Mariana Islands,NA
2023-07-01,69,Northern Mariana Islands,NA
2023-07-08,69,Northern Mariana Islands,NA
2023-07-15,69,Northern Mariana Islands,NA
2023-07-22,69,Northern Mariana Islands,NA
2023-07-29,69,Northern Mariana Islands,NA
2023-08-05,69,Northern Mariana Islands,NA
2023-08-12,69,Northern Mariana Islands,NA
2023-08-19,69,Northern Mariana Islands,NA
2023-08-26,69,Northern Mariana Islands,NA
2023-09-02,69,Northern Mariana Islands,NA
2023-09-09,69,Northern Mariana Islands,NA
2023-09-16,69,Northern Mariana Islands,NA
2023-09-23,69,Northern Mariana Islands,NA
2023-09-30,69,Northern Mariana Islands,NA
2023-10-07,69,Northern Mariana Islands,NA
2023-10-14,69,Northern Mariana Islands,NA
2023-10-21,69,Northern Mariana Islands,NA
2023-10-28,69,Northern Mariana Islands,NA
2023-11-04,69,Northern Mariana Islands,NA
2023-11-11,69,Northern Mariana Islands,NA
2023-11-18,69,Northern Mariana Islands,NA
2023-11-25,69,Northern Mariana Islands,NA
2023-12-02,69,Northern Mariana Islands,NA
2023-12-09,69,Northern Mariana Islands,NA
2023-12-16,69,Northern Mariana Islands,NA
2023-12-23,69,Northern Mariana Islands,NA
2023-12-30,69,Northern Mariana Islands,NA
2024-01-06,69,Northern Mariana Islands,NA
2024-01-13,69,Northern Mariana Islands,NA
2024-01-20,69,Northern Mariana Islands,NA
2024-01-27,69,Northern Mariana Islands,NA
2024-02-03,69,Northern Mariana Islands,NA
2024-02-10,69,Northern Mariana Islands,NA
2024-02-17,69,Northern Mariana Islands,NA
2024-02-24,69,Northern Mariana Islands,NA
2024-03-02,69,Northern Mariana Islands,NA
2024-03-09,69,Northern Mariana Islands,NA
2024-03-16,69,Northern Mariana Islands,NA
2024-03-23,69,Northern Mariana Islands,NA
2024-03-30,69,Northern Mariana Islands,NA
2024-04-06,69,Northern Mariana Islands,NA
2024-04-13,69,Northern Mariana Islands,NA
2024-04-20,69,Northern Mariana Islands,NA
2024-04-27,69,Northern Mariana Islands,NA
2024-05-04,69,Northern Mariana Islands,NA
2024-05-11,69,Northern Mariana Islands,NA
2024-05-18,69,Northern Mariana Islands,NA
2024-05-25,69,Northern Mariana Islands,NA
2024-06-01,69,Northern Mariana Islands,NA
2024-06-08,69,Northern Mariana Islands,NA
2024-06-15,69,Northern Mariana Islands,NA
2024-06-22,69,Northern Mariana Islands,NA
2024-06-29,69,Northern Mariana Islands,NA
2024-07-06,69,Northern Mariana Islands,NA
2024-07-13,69,Northern Mariana Islands,NA
2024-07-20,69,Northern Mariana Islands,NA
2024-07-27,69,Northern Mariana Islands,NA
2024-08-03,69,Northern Mariana Islands,NA
2024-08-10,69,Northern Mariana Islands,NA
2024-08-17,69,Northern Mariana Islands,NA
2024-08-24,69,Northern Mariana Islands,NA
2024-08-31,69,Northern Mariana Islands,NA
2024-09-07,69,Northern Mariana Islands,NA
2024-09-14,69,Northern Mariana Islands,NA
2024-09-21,69,Northern Mariana Islands,NA
2024-09-28,69,Northern Mariana Islands,NA
2024-10-05,69,Northern Mariana Islands,NA
2024-10-12,69,Northern Mariana Islands,NA
2024-10-19,69,Northern Mariana Islands,NA
2024-10-26,69,Northern Mariana Islands,NA
2024-11-02,69,Northern Mariana Islands,NA
2024-11-09,69,Northern Mariana Islands,NA
2024-11-16,69,Northern Mariana Islands,NA
2024-11-23,69,Northern Mariana Islands,NA
2020-08-08,38,North Dakota,96
2020-08-15,38,North Dakota,87
2020-08-22,38,North Dakota,71
2020-08-29,38,North Dakota,92
2020-09-05,38,North Dakota,85
2020-09-12,38,North Dakota,93
2020-09-19,38,North Dakota,142
2020-09-26,38,North Dakota,175
2020-10-03,38,North Dakota,241
2020-10-10,38,North Dakota,276
2020-10-17,38,North Dakota,226
2020-10-24,38,North Dakota,304
2020-10-31,38,North Dakota,372
2020-11-07,38,North Dakota,492
2020-11-14,38,North Dakota,473
2020-11-21,38,North Dakota,506
2020-11-28,38,North Dakota,399
2020-12-05,38,North Dakota,341
2020-12-12,38,North Dakota,285
2020-12-19,38,North Dakota,217
2020-12-26,38,North Dakota,195
2021-01-02,38,North Dakota,183
2021-01-09,38,North Dakota,135
2021-01-16,38,North Dakota,128
2021-01-23,38,North Dakota,101
2021-01-30,38,North Dakota,92
2021-02-06,38,North Dakota,83
2021-02-13,38,North Dakota,93
2021-02-20,38,North Dakota,79
2021-02-27,38,North Dakota,74
2021-03-06,38,North Dakota,50
2021-03-13,38,North Dakota,75
2021-03-20,38,North Dakota,51
2021-03-27,38,North Dakota,53
2021-04-03,38,North Dakota,70
2021-04-10,38,North Dakota,110
2021-04-17,38,North Dakota,95
2021-04-24,38,North Dakota,92
2021-05-01,38,North Dakota,112
2021-05-08,38,North Dakota,76
