location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Georgia,0,1.2997504196639806,2.2133431059495323,3.347021754023288,138,235,355.367457526672,1.3,2.21,3.35,138,235,355,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Georgia,1,1.0777874248650072,2.4439161348601446,4.0458892206109525,114.433249938725,259.480913803352,429.569172663668,1.08,2.44,4.05,114,259,430,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Georgia,2,1.068451468535218,2.6935034657026287,4.993960171027782,113.442011964096,285.980656473308,530.229875809543,1.07,2.69,4.99,113,286,530,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Hawaii,0,0.1952111651742495,0.7759935957546021,1.722390141973328,2.76394022857595,10.9870760440826,24.3868397509606,0.2,0.78,1.72,3,11,24,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Hawaii,1,0.2256975457104625,0.8268624575127412,2.55178434208742,3.19558835440164,11.7073140144348,36.13,0.23,0.83,2.55,3,12,36,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Hawaii,2,0.1584521168086656,1.0163348099263212,3.235410486536947,2.24347915530119,14.39,45.8092711639404,0.16,1.02,3.24,2,14,46,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Idaho,0,1.859100529320987,3.1969229288071226,4.906068487251739,33.2233348743101,57.131090737687,87.6746328117053,1.86,3.2,4.91,33,57,88,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Idaho,1,1.7539305907370801,3.415518552548105,5.611677934232442,31.3438797113556,61.0375366210938,100.284332275391,1.75,3.42,5.61,31,61,100,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Idaho,2,1.629739194511593,3.805121805866043,6.51235902477817,29.1244987363986,68,116.380088806152,1.63,3.81,6.51,29,68,116,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Illinois,0,3.7589975591224736,6.203248180898704,8.461948870621988,476.333442086369,786.06450566924,1072.28301399674,3.76,6.2,8.46,476,786,1072,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Illinois,1,3.9063051790267553,6.853979240005402,9.61229820604513,495,868.523980670645,1218.05322265625,3.91,6.85,9.61,495,869,1218,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Illinois,2,4.297886334347755,7.008989999674609,11.27699010268532,544.620463072009,888.166666666667,1429,4.3,7.01,11.28,545,888,1429,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Indiana,0,4.851040553627207,8.2452277033759,10.397760381829528,326.582673848996,555.086786039936,700,4.85,8.25,10.4,327,555,700,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Indiana,1,4.946363153070332,8.56577402884052,12.209941476948389,333,576.666666666667,822,4.95,8.57,12.21,333,577,822,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Indiana,2,4.702837479996002,9.031297591555237,13.842481809126308,316.605318367412,608.006732405224,931.906190425545,4.7,9.03,13.84,317,608,932,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Iowa,0,2.0918711787694093,3.5815370181961095,5.736798232685804,66,113,181,2.09,3.58,5.74,66,113,181,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Iowa,1,1.8376771355310657,3.8139671491704776,6.148833464867657,57.98,120.333333333333,194,1.84,3.81,6.15,58,120,194,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Iowa,2,1.6883936014097947,4.025267268238106,7.860364429315355,53.27,127,248,1.69,4.03,7.86,53,127,248,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Kansas,0,3.6041429107881955,6.173459428229467,8.836743435250026,105,179.852257806929,257.44208364322,3.6,6.17,8.84,105,180,257,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Kansas,1,3.741443593103936,6.21285587478727,9.635671578126834,109,181,280.71736907959,3.74,6.21,9.64,109,181,281,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Kansas,2,2.9772691039087307,7.0550956006454495,11.887587049608761,86.7371976218476,205.537087846988,346.322737778439,2.98,7.06,11.89,87,206,346,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Kentucky,0,3.420687730683311,5.861749431925344,8.572695450181783,152.825142158051,261.883796697782,383,3.42,5.86,8.57,153,262,383,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Kentucky,1,3.223154425133621,6.236605271971964,10.429695296848157,144,278.631129852468,465.964680759555,3.22,6.24,10.43,144,279,466,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Kentucky,2,3.491750627228089,6.487327580908697,11.575831951074216,156,289.832582753811,517.170318603516,3.49,6.49,11.58,156,290,517,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Louisiana,0,1.8714531123555918,3.1405994759070848,4.60021095965117,87,146,213.854331079606,1.87,3.14,4.6,87,146,214,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Louisiana,1,1.7624757936966555,3.3105627039294494,5.248673096721429,81.9338689488225,153.90124034651,244,1.76,3.31,5.25,82,154,244,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Louisiana,2,1.4597797506064518,3.546449545064763,6.173644175242009,67.8621534594077,164.867133663998,287,1.46,3.55,6.17,68,165,287,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Maine,0,1.569200521670101,2.752542009742511,4.76115374658164,21.0933817163521,37,64,1.57,2.75,4.76,21,37,64,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Maine,1,1.4646281980333684,2.826935037032849,5.007978963402916,19.6877079933483,38,67.3178541835376,1.46,2.83,5.01,20,38,67,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Maine,2,1.2646814639357482,3.124507146194201,5.998627427396534,17,42,80.6342697143555,1.26,3.12,6,17,42,81,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Maryland,0,1.0089849280808776,1.968347646584007,2.952222157530617,61,119,178.481904533397,1.01,1.97,2.95,61,119,178,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Maryland,1,0.8939731466441625,2.067592065739503,3.402449761682639,54.0467557320368,125,205.701224752095,0.89,2.07,3.4,54,125,206,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Maryland,2,0.8104960897698853,2.1639433790906235,4.10902500014134,49,130.825092081006,248.418502628545,0.81,2.16,4.11,49,131,248,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Massachusetts,0,3.307941976956702,5.213667623990762,7.365028006917864,228,359.352197393592,507.634776327654,3.31,5.21,7.37,228,359,508,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Massachusetts,1,2.2923457559612235,5.148633556870893,8.652375103969762,158,354.869722366333,596.365213612369,2.29,5.15,8.65,158,355,596,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Massachusetts,2,1.7875944341264702,4.855389949764533,9.473977725457283,123.21,334.657897949219,652.994198946475,1.79,4.86,9.47,123,335,653,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Michigan,0,2.970886142004096,6.496740449673616,9.52251544204548,296.698150634766,648.820178370061,951,2.97,6.5,9.52,297,649,951,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Michigan,1,2.7135664403725817,6.635633056018876,10.136262836287933,271,662.691184349335,1012.29407460422,2.71,6.64,10.14,271,663,1012,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Michigan,2,1.9242290141933542,6.76263221222026,11.071405267782747,192.17,675.374408470374,1105.68541198393,1.92,6.76,11.07,192,675,1106,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Minnesota,0,6.02547268334042,8.547140530851038,11.15888351159347,339.814485600925,482.027272462845,629.319965362549,6.03,8.55,11.16,340,482,629,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Minnesota,1,5.7127760526963645,8.853895633008129,11.81515577794521,322.179546356201,499.327131365729,666.331306102847,5.71,8.85,11.82,322,499,666,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Minnesota,2,5.164059964754508,8.95612530945434,12.382076903164144,291.233978271484,505.092508912086,698.303571295454,5.16,8.96,12.38,291,505,698,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Mississippi,0,1.1669775552099475,2.3184323096726676,3.8419930439775025,34.7309908396053,69,114.343437558406,1.17,2.32,3.84,35,69,114,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Mississippi,1,0.9446497471445146,2.464607326926155,5.065071381357552,28.114184003144,73.3503863142395,150.744071265559,0.94,2.46,5.07,28,73,151,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Mississippi,2,0.8160617188012091,2.620836523977798,6.4015210113004075,24.287212683485,78,190.518803562607,0.82,2.62,6.4,24,78,191,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Missouri,0,3.0627062321969745,5.553567706969622,7.545608297513073,202.946277585493,368,500,3.06,5.55,7.55,203,368,500,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Missouri,1,3.0786081853853338,5.825209605680093,8.269986694074328,204,386,548,3.08,5.83,8.27,204,386,548,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Missouri,2,3.2991703382003212,6.350604464618597,9.613104971031655,218.615266531108,420.814612568192,637,3.3,6.35,9.61,219,421,637,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Montana,0,1.37626109217715,2.7276513163298084,5.052499209377439,14.7091757757491,29.1525371856434,54,1.38,2.73,5.05,15,29,54,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Montana,1,1.114089898879365,2.8589914670426975,6.801554277650541,11.9071477394449,30.5562718216296,72.6935157775879,1.11,2.86,6.8,12,31,73,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Montana,2,0.8896407791630743,2.9005088053833443,6.681110798557371,9.50828492672352,31,71.4062423706055,0.89,2.9,6.68,10,31,71,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Nebraska,0,2.814170441136136,4.746208240282205,6.978879326388228,54.4375381469727,91.8110318966782,135,2.81,4.75,6.98,54,92,135,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Nebraska,1,2.5330747184668385,5.043120628809848,8.36936869073391,49,97.554528893348,161.897737503052,2.53,5.04,8.37,49,98,162,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Nebraska,2,2.7915517305552915,5.194671962647228,10.153676787512095,54,100.486150019205,196.413536071777,2.79,5.19,10.15,54,100,196,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Nevada,0,0.6168518737362653,1.4713841533229453,2.467407494945061,19,45.3209272816259,76,0.62,1.47,2.47,19,45,76,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Nevada,1,0.4869883213707358,1.4070715898805128,2.8757113477543315,15,43.34,88.5763956205359,0.49,1.41,2.88,15,43,89,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
Nevada,2,0.422056545187971,1.4286515493548606,3.494048347668073,13,44.0046964165467,107.622139823599,0.42,1.43,3.49,13,44,108,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Hampshire,0,3.3830718439433087,5.19276497763388,8.1531410415225,46,70.6065966050354,110.859155587096,3.38,5.19,8.15,46,71,111,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Hampshire,1,2.647621443086068,5.5002523917192105,8.597593731488603,36,74.7875367979692,116.902427702361,2.65,5.5,8.6,36,75,117,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Hampshire,2,2.630723090932426,5.319757899534041,9.634400251229856,35.7702312469482,72.3333333333333,131,2.63,5.32,9.63,36,72,131,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Jersey,0,3.0907523868273814,5.037711329126769,8.039401859345386,274.526499427543,447.459091904565,714.07494801059,3.09,5.04,8.04,275,447,714,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Jersey,1,2.8821720769314774,5.536783046486947,10.909471650572662,256,491.787590076759,969,2.88,5.54,10.91,256,492,969,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Jersey,2,2.3079893584802846,6.057064755426309,12.998294832279202,205,538,1154.53324376322,2.31,6.06,13,205,538,1155,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Mexico,0,4.084357804089333,6.390602190259673,9.18145138889218,85.6419988999083,134,192.519335343194,4.08,6.39,9.18,86,134,193,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Mexico,1,3.004536850644473,6.25549458018508,9.55234511160352,63,131.167024450749,200.296342480185,3,6.26,9.55,63,131,200,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New Mexico,2,2.479440011021109,6.148349661986743,10.057131342243501,51.9896171886938,128.92037873394,210.880846552251,2.48,6.15,10.06,52,129,211,wk inc covid hosp,2025-01-18,2025-01-04,2025-01-02,"January 18, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New York,0,2.389264380485352,3.9754981920296646,5.495137882467894,464.79700370899,773.375965840388,1069,2.39,3.98,5.5,465,773,1069,wk inc covid hosp,2025-01-04,2025-01-04,2025-01-02,"January 04, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
New York,1,2.5770946660555207,4.604940655304548,6.759687853550309,501.336682888857,895.82493939347,1315,2.58,4.6,6.76,501,896,1315,wk inc covid hosp,2025-01-11,2025-01-04,2025-01-02,"January 11, 2025","January 02, 2025","January 04, 2025",CovidHub-ensemble
