output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,WY_43,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_47,3,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_52,0,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_70,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_74,11,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_75,3,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_78,0,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_88,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_92,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_95,5,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_120,1,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_124,1,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_131,0,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_134,8,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_135,1,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_138,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_146,9,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_151,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_171,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_173,0,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_182,6,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_187,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_194,1,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_196,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_205,1,2026-05-23,wk inc covid hosp,0,2026-05-23,56
sample,WY_218,2,2026-05-23,wk inc covid hosp,0,2026-05-23,56
