output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,VT_13,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_37,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_48,0.0010359116022099447,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_62,0.002069679199724043,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_70,0.001725327812284334,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_97,8.634087376964255e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_118,8.634087376964255e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_127,0.001725327812284334,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_128,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_149,0.0018975332068311196,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_152,0.0015530629853321828,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_165,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_170,0.0022417658216933953,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_177,0.0015530629853321828,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_182,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_200,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_202,0.001725327812284334,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_203,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_213,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_228,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_254,0.0010359116022099447,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_275,0.001725327812284334,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_331,5.182242183451373e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_341,8.634087376964255e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_351,3.455425017277125e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_370,0.0010359116022099447,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_373,0.001725327812284334,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_385,0.0022417658216933953,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_396,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_412,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_414,0.0025857610756766076,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_429,0.0015530629853321828,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_435,0.0022417658216933953,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_447,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_455,0.0036163251248493198,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_462,0.002757669769045157,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_493,0.002069679199724043,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_494,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_500,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_521,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_525,0.0018975332068311196,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_552,0.001725327812284334,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_553,0.002413793103448276,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_564,0.0015530629853321828,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_574,0.002069679199724043,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_600,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_615,8.634087376964255e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_641,0.0015530629853321828,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_642,0.0015530629853321828,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_645,8.634087376964255e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_655,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_662,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_681,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_682,8.634087376964255e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_696,0.0015530629853321828,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_709,0.002069679199724043,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_710,8.634087376964255e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_714,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_725,0.001380738695201933,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_746,0.001208354911099603,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
sample,VT_753,6.90846286701209e-4,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,50
