reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.01,5525.475558188643
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.025,6804.65355894457
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.05,7860.616993069
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.1,9049.334497507472
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.15,9843.933755993728
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.2,10479.453203219644
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.25,11034.18055291663
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.3,11542.867353847225
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.35,12029.071234342
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.4,12507.150214827805
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.45,12989.585108901543
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.5,13489.394770189545
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.55,14020.0505168264
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.6,14595.047388813302
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.65,15231.533331666564
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.7,15955.270830352254
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.75,16799.20263722073
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.8,17821.196747393828
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.85,19125.10267744637
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.9,20973.171244671707
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.95,24309.597771797333
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.975,28255.69375938325
2024-12-07,wk inc covid hosp,2,2024-12-21,US,quantile,0.99,35989.850009664355
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.01,4381.6767428718085
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.025,5353.434794882212
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.05,6191.114965486752
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.1,7166.367979029397
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.15,7832.9087930178675
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.2,8372.017919029522
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.25,8845.078970867487
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.3,9279.397954155138
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.35,9693.166525815232
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.4,10098.17126876329
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.45,10504.037981984397
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.5,10919.998726398166
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.55,11356.131274334564
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.6,11824.229256127865
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.65,12339.676946804677
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.7,12923.62476239409
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.75,13612.865406450845
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.8,14461.2594888919
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.85,15570.66176758566
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.9,17192.542785515096
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.95,20265.889547774525
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.975,24129.809427925455
2024-12-07,wk inc covid hosp,0,2024-12-07,US,quantile,0.99,32301.99457362727
