reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.01,88.64222744350383
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.025,94.80225821875193
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.05,97.67721410754729
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.1,99.46987153733195
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.15,100.67005931307261
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.2,102.43148182406036
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.25,104.5401692199954
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.3,104.7938277477833
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.35,105.80136930194985
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.4,106.46328564382202
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.45,107.61594409039735
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.5,108.07053249451837
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.55,108.07053249451837
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.6,108.12999307434691
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.65,108.12999307434691
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.7,108.12999307434691
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.75,110.53238983800509
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.8,110.53238983800509
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.85,113.39728180746197
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.9,115.61908565594928
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.95,125.96747823865107
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.975,127.96728147982571
2026-09-26,wk inc covid hosp,-1,2026-09-19,01,quantile,0.99,146.03306079082208
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.01,64.0246615374144
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.025,69.2879063457832
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.05,77.08695070000599
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.1,79.48833158681143
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.15,87.59289682925423
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.2,90.26894638229751
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.25,95.33063071120029
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.3,98.71264748858877
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.35,104.53089716956207
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.4,107.05154446011325
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.45,110.96601325069913
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.5,111.96918601923969
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.55,113.32174409197854
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.6,114.53157813564373
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.65,118.27364625142461
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.7,118.27364625142461
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.75,121.34217692879932
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.8,121.34217692879932
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.85,127.4229735225102
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.9,136.51855570140745
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.95,139.93092925481884
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.975,146.44466824008896
2026-09-26,wk inc covid hosp,0,2026-09-26,01,quantile,0.99,160.01997152207065
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.01,47.60487672059203
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.025,56.29638943972835
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.05,83.50670571000855
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.1,90.68082206208206
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.15,92.26886956425125
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.2,97.92291026261083
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.25,106.37411040838782
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.3,115.62348925247802
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.35,121.29928409946156
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.4,125.06934827742599
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.45,131.9177467404551
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.5,132.68213392346354
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.55,136.754750122025
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.6,137.67169554269296
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.65,142.314061754902
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.7,142.45651642139072
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.75,143.85032434282436
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.8,144.72437963863948
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.85,153.40607651788318
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.9,155.71978655942618
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.95,161.71153413020173
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.975,167.0158549443956
2026-09-26,wk inc covid hosp,1,2026-10-03,01,quantile,0.99,190.0199545590191
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.01,49.27770661040187
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.025,69.3649704392528
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.05,77.35793833517789
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.1,87.71250985244579
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.15,94.8960431209272
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.2,97.32590816986394
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.25,104.88353478875023
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.3,111.69642282559094
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.35,126.7876773315482
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.4,132.76747844119112
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.45,136.66349773413393
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.5,138.38308351460967
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.55,142.30108953300308
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.6,150.12469270290038
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.65,150.24399703917828
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.7,156.91455869812776
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.75,165.141139943688
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.8,168.61979462634883
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.85,170.5121753619907
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.9,175.1258921985349
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.95,189.1403728984586
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.975,217.39740523167666
2026-09-26,wk inc covid hosp,2,2026-10-10,01,quantile,0.99,244.12567094123864
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.01,43.05955190710951
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.025,91.32154932593232
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.05,104.59263134990523
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.1,120.5696013631586
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.15,126.76788140436167
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.2,134.01713330416962
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.25,142.25121588029356
2026-09-26,wk inc covid hosp,3,2026-10-17,01,quantile,0.3,146.8505295901002
