output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,OK_24,21,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_30,39,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_33,41,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_39,30,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_47,30,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_49,41,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_51,42,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_56,42,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_59,41,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_61,55,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_71,33,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_76,29,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_84,39,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_95,28,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_118,58,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_130,54,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_149,24,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_152,35,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_155,28,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_167,18,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_178,115,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_179,26,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_183,51,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_192,62,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_194,41,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_209,47,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_223,26,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_232,27,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_253,35,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_275,26,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_278,26,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_300,35,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_305,32,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_308,52,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_328,25,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_335,29,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_337,29,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_340,53,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_341,26,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_346,15,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_348,30,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_362,38,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_372,24,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_377,41,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_386,40,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_402,58,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_409,51,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_412,25,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_416,26,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_425,40,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_431,20,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_435,52,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_436,63,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_437,34,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_451,39,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_458,25,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_491,23,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_495,32,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_505,30,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_509,48,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_513,46,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_535,35,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
sample,OK_537,54,2026-09-05,wk inc covid hosp,-1,2026-08-29,40
