reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.01,30.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.01,18.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.01,11.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.01,6.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.025,32.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.025,20.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.025,13.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.025,8.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.05,34.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.05,23.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.05,15.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.05,9.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.1,37.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.1,26.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.1,18.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.1,12.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.15,39.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.15,28.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.15,20.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.15,14.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.2,40.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.2,30.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.2,22.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.2,16.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.25,41.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.25,32.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.25,25.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.25,18.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.3,43.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.3,34.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.3,27.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.3,20.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.35,44.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.35,36.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.35,29.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.35,22.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.4,45.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.4,37.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.4,30.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.4,24.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.45,46.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.45,39.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.45,33.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.45,26.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.5,47.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.5,41.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.5,35.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.5,29.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.55,48.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.55,43.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.55,37.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.55,31.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.6,50.0
2026-04-11,wk inc covid hosp,1,2026-04-18,01,quantile,0.6,45.0
2026-04-11,wk inc covid hosp,2,2026-04-25,01,quantile,0.6,40.0
2026-04-11,wk inc covid hosp,3,2026-05-02,01,quantile,0.6,34.0
2026-04-11,wk inc covid hosp,0,2026-04-11,01,quantile,0.65,51.0
