reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.01,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.025,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.05,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.1,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.15,15.43340915597279
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.2,19.16458778998089
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.25,28.833119976419027
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.3,32.170963386291135
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.35,34.66052602551427
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.4,36.38743292106664
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.45,43.41891273272197
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.5,46.5131013095238
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.55,47.39701269584945
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.6,54.42849250750478
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.65,56.155399403057146
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.7,58.64496204228029
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.75,61.98280545215239
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.8,71.65133763859052
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.85,75.38251627259862
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.9,115.89182654282672
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.95,140.1260332624078
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.975,152.5706685309524
2026-05-09,0,wk inc covid hosp,2026-05-09,01,quantile,0.99,152.5706685309524
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.01,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.025,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.05,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.1,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.15,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.2,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.25,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.3,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.35,0.0
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.4,0.764390149695226
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.45,0.9443005745041212
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.5,1.531194714285714
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.55,1.9405997969244495
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.6,2.120510221733345
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.65,3.2183591442927826
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.7,3.50288464586428
2026-05-09,0,wk inc covid hosp,2026-05-09,02,quantile,0.75,4.277110743986401
