reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.01,34.854453785714256
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.025,44.228837748734655
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.05,58.08591887159184
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.1,64.18691268384762
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.15,67.81298747577141
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.2,72.77304828864763
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.25,73.55333256704762
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.3,73.86189690901222
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.35,76.02984063035642
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.4,80.57780442303674
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.45,80.88402922654285
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.5,82.57524678571428
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.55,83.26163120202855
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.6,83.56785600553467
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.65,88.11581979821499
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.7,90.2837635195592
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.75,90.59232786152378
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.8,91.37261213992376
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.85,96.3326729528
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.9,99.95874774472378
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.95,106.05974155697956
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.975,119.91682267983674
2026-03-14,0,wk inc covid hosp,2026-03-14,01,quantile,0.99,129.29120664285716
2026-03-14,0,wk inc covid hosp,2026-03-14,02,quantile,0.01,0.0
2026-03-14,0,wk inc covid hosp,2026-03-14,02,quantile,0.025,0.0
2026-03-14,0,wk inc covid hosp,2026-03-14,02,quantile,0.05,0.0
2026-03-14,0,wk inc covid hosp,2026-03-14,02,quantile,0.1,0.2417226932843528
2026-03-14,0,wk inc covid hosp,2026-03-14,02,quantile,0.15,0.6471249794557883
