reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.01,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.025,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.05,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.1,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.15,2.2699497898231336
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.2,6.810118675647658
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.25,10.293996406187748
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.3,17.06937996770059
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.35,18.997220956321662
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.4,23.389237011911163
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.45,29.853437418142445
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.5,33.09386168095237
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.55,34.124008753286134
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.6,40.58820915951741
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.65,44.98022521510691
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.7,46.908066203727984
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.75,53.68344976524082
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.8,57.16732749578092
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.85,61.70749638160544
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.9,94.82904606988464
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.95,139.15142890238096
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.975,139.15142890238096
2026-05-23,0,wk inc covid hosp,2026-05-23,01,quantile,0.99,139.15142890238096
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.01,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.025,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.05,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.1,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.15,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.2,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.25,0.1116342521396829
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.3,0.943271364604776
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.35,1.0895633638857225
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.4,1.469409256755547
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.45,1.958126757142857
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.5,2.1356158142857145
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.55,2.1356158142857145
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.6,2.624333314673025
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.65,3.0041792075428493
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.7,3.150471206823796
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.75,3.982108319288889
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.8,5.018591506664121
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.85,6.287135080157821
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.9,6.968257677397878
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.95,7.3251845750375
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.975,7.916657615050159
2026-05-23,0,wk inc covid hosp,2026-05-23,02,quantile,0.99,8.555542419047619
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.01,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.025,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.05,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.1,13.29560497459056
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.15,25.303291970119112
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.2,29.169864221397543
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.25,32.30247971054696
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.3,32.61956198589351
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.35,33.49570940612792
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.4,33.58356170932246
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.45,34.1097313369796
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.5,34.88755872857141
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.55,35.19423992016326
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.6,35.7204095478204
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.65,35.80826185101494
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.7,36.68440927124935
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.75,37.0014915465959
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.8,40.13410703574532
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.85,44.00067928702375
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.9,56.0083662825523
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.95,77.05434312135873
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.975,77.36825270164445
2026-05-23,0,wk inc covid hosp,2026-05-23,04,quantile,0.99,77.69865046190475
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.01,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.025,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.05,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.1,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.15,0.0
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.2,0.8971421302448821
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.25,3.768228519345111
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.3,4.050928866008885
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.35,4.119732472132794
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.4,4.290600683441298
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.45,6.087001540966682
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.5,8.39227004761904
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.55,9.891087887604746
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.6,11.68748874513013
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.65,11.858356956438634
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.7,11.927160562562545
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.75,12.209860909226318
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.8,15.080947298326546
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.85,16.8990850120635
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.9,18.54543031209905
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.95,48.04664383028567
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.975,54.34923996428571
2026-05-23,0,wk inc covid hosp,2026-05-23,05,quantile,0.99,54.34923996428571
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.01,54.68468380952382
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.025,54.68468380952382
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.05,129.25994543729902
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.1,133.05969153596735
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.15,147.2933042306666
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.2,166.3335708857217
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.25,173.26138169063512
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.3,180.81588373042445
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.35,185.080243521959
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.4,187.9236600666555
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.45,207.6546319712108
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.5,222.6969521428571
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.55,233.29144231450343
2026-05-23,0,wk inc covid hosp,2026-05-23,06,quantile,0.6,253.0224142190588
