reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.01,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.025,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.05,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.1,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.15,7.928817277297046
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.2,11.31895556140957
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.25,15.867603806187752
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.3,22.60006517134701
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.35,24.406325270155097
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.4,29.16098263281279
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.45,36.4571918904762
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.5,38.66746908095238
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.55,38.66746908095238
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.6,45.96367833861579
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.65,50.71833570127349
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.7,52.52459580008157
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.75,59.25705716524083
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.8,63.805705410019016
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.85,67.19584369413154
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.9,114.69275157022985
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.95,144.72503630238097
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.975,144.72503630238097
2026-05-16,0,wk inc covid hosp,2026-05-16,01,quantile,0.99,144.72503630238097
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.01,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.025,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.05,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.1,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.15,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.2,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.25,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.3,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.35,0.1785936366348661
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.4,1.4927280301028665
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.45,1.616716382796186
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.5,1.9417233057142853
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.55,2.089241171489528
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.6,2.2132295241828475
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.65,3.527363917650847
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.7,3.7939221009600015
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.75,3.9079137879999992
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.8,4.404696987804071
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.85,5.368733331014609
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.9,7.131292066466071
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.95,7.926714236469842
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.975,8.3502997064
2026-05-16,0,wk inc covid hosp,2026-05-16,02,quantile,0.99,8.36164991047619
2026-05-16,0,wk inc covid hosp,2026-05-16,04,quantile,0.01,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,04,quantile,0.025,0.0
2026-05-16,0,wk inc covid hosp,2026-05-16,04,quantile,0.05,4.0595305545777975
