reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.01,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.025,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.05,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.1,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.15,15.503892782387258
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.2,19.506167424685746
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.25,27.479968805
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.3,30.432664263484973
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.35,33.27988075772062
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.4,36.56194747108564
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.45,42.821048289255344
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.5,45.12864235238094
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.55,45.225959225030365
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.6,51.48506004320007
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.65,54.76712675656509
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.7,57.61434325080074
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.75,60.56703870928571
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.8,68.54084008959997
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.85,72.54311473189846
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.9,122.43154467373714
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.95,151.18620957380952
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.975,151.18620957380952
2026-04-25,0,wk inc covid hosp,2026-04-25,01,quantile,0.99,151.18620957380952
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.01,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.025,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.05,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.1,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.15,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.2,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.25,0.3439494699771432
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.3,0.4559990434139667
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.35,0.4745444867022257
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.4,0.7761516061090288
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.45,1.2150464325349268
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.5,2.8028584000000003
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.55,3.557719567465073
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.6,3.996614393890971
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.65,4.298221513297774
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.7,4.316766956586033
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.75,4.428816530022857
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.8,5.585488451207629
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.85,6.785388033087708
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.9,8.084399622064762
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.95,8.929069760681587
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.975,8.957051653029207
2026-04-25,0,wk inc covid hosp,2026-04-25,02,quantile,0.99,9.129352275
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.01,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.025,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.05,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.1,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.15,5.351855611733306
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.2,15.91189948025368
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.25,19.911419307256477
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.3,21.568820979085704
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.35,21.629330897942843
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.4,23.870042271518223
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.45,25.21931362893464
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.5,26.185012599999983
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.55,26.67956537106537
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.6,28.02883672848178
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.65,30.269548102057165
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.7,30.330058020914304
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.75,31.98745969274353
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.8,35.98697951974633
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.85,46.5470233882667
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.9,52.00652733333335
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.95,56.81901150457145
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.975,68.99610433333334
2026-04-25,0,wk inc covid hosp,2026-04-25,04,quantile,0.99,68.99610433333334
2026-04-25,0,wk inc covid hosp,2026-04-25,05,quantile,0.01,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,05,quantile,0.025,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,05,quantile,0.05,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,05,quantile,0.1,0.0
2026-04-25,0,wk inc covid hosp,2026-04-25,05,quantile,0.15,5.76659891667302
2026-04-25,0,wk inc covid hosp,2026-04-25,05,quantile,0.2,7.362114552723808
