reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.01,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.025,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.05,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.1,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.15,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.2,6.05520793588574
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.25,17.10928681936507
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.3,22.521474043955543
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.35,23.30978687704121
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.4,26.127740619267083
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.45,30.43529473152089
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.5,33.3003703095238
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.55,35.95516869705053
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.6,40.26272280930434
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.65,43.08067655153021
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.7,43.86898938461587
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.75,49.28117660920636
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.8,60.33525549268568
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.85,79.16605786089289
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.9,128.8289610447086
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.95,140.35793753095237
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.975,140.35793753095237
2026-04-11,0,wk inc covid hosp,2026-04-11,01,quantile,0.99,140.35793753095237
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.01,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.025,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.05,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.1,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.15,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.2,1.4396100650006174
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.25,2.601927309595307
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.3,3.54328420608635
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.35,3.6074799713149166
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.4,3.866571330271733
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.45,4.428671082393626
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.5,5.911255471428571
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.55,6.560889060463516
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.6,7.122988812585409
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.65,7.382080171542226
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.7,7.446275936770792
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.75,8.387632833261835
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.8,9.549950077856526
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.85,11.145700834828098
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.9,11.166166389615237
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.95,12.069179643437462
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.975,12.234272808288411
2026-04-11,0,wk inc covid hosp,2026-04-11,02,quantile,0.99,12.237749346428568
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.01,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.025,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.05,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.1,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.15,0.2875447181877995
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.2,2.433523417710713
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.25,2.6811363445787
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.3,5.328525457285471
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.35,13.970638797698008
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.4,18.22321171501208
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.45,18.30847943416122
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.5,19.683463457142835
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.55,20.587301280124485
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.6,20.672568999273626
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.65,24.925141916587695
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.7,33.567255257000234
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.75,36.214644369707
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.8,36.46225729657499
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.85,38.6082359960979
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.9,39.85600063663493
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.95,51.08234698342859
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.975,75.65057285226004
2026-04-11,0,wk inc covid hosp,2026-04-11,04,quantile,0.99,75.65057285226004
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.01,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.025,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.05,0.0
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.1,6.22292554852578
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.15,6.852099048786821
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.2,10.801964143580944
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.25,11.394000482331885
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.3,11.410413336868478
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.35,17.52735141531428
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.4,18.111591223733324
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.45,19.97168045528891
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.5,21.822661619047608
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.55,22.867192116139652
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.6,24.727281347695243
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.65,25.31152115611429
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.7,31.428459234560087
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.75,31.444872089096684
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.8,32.03690842784762
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.85,35.98677352264175
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.9,36.61594702290279
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.95,63.311124223777725
2026-04-11,0,wk inc covid hosp,2026-04-11,05,quantile,0.975,67.77963153571429
