reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.01,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.025,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.05,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.1,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.15,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.2,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.25,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.3,3.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.35,3.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.4,3.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.45,3.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.5,3.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.55,5.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.6,6.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.65,6.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.7,6.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.75,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.8,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.85,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.9,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.95,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.975,8.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.99,8.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.01,1.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.025,1.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.05,1.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.1,1.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.15,1.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.2,2.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.25,2.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.3,2.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.35,2.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.4,2.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.45,2.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.5,2.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.55,6.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.6,6.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.65,7.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.7,7.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.75,7.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.8,8.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.85,8.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.9,8.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.95,8.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.975,8.0
2026-09-12,wk inc covid hosp,1,2026-09-19,02,quantile,0.99,9.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.01,1.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.025,1.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.05,1.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.1,1.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.15,2.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.2,2.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.25,2.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.3,2.0
2026-09-12,wk inc covid hosp,2,2026-09-26,02,quantile,0.35,2.0
