output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,VA_5,0.00476438711554548,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_7,0.004969456026374479,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_11,0.005234713908344037,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_15,0.0046919896703483226,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_26,0.005294980068095625,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_38,0.005415490483517282,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_49,0.0055600644434484515,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_52,0.005246767724502284,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_56,0.005210605399641317,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_62,0.005379340425016356,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_72,0.004848837491211482,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_77,0.005800927664006394,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_86,0.005017695253793571,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_102,0.005909278050906977,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_103,0.004909150413944412,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_123,0.00463165041951598,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_144,0.0057648056194743854,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_148,0.005885202228142408,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_149,0.005186495722352827,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_157,0.004969456026374479,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_160,0.005511877793795201,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_174,0.005077987711027353,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_189,0.006522817760458897,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_197,0.005451637914324481,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_199,0.005355238926044393,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_203,0.004993576224759411,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_220,0.006017604823770144,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_221,0.005656423735177626,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_224,0.005077987711027353,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_231,0.005499830401705675,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_234,0.005680510640359483,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_238,0.0045471631764663085,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_268,0.004788517256846367,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_275,0.005041813113561992,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_276,0.005102102648003393,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_279,0.0051262164160112466,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_285,0.005656423735177626,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_295,0.005222659800060587,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_299,0.005596201366345269,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_310,0.005270874480485648,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_326,0.005065929804149699,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_340,0.00575276435466095,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_353,0.004945334658553732,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_357,0.004619581691421643,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_358,0.004981516271741106,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_369,0.004788517256846367,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_385,0.00493327353607835,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_388,0.005909278050906977,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_404,0.004969456026374479,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_410,0.005812967762249619,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_417,0.005017695253793571,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_420,0.004523021329744019,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_427,0.005391390736500321,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_442,0.005403440755997092,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_475,0.0048247102749357515,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_491,0.004450588763172894,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_514,0.004643718854953502,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_520,0.005535971702341583,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_528,0.005077987711027353,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_534,0.005029754329830685,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_559,0.005186495722352827,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_563,0.005282927420332001,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_579,0.005210605399641317,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_582,0.005270874480485648,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_584,0.0051985507070756035,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_588,0.005114159678123031,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_590,0.0044143685270076885,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_595,0.005222659800060587,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_597,0.005596201366345269,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_611,0.005656423735177626,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_624,0.005403440755997092,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_628,0.0048247102749357515,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_655,0.006246217164992132,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_668,0.005029754329830685,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_677,0.004800581888713783,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_680,0.0055239248940036345,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_692,0.004957395488648897,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_694,0.0055600644434484515,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_711,0.005090045325641709,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_718,0.005487782717724448,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_725,0.005439589062670366,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_731,0.004704056642661429,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_742,0.005053871604998122,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_770,0.0048247102749357515,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_783,0.004450588763172894,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_787,0.005294980068095625,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_790,0.005776846592629374,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_805,0.00463165041951598,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_829,0.004510949967259234,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_838,0.005029754329830685,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_843,0.0056443798449612404,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_851,0.004788517256846367,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_857,0.005403440755997092,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_859,0.004535092399476161,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_899,0.005065929804149699,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
sample,VA_908,0.004848837491211482,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,51
