reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.01,25.91
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.01,22.68
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.01,20.11
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.01,19.16
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.01,18.38
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.025,27.51
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.025,24.72
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.025,22.48
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.025,21.78
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.025,21.12
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.05,28.95
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.05,26.59
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.05,24.71
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.05,24.27
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.05,23.75
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.1,30.69
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.1,28.89
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.1,27.51
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.1,27.43
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.1,27.13
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.15,31.91
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.15,30.54
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.15,29.54
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.15,29.75
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.15,29.62
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.2,32.91
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.2,31.91
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.2,31.24
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.2,31.71
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.2,31.74
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.25,33.79
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.25,33.12
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.25,32.77
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.25,33.48
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.25,33.65
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.3,34.6
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.3,34.24
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.3,34.19
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.3,35.14
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.3,35.46
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.35,35.36
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.35,35.3
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.35,35.56
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.35,36.73
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.35,37.2
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.4,36.09
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.4,36.34
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.4,36.89
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.4,38.3
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.4,38.92
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.45,36.81
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.45,37.36
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.45,38.23
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.45,39.88
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.45,40.64
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.5,37.54
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.5,38.4
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.5,39.58
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.5,41.48
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.5,42.4
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.55,38.27
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.55,39.46
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.55,40.97
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.55,43.13
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.55,44.22
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.6,39.03
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.6,40.56
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.6,42.42
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.6,44.86
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.6,46.14
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.65,39.83
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.65,41.72
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.65,43.97
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.65,46.72
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.65,48.19
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.7,40.68
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.7,42.97
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.7,45.66
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.7,48.74
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.7,50.44
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.75,41.62
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.75,44.36
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.75,47.53
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.75,51.0
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.75,52.96
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.8,42.69
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.8,45.96
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.8,49.69
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.8,53.63
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.8,55.89
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.85,43.96
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.85,47.87
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.85,52.32
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.85,56.82
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.85,59.48
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.9,45.61
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.9,50.38
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.9,55.78
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.9,61.07
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.9,64.26
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.95,48.14
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.95,54.29
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.95,61.26
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.95,67.84
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.95,71.92
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.975,50.44
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.975,57.88
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.975,66.37
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.975,74.21
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.975,79.17
2026-06-13,wk inc covid hosp,-1,2026-06-06,01,quantile,0.99,53.21
2026-06-13,wk inc covid hosp,0,2026-06-13,01,quantile,0.99,62.3
2026-06-13,wk inc covid hosp,1,2026-06-20,01,quantile,0.99,72.75
2026-06-13,wk inc covid hosp,2,2026-06-27,01,quantile,0.99,82.23
2026-06-13,wk inc covid hosp,3,2026-07-04,01,quantile,0.99,88.34
2026-06-13,wk inc covid hosp,-1,2026-06-06,02,quantile,0.01,0.03
2026-06-13,wk inc covid hosp,0,2026-06-13,02,quantile,0.01,0.02
2026-06-13,wk inc covid hosp,1,2026-06-20,02,quantile,0.01,0.02
2026-06-13,wk inc covid hosp,2,2026-06-27,02,quantile,0.01,0.04
2026-06-13,wk inc covid hosp,3,2026-07-04,02,quantile,0.01,0.08
2026-06-13,wk inc covid hosp,-1,2026-06-06,02,quantile,0.025,0.04
2026-06-13,wk inc covid hosp,0,2026-06-13,02,quantile,0.025,0.03
2026-06-13,wk inc covid hosp,1,2026-06-20,02,quantile,0.025,0.03
2026-06-13,wk inc covid hosp,2,2026-06-27,02,quantile,0.025,0.06
2026-06-13,wk inc covid hosp,3,2026-07-04,02,quantile,0.025,0.12
2026-06-13,wk inc covid hosp,-1,2026-06-06,02,quantile,0.05,0.05
2026-06-13,wk inc covid hosp,0,2026-06-13,02,quantile,0.05,0.04
2026-06-13,wk inc covid hosp,1,2026-06-20,02,quantile,0.05,0.04
2026-06-13,wk inc covid hosp,2,2026-06-27,02,quantile,0.05,0.08
2026-06-13,wk inc covid hosp,3,2026-07-04,02,quantile,0.05,0.15
2026-06-13,wk inc covid hosp,-1,2026-06-06,02,quantile,0.1,0.07
2026-06-13,wk inc covid hosp,0,2026-06-13,02,quantile,0.1,0.06
2026-06-13,wk inc covid hosp,1,2026-06-20,02,quantile,0.1,0.06
2026-06-13,wk inc covid hosp,2,2026-06-27,02,quantile,0.1,0.12
2026-06-13,wk inc covid hosp,3,2026-07-04,02,quantile,0.1,0.21
