reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.01,33.2
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.01,27.05
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.01,22.22
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.01,19.99
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.01,17.27
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.025,34.93
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.025,29.29
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.025,24.7
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.025,22.6
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.025,19.88
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.05,36.48
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.05,31.34
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.05,27.01
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.05,25.07
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.05,22.38
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.1,38.34
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.1,33.86
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.1,29.91
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.1,28.19
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.1,25.58
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.15,39.63
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.15,35.65
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.15,32.0
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.15,30.48
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.15,27.95
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.2,40.69
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.2,37.13
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.2,33.76
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.2,32.41
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.2,29.97
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.25,41.62
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.25,38.44
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.25,35.32
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.25,34.14
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.25,31.79
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.3,42.46
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.3,39.65
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.3,36.78
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.3,35.77
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.3,33.5
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.35,43.26
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.35,40.8
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.35,38.18
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.35,37.33
2026-05-23,wk inc covid hosp,3,2026-06-13,01,quantile,0.35,35.16
2026-05-23,wk inc covid hosp,-1,2026-05-16,01,quantile,0.4,44.03
2026-05-23,wk inc covid hosp,0,2026-05-23,01,quantile,0.4,41.91
2026-05-23,wk inc covid hosp,1,2026-05-30,01,quantile,0.4,39.54
2026-05-23,wk inc covid hosp,2,2026-06-06,01,quantile,0.4,38.86
