reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.01,69.52
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.01,66.68
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.01,62.25
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.01,56.61
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.01,49.68
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.025,71.93
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.025,70.07
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.025,66.47
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.025,61.2
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.025,54.25
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.05,74.06
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.05,73.1
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.05,70.28
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.05,65.4
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.05,58.45
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.1,76.58
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.1,76.73
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.1,74.89
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.1,70.53
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.1,63.62
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.15,78.32
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.15,79.26
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.15,78.15
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.15,74.18
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.15,67.33
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.2,79.73
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.2,81.32
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.2,80.83
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.2,77.19
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.2,70.4
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.25,80.95
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.25,83.13
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.25,83.18
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.25,79.86
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.25,73.13
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.3,82.06
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.3,84.77
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.3,85.34
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.3,82.32
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.3,75.66
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.35,83.11
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.35,86.33
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.35,87.39
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.35,84.65
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.35,78.06
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.4,84.1
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.4,87.82
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.4,89.36
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.4,86.92
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.4,80.4
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.45,85.08
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.45,89.29
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.45,91.31
2026-09-05,wk inc covid hosp,2,2026-09-19,01,quantile,0.45,89.16
2026-09-05,wk inc covid hosp,3,2026-09-26,01,quantile,0.45,82.72
2026-09-05,wk inc covid hosp,-1,2026-08-29,01,quantile,0.5,86.05
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.5,90.75
2026-09-05,wk inc covid hosp,1,2026-09-12,01,quantile,0.5,93.27
