target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-04-11,32.87307,0.01,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,20.028849,0.01,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,11.107489,0.01,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,5.0972506,0.01,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,1.8046617,0.01,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,35.929882,0.025,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,23.755517,0.025,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,15.056346,0.025,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,9.1518979,0.025,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,4.9361343,0.025,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,39.297272,0.05,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,28.451209,0.05,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,19.047195,0.05,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,14.240694,0.05,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,8.8698099,0.05,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,42.12933,0.1,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,32.880612,0.1,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,25.061012,0.1,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,19.319086,0.1,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,15.284735,0.1,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,44.169092,0.15,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,36.202025,0.15,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,29.912083,0.15,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,24.031051,0.15,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,20.243879,0.15,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,45.822384,0.2,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,39.002484,0.2,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,33.559637,0.2,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,28.481428,0.2,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,25.203426,0.2,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,47.366923,0.25,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,41.536304,0.25,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,36.737372,0.25,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,32.137827,0.25,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,29.106999,0.25,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,48.610111,0.3,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,43.733608,0.3,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,39.529491,0.3,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,35.714034,0.3,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,34.422675,0.3,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,50.00529,0.35,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,46.167253,0.35,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,43.01866,0.35,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,40.207407,0.35,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,38.957802,0.35,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,51.337832,0.4,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,47.933524,0.4,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,46.002591,0.4,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,44.255211,0.4,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,44.228706,0.4,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,52.867446,0.45,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,49.847805,0.45,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,48.759776,0.45,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,47.645535,0.45,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,49.397916,0.45,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,54.112044,0.5,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,52.05534,0.5,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,51.917889,0.5,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,52.471651,0.5,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,53.340403,0.5,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,55.218229,0.55,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,54.300174,0.55,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,55.040439,0.55,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,56.825341,0.55,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,58.761867,0.55,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,56.510618,0.6,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,56.585308,0.6,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,58.370775,0.6,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,61.578114,0.6,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,63.905228,0.6,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,57.877703,0.65,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,58.887972,0.65,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,62.208166,0.65,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,66.246699,0.65,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,70.495306,0.65,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,59.327084,0.7,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,61.444511,0.7,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,66.607302,0.7,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,71.020583,0.7,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,76.505501,0.7,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,60.644361,0.75,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,64.123684,0.75,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,70.941996,0.75,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,76.610225,0.75,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,83.505386,0.75,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,62.488073,0.8,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,67.545768,0.8,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,76.185291,0.8,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,83.748336,0.8,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,92.696983,0.8,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,64.339609,0.85,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,71.538117,0.85,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,83.152549,0.85,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,92.723816,0.85,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,104.59464,0.85,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,67.251679,0.9,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,77.214233,0.9,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,91.09484,0.9,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,102.77703,0.9,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,121.33797,0.9,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,71.140534,0.95,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,85.51344,0.95,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,102.80689,0.95,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,123.39007,0.95,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,148.91419,0.95,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,75.008898,0.975,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,92.690552,0.975,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,114.53235,0.975,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,142.46665,0.975,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,173.27197,0.975,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,79.900621,0.99,-1,quantile,2026-04-18,01,wk inc covid hosp
2026-04-18,101.24262,0.99,0,quantile,2026-04-18,01,wk inc covid hosp
2026-04-25,134.00626,0.99,1,quantile,2026-04-18,01,wk inc covid hosp
2026-05-02,172.93392,0.99,2,quantile,2026-04-18,01,wk inc covid hosp
2026-05-09,211.5725,0.99,3,quantile,2026-04-18,01,wk inc covid hosp
2026-04-11,1.97015,0.01,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,1.3677621,0.01,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,1.241826,0.01,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,0.90682646,0.01,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,0.97354176,0.01,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,2.3858017,0.025,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,1.8932119,0.025,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,1.6763178,0.025,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,1.3920321,0.025,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,1.3877597,0.025,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,2.9091042,0.05,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,2.4296374,0.05,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,2.2462763,0.05,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,2.01146,0.05,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,2.0423364,0.05,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,3.6400574,0.1,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,3.1718946,0.1,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,2.9552017,0.1,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,2.7079401,0.1,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,2.733502,0.1,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,4.1417416,0.15,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,3.7729825,0.15,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,3.5434959,0.15,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,3.3811384,0.15,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,3.390135,0.15,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,4.5969895,0.2,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,4.2490489,0.2,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,4.0681414,0.2,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,3.9669967,0.2,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,3.9400384,0.2,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,5.0388053,0.25,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,4.7367717,0.25,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,4.5703179,0.25,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,4.5810829,0.25,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,4.4350986,0.25,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,5.4342108,0.3,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,5.2013313,0.3,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,5.0847946,0.3,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,5.0373238,0.3,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,5.0797968,0.3,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,5.8860189,0.35,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,5.6483135,0.35,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,5.6352363,0.35,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,5.5152162,0.35,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,5.540987,0.35,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,6.2220689,0.4,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,6.0349338,0.4,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,6.0789328,0.4,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,6.1091198,0.4,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,6.1693813,0.4,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,6.5708055,0.45,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,6.5574307,0.45,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,6.5614258,0.45,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,6.6940924,0.45,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,6.6999239,0.45,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,6.9268973,0.5,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,7.0120486,0.5,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,7.1046283,0.5,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,7.2045013,0.5,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,7.4081108,0.5,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,7.3068648,0.55,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,7.5033765,0.55,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,7.6628808,0.55,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,7.7496819,0.55,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,7.9446034,0.55,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,7.7189643,0.6,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,7.9716393,0.6,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,8.3636235,0.6,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,8.3503821,0.6,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,8.6433432,0.6,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,8.1960864,0.65,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,8.4194195,0.65,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,8.9796184,0.65,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,8.9698012,0.65,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,9.3226314,0.65,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,8.6388241,0.7,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,8.954084,0.7,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,9.774571,0.7,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,9.7131418,0.7,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,10.226573,0.7,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,9.2660187,0.75,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,9.7554717,0.75,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,10.622875,0.75,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,10.567264,0.75,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,11.133988,0.75,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,9.8588385,0.8,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,10.413816,0.8,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,11.376597,0.8,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,11.668471,0.8,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,12.07553,0.8,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,10.696583,0.85,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,11.37396,0.85,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,12.663717,0.85,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,12.947471,0.85,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,13.582491,0.85,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,11.830227,0.9,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,12.68737,0.9,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,14.134237,0.9,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,14.591263,0.9,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,15.38816,0.9,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,13.381142,0.95,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,15.035328,0.95,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,16.411079,0.95,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,17.640013,0.95,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,18.489327,0.95,3,quantile,2026-04-18,02,wk inc covid hosp
2026-04-11,15.29226,0.975,-1,quantile,2026-04-18,02,wk inc covid hosp
2026-04-18,16.92227,0.975,0,quantile,2026-04-18,02,wk inc covid hosp
2026-04-25,19.6307,0.975,1,quantile,2026-04-18,02,wk inc covid hosp
2026-05-02,20.457195,0.975,2,quantile,2026-04-18,02,wk inc covid hosp
2026-05-09,20.99198,0.975,3,quantile,2026-04-18,02,wk inc covid hosp
