target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-05-30,45.680527,0.9,-1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-06,52.291808,0.9,0,quantile,2026-06-06,01,wk inc covid hosp
2026-06-13,63.472548,0.9,1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-20,74.937165,0.9,2,quantile,2026-06-06,01,wk inc covid hosp
2026-06-27,89.368066,0.9,3,quantile,2026-06-06,01,wk inc covid hosp
2026-05-30,48.842001,0.95,-1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-06,57.516315,0.95,0,quantile,2026-06-06,01,wk inc covid hosp
2026-06-13,71.683561,0.95,1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-20,88.776847,0.95,2,quantile,2026-06-06,01,wk inc covid hosp
2026-06-27,107.63629,0.95,3,quantile,2026-06-06,01,wk inc covid hosp
2026-05-30,51.335428,0.975,-1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-06,64.437318,0.975,0,quantile,2026-06-06,01,wk inc covid hosp
2026-06-13,80.863169,0.975,1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-20,100.71386,0.975,2,quantile,2026-06-06,01,wk inc covid hosp
2026-06-27,122.84401,0.975,3,quantile,2026-06-06,01,wk inc covid hosp
2026-05-30,55.32455,0.99,-1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-06,70.915562,0.99,0,quantile,2026-06-06,01,wk inc covid hosp
2026-06-13,93.211819,0.99,1,quantile,2026-06-06,01,wk inc covid hosp
2026-06-20,124.11427,0.99,2,quantile,2026-06-06,01,wk inc covid hosp
2026-06-27,155.24028,0.99,3,quantile,2026-06-06,01,wk inc covid hosp
2026-05-30,2.0347228e-29,0.01,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,2.0347228e-29,0.01,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,2.0347228e-29,0.01,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,2.0347228e-29,0.01,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,2.0347228e-29,0.01,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,2.0347228e-29,0.025,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,2.0347228e-29,0.025,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,2.0347228e-29,0.025,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,2.0347228e-29,0.025,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,2.0347228e-29,0.025,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,5.2432501e-06,0.05,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,4.3627399e-06,0.05,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,2.4207933e-07,0.05,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,2.0347228e-29,0.05,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,2.0347228e-29,0.05,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.0031707457,0.1,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.0041777399,0.1,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.0047490134,0.1,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.006783915,0.1,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.0052040359,0.1,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.013445708,0.15,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.019644654,0.15,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.020580762,0.15,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.023786999,0.15,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.026185827,0.15,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.026996558,0.2,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.040961919,0.2,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.043694473,0.2,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.045817976,0.2,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.058466255,0.2,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.043362784,0.25,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.068488733,0.25,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.076459306,0.25,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.077291885,0.25,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.10752844,0.25,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.064035921,0.3,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.094626279,0.3,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.11673538,0.3,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.12927978,0.3,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.16518224,0.3,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.08813663,0.35,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.12757738,0.35,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.16872736,0.35,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.18211101,0.35,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.23416912,0.35,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.11931719,0.4,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.16054968,0.4,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.22656067,0.4,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.25755789,0.4,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.30867171,0.4,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.1561875,0.45,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.2080442,0.45,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.28906402,0.45,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.3373537,0.45,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.41352178,0.45,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.19414483,0.5,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.26462767,0.5,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.35431173,0.5,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.42524915,0.5,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.52994383,0.5,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.23185239,0.55,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.32991183,0.55,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.4309146,0.55,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.54656111,0.55,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.63933768,0.55,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.29103251,0.6,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.4086624,0.6,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.5239959,0.6,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.66997365,0.6,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.79284444,0.6,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.3420747,0.65,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.49963161,0.65,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.6354882,0.65,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.80878602,0.65,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,0.95729232,0.65,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.40830572,0.7,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.59765859,0.7,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.77679564,0.7,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,0.95930411,0.7,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,1.1726648,0.7,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.4970236,0.75,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.69427332,0.75,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,0.96503017,0.75,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,1.1670832,0.75,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,1.4091423,0.75,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.61142475,0.8,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,0.85240086,0.8,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,1.1597029,0.8,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,1.4132054,0.8,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,1.7267931,0.8,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.74770646,0.85,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,1.0816405,0.85,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,1.4368972,0.85,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,1.7641183,0.85,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,2.1384874,0.85,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,0.97466171,0.9,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,1.3740357,0.9,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,1.7924455,0.9,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,2.1699947,0.9,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,2.7904099,0.9,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,1.3403972,0.95,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,1.8793232,0.95,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,2.4618201,0.95,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,3.0255733,0.95,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,4.0057805,0.95,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,1.7931773,0.975,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,2.570331,0.975,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,3.4267425,0.975,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,3.7842707,0.975,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,5.2038596,0.975,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,2.3708967,0.99,-1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-06,3.2091347,0.99,0,quantile,2026-06-06,02,wk inc covid hosp
2026-06-13,4.3372248,0.99,1,quantile,2026-06-06,02,wk inc covid hosp
2026-06-20,5.2184503,0.99,2,quantile,2026-06-06,02,wk inc covid hosp
2026-06-27,6.6162567,0.99,3,quantile,2026-06-06,02,wk inc covid hosp
2026-05-30,25.749239,0.01,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,23.601511,0.01,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,20.885551,0.01,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,18.06562,0.01,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,15.256722,0.01,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,26.750053,0.025,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,25.380867,0.025,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,23.492473,0.025,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,21.242994,0.025,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,19.439956,0.025,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,27.7355,0.05,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,27.350858,0.05,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,26.04701,0.05,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,23.477088,0.05,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,22.16312,0.05,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,29.197766,0.1,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,29.504548,0.1,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,28.816159,0.1,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,28.009388,0.1,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,27.431077,0.1,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,30.303359,0.15,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,31.061985,0.15,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,31.233282,0.15,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,31.332394,0.15,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,30.922599,0.15,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,31.050009,0.2,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,32.372452,0.2,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,33.066448,0.2,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,34.206279,0.2,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,34.539842,0.2,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,31.72197,0.25,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,33.464033,0.25,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,34.955869,0.25,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,36.370647,0.25,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,37.816199,0.25,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,32.404358,0.3,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,34.473229,0.3,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,36.34723,0.3,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,39.30448,0.3,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,41.205272,0.3,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,33.069602,0.35,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,35.606743,0.35,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,38.175564,0.35,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,41.599539,0.35,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,44.502557,0.35,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,33.648674,0.4,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,36.594461,0.4,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,40.041762,0.4,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,43.409156,0.4,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,47.408766,0.4,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,34.199563,0.45,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,37.627686,0.45,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,41.441475,0.45,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,45.654135,0.45,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,50.684561,0.45,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,34.748268,0.5,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,38.552944,0.5,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,42.992255,0.5,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,47.836784,0.5,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,54.342418,0.5,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,35.362329,0.55,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,39.679285,0.55,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,44.834323,0.55,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,50.119249,0.55,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,57.198539,0.55,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,35.927855,0.6,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,40.779434,0.6,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,46.440694,0.6,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,52.978922,0.6,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,60.519604,0.6,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,36.530877,0.65,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,42.229271,0.65,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,48.613466,0.65,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,55.996059,0.65,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,64.208394,0.65,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,37.383556,0.7,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,43.408702,0.7,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,50.988834,0.7,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,59.361421,0.7,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,69.510187,0.7,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,37.968398,0.75,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,44.663063,0.75,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,53.672867,0.75,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,63.188491,0.75,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,74.23579,0.75,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,38.753924,0.8,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,46.212595,0.8,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,56.487309,0.8,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,68.195756,0.8,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,81.651344,0.8,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,39.777326,0.85,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,48.107797,0.85,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,59.539847,0.85,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,73.879846,0.85,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,88.773655,0.85,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,41.169584,0.9,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,50.852486,0.9,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,64.201235,0.9,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,82.235579,0.9,2,quantile,2026-06-06,04,wk inc covid hosp
2026-06-27,99.962004,0.9,3,quantile,2026-06-06,04,wk inc covid hosp
2026-05-30,43.210875,0.95,-1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-06,55.499678,0.95,0,quantile,2026-06-06,04,wk inc covid hosp
2026-06-13,73.082103,0.95,1,quantile,2026-06-06,04,wk inc covid hosp
2026-06-20,93.734756,0.95,2,quantile,2026-06-06,04,wk inc covid hosp
