reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.01,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.025,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.05,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.1,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.15,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.2,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.25,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.3,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.35,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.4,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.45,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.5,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.55,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.6,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.65,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.7,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.75,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.8,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.85,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.9,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.95,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.975,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,01,quantile,0.99,97
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.01,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.025,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.05,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.1,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.15,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.2,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.25,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.3,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.35,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.4,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.45,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.5,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.55,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.6,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.65,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.7,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.75,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.8,6
2026-03-14,-1,wk inc covid hosp,2026-03-07,02,quantile,0.85,6
