reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.01,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.025,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.05,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.1,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.15,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.2,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.25,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.3,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.35,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.4,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.45,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.5,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.55,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.6,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.65,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.7,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.75,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.8,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.85,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.9,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.95,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.975,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,01,quantile,0.99,30
2026-06-13,-1,wk inc covid hosp,2026-06-06,02,quantile,0.01,0
2026-06-13,-1,wk inc covid hosp,2026-06-06,02,quantile,0.025,0
2026-06-13,-1,wk inc covid hosp,2026-06-06,02,quantile,0.05,0
2026-06-13,-1,wk inc covid hosp,2026-06-06,02,quantile,0.1,0
2026-06-13,-1,wk inc covid hosp,2026-06-06,02,quantile,0.15,0
