reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.01,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.025,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.05,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.1,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.15,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.2,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.25,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.3,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.35,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.4,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.45,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.5,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.55,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.6,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.65,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.7,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.75,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.8,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.85,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.9,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.95,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.975,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,01,quantile,0.99,32
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.01,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.025,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.05,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.1,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.15,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.2,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.25,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.3,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.35,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.4,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.45,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.5,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.55,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.6,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.65,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.7,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.75,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.8,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.85,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.9,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.95,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.975,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,02,quantile,0.99,2
2026-07-04,-1,wk inc covid hosp,2026-06-27,04,quantile,0.01,17
2026-07-04,-1,wk inc covid hosp,2026-06-27,04,quantile,0.025,17
2026-07-04,-1,wk inc covid hosp,2026-06-27,04,quantile,0.05,17
2026-07-04,-1,wk inc covid hosp,2026-06-27,04,quantile,0.1,17
2026-07-04,-1,wk inc covid hosp,2026-06-27,04,quantile,0.15,17
