reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.01,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.025,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.05,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.1,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.15,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.2,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.25,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.3,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.35,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.4,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.45,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.5,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.55,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.6,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.65,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.7,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.75,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.8,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.85,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.9,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.95,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.975,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,01,quantile,0.99,75
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.01,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.025,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.05,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.1,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.15,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.2,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.25,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.3,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.35,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.4,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.45,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.5,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.55,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.6,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.65,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.7,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.75,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.8,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.85,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.9,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.95,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.975,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,02,quantile,0.99,4
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.01,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.025,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.05,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.1,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.15,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.2,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.25,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.3,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.35,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.4,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.45,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.5,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.55,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.6,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.65,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.7,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.75,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.8,81
2026-09-05,-1,wk inc covid hosp,2026-08-29,04,quantile,0.85,81
