reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.01,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.025,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.05,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.1,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.15,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.2,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.25,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.3,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.35,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.4,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.45,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.5,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.55,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.6,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.65,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.7,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.75,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.8,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.85,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.9,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.95,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.975,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,01,quantile,0.99,98
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.01,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.025,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.05,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.1,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.15,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.2,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.25,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.3,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.35,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.4,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.45,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.5,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.55,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.6,5
2026-09-12,-1,wk inc covid hosp,2026-09-05,02,quantile,0.65,5
