reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.01,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.025,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.05,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.1,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.15,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.2,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.25,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.3,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.35,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.4,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.45,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.5,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.55,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.6,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.65,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.7,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.75,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.8,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.85,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.9,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.95,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.975,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,01,quantile,0.99,43
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.01,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.025,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.05,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.1,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.15,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.2,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.25,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.3,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.35,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.4,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.45,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.5,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.55,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.6,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.65,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.7,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.75,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.8,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.85,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.9,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.95,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.975,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,02,quantile,0.99,0
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.01,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.025,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.05,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.1,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.15,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.2,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.25,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.3,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.35,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.4,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.45,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.5,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.55,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.6,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.65,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.7,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.75,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.8,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.85,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.9,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.95,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.975,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,04,quantile,0.99,25
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.01,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.025,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.05,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.1,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.15,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.2,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.25,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.3,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.35,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.4,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.45,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.5,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.55,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.6,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.65,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.7,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.75,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.8,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.85,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.9,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.95,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.975,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,05,quantile,0.99,7
2026-07-25,-1,wk inc covid hosp,2026-07-18,06,quantile,0.01,213
2026-07-25,-1,wk inc covid hosp,2026-07-18,06,quantile,0.025,213
2026-07-25,-1,wk inc covid hosp,2026-07-18,06,quantile,0.05,213
2026-07-25,-1,wk inc covid hosp,2026-07-18,06,quantile,0.1,213
2026-07-25,-1,wk inc covid hosp,2026-07-18,06,quantile,0.15,213
2026-07-25,-1,wk inc covid hosp,2026-07-18,06,quantile,0.2,213
2026-07-25,-1,wk inc covid hosp,2026-07-18,06,quantile,0.25,213
