reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.01,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.025,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.05,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.1,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.15,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.2,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.25,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.3,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.35,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.4,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.45,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.5,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.55,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.6,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.65,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.7,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.75,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.8,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.85,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.9,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.95,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.975,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,01,quantile,0.99,50
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.01,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.025,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.05,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.1,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.15,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.2,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.25,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.3,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.35,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.4,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.45,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.5,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.55,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.6,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.65,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.7,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.75,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.8,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.85,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.9,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.95,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.975,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,02,quantile,0.99,3
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.01,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.025,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.05,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.1,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.15,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.2,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.25,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.3,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.35,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.4,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.45,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.5,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.55,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.6,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.65,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.7,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.75,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.8,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.85,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.9,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.95,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.975,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,04,quantile,0.99,25
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.01,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.025,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.05,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.1,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.15,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.2,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.25,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.3,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.35,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.4,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.45,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.5,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.55,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.6,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.65,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.7,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.75,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.8,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.85,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.9,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.95,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.975,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,05,quantile,0.99,5
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.01,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.025,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.05,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.1,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.15,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.2,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.25,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.3,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.35,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.4,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.45,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.5,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.55,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.6,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.65,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.7,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.75,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.8,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.85,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.9,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.95,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.975,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,06,quantile,0.99,321
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.01,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.025,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.05,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.1,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.15,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.2,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.25,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.3,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.35,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.4,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.45,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.5,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.55,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.6,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.65,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.7,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.75,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.8,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.85,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.9,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.95,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.975,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,08,quantile,0.99,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.01,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.025,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.05,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.1,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.15,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.2,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.25,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.3,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.35,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.4,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.45,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.5,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.55,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.6,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.65,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.7,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.75,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.8,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.85,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.9,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.95,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.975,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,09,quantile,0.99,9
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.01,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.025,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.05,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.1,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.15,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.2,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.25,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.3,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.35,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.4,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.45,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.5,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.55,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.6,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.65,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.7,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.75,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.8,2
2026-08-08,-1,wk inc covid hosp,2026-08-01,10,quantile,0.85,2
