"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.01,70.3116865218381
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.025,73.7335449165063
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.05,77.0042207221698
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.1,80.8227779206348
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.15,83.5643101247276
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.2,85.8087092205
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.25,87.7815385196961
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.3,89.5542110902867
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.35,91.2094986707245
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.4,92.8209889564594
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.45,94.4027172794922
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.5,96.0745046240084
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.55,97.6770984730344
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.6,99.3393545052571
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.65,101.103294401602
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.7,102.975570579343
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.75,105.068914519615
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.8,107.504995207848
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.85,110.367555531427
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.9,114.069097216296
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.95,119.763274258563
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.975,124.730532986159
2026-04-18,"wk inc covid hosp",0,2026-04-18,"06","quantile",0.99,130.876770920236
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.01,49.2809782613421
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.025,53.0602602965264
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.05,56.8786787832294
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.1,61.55402160633
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.15,65.0024705362568
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.2,67.8955458122217
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.25,70.4959321506285
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.3,72.8843941313131
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.35,75.2520754366483
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.4,77.5390298353538
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.45,79.8403163033877
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.5,82.1301643937253
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.55,84.4612652719419
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.6,86.9176654414585
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.65,89.4983314360042
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.7,92.2991473040191
2026-04-18,"wk inc covid hosp",1,2026-04-25,"06","quantile",0.75,95.4461321098002
