location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,18.497144856676478,2026-04-25,2026-04-25,quantile,wk inc covid hosp
02,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
04,0,0.01,0.11615447755765076,2026-04-25,2026-04-25,quantile,wk inc covid hosp
05,0,0.01,0.7357094354021043,2026-04-25,2026-04-25,quantile,wk inc covid hosp
06,0,0.01,56.72841969942392,2026-04-25,2026-04-25,quantile,wk inc covid hosp
08,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
09,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
10,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
11,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
12,0,0.01,2.7727348052064493,2026-04-25,2026-04-25,quantile,wk inc covid hosp
13,0,0.01,13.353444654683662,2026-04-25,2026-04-25,quantile,wk inc covid hosp
15,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
16,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
17,0,0.01,10.709795580020938,2026-04-25,2026-04-25,quantile,wk inc covid hosp
18,0,0.01,8.298402447286056,2026-04-25,2026-04-25,quantile,wk inc covid hosp
19,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
20,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
21,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
22,0,0.01,1.4014114369381332,2026-04-25,2026-04-25,quantile,wk inc covid hosp
23,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
24,0,0.01,0.5631019447673824,2026-04-25,2026-04-25,quantile,wk inc covid hosp
25,0,0.01,14.338092950000435,2026-04-25,2026-04-25,quantile,wk inc covid hosp
26,0,0.01,6.198738238471076,2026-04-25,2026-04-25,quantile,wk inc covid hosp
27,0,0.01,1.2666526440969588,2026-04-25,2026-04-25,quantile,wk inc covid hosp
28,0,0.01,3.8189647145181294,2026-04-25,2026-04-25,quantile,wk inc covid hosp
29,0,0.01,1.4939378825517324,2026-04-25,2026-04-25,quantile,wk inc covid hosp
30,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
31,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
32,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc covid hosp
33,0,0.01,1.0928353123133159,2026-04-25,2026-04-25,quantile,wk inc covid hosp
