location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
15,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,2.945942836165748
16,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
17,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
18,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
19,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
20,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
21,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
22,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,17.58707043122588
23,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
24,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
25,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
26,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
27,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
28,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,4.255576960350033
29,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
30,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
31,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
32,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,2.69854205197528
33,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
34,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
35,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
36,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,40.372244943865695
37,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,6.073166813268787
38,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
39,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
40,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
41,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
42,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
44,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
45,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
46,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
47,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
48,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,37.913591883121434
49,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
50,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
51,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
53,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
54,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
55,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
56,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
72,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
US,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.01,626.1368410991595
01,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,6.807886638646649
02,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
04,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
05,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
06,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,97.91421546986766
08,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
09,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
10,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
11,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
12,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.5235971308552799
13,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,5.623020449804236
15,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.8499093466147248
16,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
17,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
18,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
19,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
20,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
21,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
22,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,14.124821529394989
23,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
24,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
25,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
26,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
27,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
28,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,1.512102615381016
29,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
30,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
31,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
32,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.27967581433495087
33,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
34,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
35,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
36,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,30.85192477516449
37,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
38,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
39,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
40,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
41,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
42,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
44,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
45,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
46,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
47,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
48,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,11.894545188732197
49,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
50,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
51,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
53,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
54,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
55,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
56,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
72,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
US,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.01,603.7378488394172
01,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,3.942435165702672
02,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
04,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
05,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
06,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,80.49336632750828
08,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
09,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
10,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
11,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
12,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
13,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
15,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
16,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
17,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
18,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
19,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
20,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
21,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
22,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,9.902131669905664
23,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
24,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
25,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
26,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
27,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
28,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
29,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
30,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
31,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
32,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
33,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
34,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
35,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
36,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,27.54351102288872
37,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
38,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
39,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
40,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
41,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
42,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
44,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
45,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
46,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
47,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
48,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
49,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
50,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
51,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
53,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
54,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
55,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
56,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
72,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,0.0
US,2026-08-01,3,2026-08-22,wk inc covid hosp,quantile,0.01,560.1034581345114
01,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,20.155611323471533
02,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
04,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,5.434078175019879
05,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
06,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,150.51209064645977
08,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,2.410755619626104
09,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
10,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
11,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
12,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,98.4533569303304
13,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,21.924375485711195
15,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,5.437285741477306
16,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
17,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,1.3227923703268862
18,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
19,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
20,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
21,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
22,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,28.67493337754333
23,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
24,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
25,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
26,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
27,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
28,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,9.914803405730995
29,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
30,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
31,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
32,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,6.728778767767772
33,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
34,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,9.126948815965818
35,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
36,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,51.59702967495205
37,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,18.241556347761172
38,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
39,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
40,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
41,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
42,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
44,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
45,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,2.4917700181347646
46,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
47,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,7.02613190185374
48,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,91.78417855646101
49,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
50,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
51,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
53,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,3.0949064363296683
54,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
55,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
56,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
72,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,7.046307455018556
US,2026-08-01,0,2026-08-01,wk inc covid hosp,quantile,0.025,863.2694788167315
01,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,16.231695071850545
02,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
04,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,1.849807969844977
05,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
06,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,135.76346187108948
08,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
09,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
10,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
11,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
12,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,61.60069087251323
13,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,17.234789728293023
15,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,4.513246733124288
16,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
17,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
18,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
19,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
20,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
21,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
22,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,22.551329973310285
23,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
24,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
25,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
26,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
27,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
28,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,7.191182317143926
29,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
30,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
31,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
32,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,4.818283888338911
33,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
34,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,2.6897915667335224
35,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
36,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,49.53678504828393
37,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,12.790059834434006
38,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
39,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
40,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
41,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
42,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
44,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
45,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
46,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
47,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,3.1108516965390147
48,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,63.89439152075886
49,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
50,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
51,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
53,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.20476202362867854
54,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
55,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
56,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
72,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,0.45152386150926205
US,2026-08-01,1,2026-08-08,wk inc covid hosp,quantile,0.025,797.1585887833734
01,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,11.648909269836047
02,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
04,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
05,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
06,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,125.31868700042972
08,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
09,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
10,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
11,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
12,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,36.649723294790235
13,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,11.768247203626245
15,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,2.94778040930597
16,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
17,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
18,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
19,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
20,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
21,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
22,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,18.635926095556545
23,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
24,2026-08-01,2,2026-08-15,wk inc covid hosp,quantile,0.025,0.0
