location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
05,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
06,0,0.025,70.71832471074542,2026-06-13,2026-06-13,quantile,wk inc covid hosp
08,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
09,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
10,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
11,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
12,0,0.025,19.797312487996944,2026-06-13,2026-06-13,quantile,wk inc covid hosp
13,0,0.025,3.1991837557397265,2026-06-13,2026-06-13,quantile,wk inc covid hosp
15,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
16,0,0.025,1.4350338898071184,2026-06-13,2026-06-13,quantile,wk inc covid hosp
17,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
18,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
19,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
20,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
21,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
22,0,0.025,10.80034126773815,2026-06-13,2026-06-13,quantile,wk inc covid hosp
23,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
24,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
25,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
26,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
27,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
28,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
29,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
30,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
31,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
32,0,0.025,3.190091838365096,2026-06-13,2026-06-13,quantile,wk inc covid hosp
33,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
34,0,0.025,10.664358117899354,2026-06-13,2026-06-13,quantile,wk inc covid hosp
35,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
36,0,0.025,6.839653749332786,2026-06-13,2026-06-13,quantile,wk inc covid hosp
37,0,0.025,12.856581802095674,2026-06-13,2026-06-13,quantile,wk inc covid hosp
38,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
39,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
40,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
41,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
42,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
44,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
45,0,0.025,3.6987261772325835,2026-06-13,2026-06-13,quantile,wk inc covid hosp
46,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
47,0,0.025,5.71108721463682,2026-06-13,2026-06-13,quantile,wk inc covid hosp
48,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
49,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
50,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
51,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
53,0,0.025,1.0977847504135878,2026-06-13,2026-06-13,quantile,wk inc covid hosp
54,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
55,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
56,0,0.025,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
72,0,0.025,6.292557352701124,2026-06-13,2026-06-13,quantile,wk inc covid hosp
US,0,0.025,373.65584547927097,2026-06-13,2026-06-13,quantile,wk inc covid hosp
01,0,0.05,14.89580234164922,2026-06-13,2026-06-13,quantile,wk inc covid hosp
02,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
04,0,0.05,7.822568539744845,2026-06-13,2026-06-13,quantile,wk inc covid hosp
05,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
06,0,0.05,82.821976730604,2026-06-13,2026-06-13,quantile,wk inc covid hosp
08,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
09,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
10,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
11,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
12,0,0.05,32.49796255412887,2026-06-13,2026-06-13,quantile,wk inc covid hosp
13,0,0.05,6.911615370576714,2026-06-13,2026-06-13,quantile,wk inc covid hosp
15,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
16,0,0.05,2.3611707980974312,2026-06-13,2026-06-13,quantile,wk inc covid hosp
17,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
18,0,0.05,2.284582195764003,2026-06-13,2026-06-13,quantile,wk inc covid hosp
19,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
20,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
21,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
22,0,0.05,13.38447764246949,2026-06-13,2026-06-13,quantile,wk inc covid hosp
23,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
24,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
25,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
26,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
27,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
28,0,0.05,0.2250772483709624,2026-06-13,2026-06-13,quantile,wk inc covid hosp
29,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
30,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
31,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
32,0,0.05,4.597143026337908,2026-06-13,2026-06-13,quantile,wk inc covid hosp
33,0,0.05,0.5047742037438023,2026-06-13,2026-06-13,quantile,wk inc covid hosp
34,0,0.05,15.674684125352886,2026-06-13,2026-06-13,quantile,wk inc covid hosp
35,0,0.05,0.42656463052705273,2026-06-13,2026-06-13,quantile,wk inc covid hosp
36,0,0.05,13.53064836350301,2026-06-13,2026-06-13,quantile,wk inc covid hosp
37,0,0.05,17.08289449414603,2026-06-13,2026-06-13,quantile,wk inc covid hosp
38,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
39,0,0.05,1.6407361999502774,2026-06-13,2026-06-13,quantile,wk inc covid hosp
40,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
41,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
42,0,0.05,1.975950440768118,2026-06-13,2026-06-13,quantile,wk inc covid hosp
44,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
45,0,0.05,6.5802951030755645,2026-06-13,2026-06-13,quantile,wk inc covid hosp
46,0,0.05,0.244720146832307,2026-06-13,2026-06-13,quantile,wk inc covid hosp
47,0,0.05,9.399848526930906,2026-06-13,2026-06-13,quantile,wk inc covid hosp
48,0,0.05,9.813493634153804,2026-06-13,2026-06-13,quantile,wk inc covid hosp
49,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
50,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
51,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
53,0,0.05,3.8574254666056116,2026-06-13,2026-06-13,quantile,wk inc covid hosp
54,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
55,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
56,0,0.05,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
72,0,0.05,8.573337091524342,2026-06-13,2026-06-13,quantile,wk inc covid hosp
US,0,0.05,456.8573944193424,2026-06-13,2026-06-13,quantile,wk inc covid hosp
01,0,0.1,18.328190940752698,2026-06-13,2026-06-13,quantile,wk inc covid hosp
02,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
04,0,0.1,12.288837111498736,2026-06-13,2026-06-13,quantile,wk inc covid hosp
05,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
06,0,0.1,95.68730558376933,2026-06-13,2026-06-13,quantile,wk inc covid hosp
08,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
09,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
10,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
11,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
12,0,0.1,49.455997660142266,2026-06-13,2026-06-13,quantile,wk inc covid hosp
13,0,0.1,10.787468978608873,2026-06-13,2026-06-13,quantile,wk inc covid hosp
15,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
16,0,0.1,3.558709583904807,2026-06-13,2026-06-13,quantile,wk inc covid hosp
17,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
18,0,0.1,5.4647378962987565,2026-06-13,2026-06-13,quantile,wk inc covid hosp
19,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
20,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
21,0,0.1,0.19760916861401642,2026-06-13,2026-06-13,quantile,wk inc covid hosp
22,0,0.1,16.11519941631419,2026-06-13,2026-06-13,quantile,wk inc covid hosp
23,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
24,0,0.1,0.866464214735868,2026-06-13,2026-06-13,quantile,wk inc covid hosp
25,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
26,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
27,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
28,0,0.1,1.6943160414784448,2026-06-13,2026-06-13,quantile,wk inc covid hosp
29,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
30,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
31,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
32,0,0.1,6.278516073447089,2026-06-13,2026-06-13,quantile,wk inc covid hosp
33,0,0.1,1.4918304466938908,2026-06-13,2026-06-13,quantile,wk inc covid hosp
34,0,0.1,21.853169294022702,2026-06-13,2026-06-13,quantile,wk inc covid hosp
35,0,0.1,1.7117384754844738,2026-06-13,2026-06-13,quantile,wk inc covid hosp
36,0,0.1,20.729856775460036,2026-06-13,2026-06-13,quantile,wk inc covid hosp
37,0,0.1,22.503346311974074,2026-06-13,2026-06-13,quantile,wk inc covid hosp
38,0,0.1,0.19024455956738617,2026-06-13,2026-06-13,quantile,wk inc covid hosp
39,0,0.1,7.40871117710127,2026-06-13,2026-06-13,quantile,wk inc covid hosp
40,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
41,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
42,0,0.1,8.297915841240625,2026-06-13,2026-06-13,quantile,wk inc covid hosp
44,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
45,0,0.1,9.363816640560563,2026-06-13,2026-06-13,quantile,wk inc covid hosp
46,0,0.1,1.141474805397526,2026-06-13,2026-06-13,quantile,wk inc covid hosp
47,0,0.1,13.497627354507951,2026-06-13,2026-06-13,quantile,wk inc covid hosp
48,0,0.1,23.760881627432717,2026-06-13,2026-06-13,quantile,wk inc covid hosp
49,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
50,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
51,0,0.1,0.4768919872252834,2026-06-13,2026-06-13,quantile,wk inc covid hosp
53,0,0.1,6.665161734966248,2026-06-13,2026-06-13,quantile,wk inc covid hosp
54,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
55,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
56,0,0.1,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
72,0,0.1,11.807657264189666,2026-06-13,2026-06-13,quantile,wk inc covid hosp
US,0,0.1,599.3788125412874,2026-06-13,2026-06-13,quantile,wk inc covid hosp
01,0,0.15,21.036474139871256,2026-06-13,2026-06-13,quantile,wk inc covid hosp
02,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
04,0,0.15,15.880657841988166,2026-06-13,2026-06-13,quantile,wk inc covid hosp
05,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
06,0,0.15,104.4526807387733,2026-06-13,2026-06-13,quantile,wk inc covid hosp
08,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
09,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
10,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
11,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
12,0,0.15,60.774567596020894,2026-06-13,2026-06-13,quantile,wk inc covid hosp
13,0,0.15,13.323984451844142,2026-06-13,2026-06-13,quantile,wk inc covid hosp
15,0,0.15,0.1405448162108127,2026-06-13,2026-06-13,quantile,wk inc covid hosp
16,0,0.15,4.766410532124207,2026-06-13,2026-06-13,quantile,wk inc covid hosp
17,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
18,0,0.15,7.586580965978466,2026-06-13,2026-06-13,quantile,wk inc covid hosp
19,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
20,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
21,0,0.15,1.7387796153575243,2026-06-13,2026-06-13,quantile,wk inc covid hosp
22,0,0.15,18.420429947003814,2026-06-13,2026-06-13,quantile,wk inc covid hosp
23,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
24,0,0.15,2.4830878678663497,2026-06-13,2026-06-13,quantile,wk inc covid hosp
25,0,0.15,1.3206891394958273,2026-06-13,2026-06-13,quantile,wk inc covid hosp
26,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
27,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
28,0,0.15,3.0033052109891165,2026-06-13,2026-06-13,quantile,wk inc covid hosp
29,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
30,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
31,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
32,0,0.15,7.444919536768927,2026-06-13,2026-06-13,quantile,wk inc covid hosp
33,0,0.15,2.180141938837593,2026-06-13,2026-06-13,quantile,wk inc covid hosp
34,0,0.15,25.895595676346556,2026-06-13,2026-06-13,quantile,wk inc covid hosp
35,0,0.15,2.6791595056636806,2026-06-13,2026-06-13,quantile,wk inc covid hosp
36,0,0.15,25.943900454757085,2026-06-13,2026-06-13,quantile,wk inc covid hosp
37,0,0.15,26.113659493994987,2026-06-13,2026-06-13,quantile,wk inc covid hosp
38,0,0.15,0.5891421035225921,2026-06-13,2026-06-13,quantile,wk inc covid hosp
39,0,0.15,10.848049186541312,2026-06-13,2026-06-13,quantile,wk inc covid hosp
40,0,0.15,0.6300424978329765,2026-06-13,2026-06-13,quantile,wk inc covid hosp
41,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
42,0,0.15,14.316306327319301,2026-06-13,2026-06-13,quantile,wk inc covid hosp
44,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
45,0,0.15,11.325978938715926,2026-06-13,2026-06-13,quantile,wk inc covid hosp
46,0,0.15,1.7204873653727057,2026-06-13,2026-06-13,quantile,wk inc covid hosp
47,0,0.15,15.902629238139607,2026-06-13,2026-06-13,quantile,wk inc covid hosp
48,0,0.15,33.79861066051761,2026-06-13,2026-06-13,quantile,wk inc covid hosp
49,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
50,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
51,0,0.15,2.706847855733791,2026-06-13,2026-06-13,quantile,wk inc covid hosp
53,0,0.15,8.352180716928302,2026-06-13,2026-06-13,quantile,wk inc covid hosp
54,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
55,0,0.15,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
56,0,0.15,0.07441424912851187,2026-06-13,2026-06-13,quantile,wk inc covid hosp
72,0,0.15,14.487215431918848,2026-06-13,2026-06-13,quantile,wk inc covid hosp
US,0,0.15,674.1220882718311,2026-06-13,2026-06-13,quantile,wk inc covid hosp
01,0,0.2,22.647345745952645,2026-06-13,2026-06-13,quantile,wk inc covid hosp
02,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
04,0,0.2,18.508842253561014,2026-06-13,2026-06-13,quantile,wk inc covid hosp
05,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
06,0,0.2,112.81966081950176,2026-06-13,2026-06-13,quantile,wk inc covid hosp
08,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
09,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
10,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
11,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
12,0,0.2,71.69895463672934,2026-06-13,2026-06-13,quantile,wk inc covid hosp
13,0,0.2,15.65206350365268,2026-06-13,2026-06-13,quantile,wk inc covid hosp
15,0,0.2,0.5638352634044026,2026-06-13,2026-06-13,quantile,wk inc covid hosp
16,0,0.2,5.4723279235229665,2026-06-13,2026-06-13,quantile,wk inc covid hosp
17,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
18,0,0.2,9.596159845537466,2026-06-13,2026-06-13,quantile,wk inc covid hosp
19,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
20,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
21,0,0.2,3.0873329201387816,2026-06-13,2026-06-13,quantile,wk inc covid hosp
22,0,0.2,20.169815151925583,2026-06-13,2026-06-13,quantile,wk inc covid hosp
23,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
24,0,0.2,3.8316123483135534,2026-06-13,2026-06-13,quantile,wk inc covid hosp
25,0,0.2,3.0529834565470395,2026-06-13,2026-06-13,quantile,wk inc covid hosp
26,0,0.2,0.004395808400678785,2026-06-13,2026-06-13,quantile,wk inc covid hosp
27,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
28,0,0.2,4.007732263606498,2026-06-13,2026-06-13,quantile,wk inc covid hosp
29,0,0.2,0.5224229141779716,2026-06-13,2026-06-13,quantile,wk inc covid hosp
30,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
31,0,0.2,0.42283193782992057,2026-06-13,2026-06-13,quantile,wk inc covid hosp
32,0,0.2,8.35842725032893,2026-06-13,2026-06-13,quantile,wk inc covid hosp
33,0,0.2,2.8565377107623964,2026-06-13,2026-06-13,quantile,wk inc covid hosp
34,0,0.2,30.14588160428522,2026-06-13,2026-06-13,quantile,wk inc covid hosp
35,0,0.2,3.474210006515766,2026-06-13,2026-06-13,quantile,wk inc covid hosp
36,0,0.2,29.250568183035906,2026-06-13,2026-06-13,quantile,wk inc covid hosp
37,0,0.2,28.89763327333477,2026-06-13,2026-06-13,quantile,wk inc covid hosp
38,0,0.2,0.9254672939462066,2026-06-13,2026-06-13,quantile,wk inc covid hosp
39,0,0.2,13.886997808607303,2026-06-13,2026-06-13,quantile,wk inc covid hosp
40,0,0.2,1.443402912089103,2026-06-13,2026-06-13,quantile,wk inc covid hosp
41,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
42,0,0.2,18.27622365651125,2026-06-13,2026-06-13,quantile,wk inc covid hosp
44,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
45,0,0.2,12.847150775889661,2026-06-13,2026-06-13,quantile,wk inc covid hosp
46,0,0.2,2.2832984425292113,2026-06-13,2026-06-13,quantile,wk inc covid hosp
47,0,0.2,18.386889796677703,2026-06-13,2026-06-13,quantile,wk inc covid hosp
48,0,0.2,42.86096497821778,2026-06-13,2026-06-13,quantile,wk inc covid hosp
49,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
50,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
51,0,0.2,4.161060998024721,2026-06-13,2026-06-13,quantile,wk inc covid hosp
53,0,0.2,9.76855015667107,2026-06-13,2026-06-13,quantile,wk inc covid hosp
54,0,0.2,0.16458533563148917,2026-06-13,2026-06-13,quantile,wk inc covid hosp
55,0,0.2,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
56,0,0.2,0.5002113125476602,2026-06-13,2026-06-13,quantile,wk inc covid hosp
72,0,0.2,16.230711835468888,2026-06-13,2026-06-13,quantile,wk inc covid hosp
US,0,0.2,725.3870527397003,2026-06-13,2026-06-13,quantile,wk inc covid hosp
01,0,0.25,24.311293751032025,2026-06-13,2026-06-13,quantile,wk inc covid hosp
02,0,0.25,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
04,0,0.25,20.663929840147457,2026-06-13,2026-06-13,quantile,wk inc covid hosp
05,0,0.25,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
06,0,0.25,119.52405392440858,2026-06-13,2026-06-13,quantile,wk inc covid hosp
08,0,0.25,1.2322760379147113,2026-06-13,2026-06-13,quantile,wk inc covid hosp
09,0,0.25,0.15816097026400927,2026-06-13,2026-06-13,quantile,wk inc covid hosp
10,0,0.25,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
11,0,0.25,0.0,2026-06-13,2026-06-13,quantile,wk inc covid hosp
12,0,0.25,81.240868924563,2026-06-13,2026-06-13,quantile,wk inc covid hosp
13,0,0.25,17.76367781728503,2026-06-13,2026-06-13,quantile,wk inc covid hosp
15,0,0.25,0.9128812153762247,2026-06-13,2026-06-13,quantile,wk inc covid hosp
16,0,0.25,6.049032193805577,2026-06-13,2026-06-13,quantile,wk inc covid hosp
