location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
19,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
20,0,0.05,0.5549956836569725,2026-07-04,2026-07-04,quantile,wk inc covid hosp
21,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
22,0,0.05,13.981600059471148,2026-07-04,2026-07-04,quantile,wk inc covid hosp
23,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
24,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
25,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
26,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
27,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
28,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
29,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
30,0,0.05,2.3838632028064297,2026-07-04,2026-07-04,quantile,wk inc covid hosp
31,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
32,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
33,0,0.05,0.40385856232339856,2026-07-04,2026-07-04,quantile,wk inc covid hosp
34,0,0.05,3.0372252433434412,2026-07-04,2026-07-04,quantile,wk inc covid hosp
35,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
36,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
37,0,0.05,17.967006381417743,2026-07-04,2026-07-04,quantile,wk inc covid hosp
38,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
39,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
40,0,0.05,3.4843714840360613,2026-07-04,2026-07-04,quantile,wk inc covid hosp
41,0,0.05,1.160558381138199,2026-07-04,2026-07-04,quantile,wk inc covid hosp
42,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
44,0,0.05,0.18286161013450702,2026-07-04,2026-07-04,quantile,wk inc covid hosp
45,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
46,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
47,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
48,0,0.05,46.33469419786422,2026-07-04,2026-07-04,quantile,wk inc covid hosp
49,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
50,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
51,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
53,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
54,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
55,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
56,0,0.05,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
72,0,0.05,5.037028488494826,2026-07-04,2026-07-04,quantile,wk inc covid hosp
US,0,0.05,462.2583509363797,2026-07-04,2026-07-04,quantile,wk inc covid hosp
01,0,0.1,19.392822010140254,2026-07-04,2026-07-04,quantile,wk inc covid hosp
02,0,0.1,0.03903386784580665,2026-07-04,2026-07-04,quantile,wk inc covid hosp
04,0,0.1,4.165282974935887,2026-07-04,2026-07-04,quantile,wk inc covid hosp
05,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
06,0,0.1,75.70854505853798,2026-07-04,2026-07-04,quantile,wk inc covid hosp
08,0,0.1,1.4383724869590904,2026-07-04,2026-07-04,quantile,wk inc covid hosp
09,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
10,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
11,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
12,0,0.1,85.80992747910197,2026-07-04,2026-07-04,quantile,wk inc covid hosp
13,0,0.1,8.552353606567308,2026-07-04,2026-07-04,quantile,wk inc covid hosp
15,0,0.1,1.6464987807385012,2026-07-04,2026-07-04,quantile,wk inc covid hosp
16,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
17,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
18,0,0.1,0.16456639130191944,2026-07-04,2026-07-04,quantile,wk inc covid hosp
19,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
20,0,0.1,2.3376078918729664,2026-07-04,2026-07-04,quantile,wk inc covid hosp
21,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
22,0,0.1,16.810259005489623,2026-07-04,2026-07-04,quantile,wk inc covid hosp
23,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
24,0,0.1,2.1837072511284243,2026-07-04,2026-07-04,quantile,wk inc covid hosp
25,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
26,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
27,0,0.1,0.6513431512583969,2026-07-04,2026-07-04,quantile,wk inc covid hosp
28,0,0.1,0.8696969088941335,2026-07-04,2026-07-04,quantile,wk inc covid hosp
29,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
30,0,0.1,3.566964273542906,2026-07-04,2026-07-04,quantile,wk inc covid hosp
31,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
32,0,0.1,0.8080888342553875,2026-07-04,2026-07-04,quantile,wk inc covid hosp
33,0,0.1,1.3525187930928049,2026-07-04,2026-07-04,quantile,wk inc covid hosp
34,0,0.1,7.537300234480735,2026-07-04,2026-07-04,quantile,wk inc covid hosp
35,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
36,0,0.1,5.653851905655026,2026-07-04,2026-07-04,quantile,wk inc covid hosp
37,0,0.1,23.264608345441594,2026-07-04,2026-07-04,quantile,wk inc covid hosp
38,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
39,0,0.1,2.3782982347296087,2026-07-04,2026-07-04,quantile,wk inc covid hosp
40,0,0.1,5.795516418342428,2026-07-04,2026-07-04,quantile,wk inc covid hosp
41,0,0.1,2.773536103853638,2026-07-04,2026-07-04,quantile,wk inc covid hosp
42,0,0.1,2.7231891831312063,2026-07-04,2026-07-04,quantile,wk inc covid hosp
44,0,0.1,1.003283613747711,2026-07-04,2026-07-04,quantile,wk inc covid hosp
45,0,0.1,1.3750970165722902,2026-07-04,2026-07-04,quantile,wk inc covid hosp
46,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
47,0,0.1,1.6606829175824038,2026-07-04,2026-07-04,quantile,wk inc covid hosp
48,0,0.1,64.72115563177196,2026-07-04,2026-07-04,quantile,wk inc covid hosp
49,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
50,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
51,0,0.1,2.4974631366555915,2026-07-04,2026-07-04,quantile,wk inc covid hosp
53,0,0.1,0.7828799792114574,2026-07-04,2026-07-04,quantile,wk inc covid hosp
54,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
55,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
56,0,0.1,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
72,0,0.1,7.946752097562234,2026-07-04,2026-07-04,quantile,wk inc covid hosp
US,0,0.1,597.0767583633608,2026-07-04,2026-07-04,quantile,wk inc covid hosp
01,0,0.15,22.124157878929186,2026-07-04,2026-07-04,quantile,wk inc covid hosp
02,0,0.15,0.4171774427228728,2026-07-04,2026-07-04,quantile,wk inc covid hosp
04,0,0.15,7.086581852304995,2026-07-04,2026-07-04,quantile,wk inc covid hosp
05,0,0.15,0.2645607062610506,2026-07-04,2026-07-04,quantile,wk inc covid hosp
06,0,0.15,83.90290817265601,2026-07-04,2026-07-04,quantile,wk inc covid hosp
08,0,0.15,2.7732633072284574,2026-07-04,2026-07-04,quantile,wk inc covid hosp
09,0,0.15,0.07655518412103071,2026-07-04,2026-07-04,quantile,wk inc covid hosp
10,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
11,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
12,0,0.15,99.85995084462314,2026-07-04,2026-07-04,quantile,wk inc covid hosp
13,0,0.15,11.074692966893549,2026-07-04,2026-07-04,quantile,wk inc covid hosp
15,0,0.15,2.3189415723619087,2026-07-04,2026-07-04,quantile,wk inc covid hosp
16,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
17,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
18,0,0.15,2.1903565821480577,2026-07-04,2026-07-04,quantile,wk inc covid hosp
19,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
20,0,0.15,3.661534667316531,2026-07-04,2026-07-04,quantile,wk inc covid hosp
21,0,0.15,1.2991663053478828,2026-07-04,2026-07-04,quantile,wk inc covid hosp
22,0,0.15,19.183139119865896,2026-07-04,2026-07-04,quantile,wk inc covid hosp
23,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
24,0,0.15,3.80898822971138,2026-07-04,2026-07-04,quantile,wk inc covid hosp
25,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
26,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
27,0,0.15,2.290083073288667,2026-07-04,2026-07-04,quantile,wk inc covid hosp
28,0,0.15,2.05438772505047,2026-07-04,2026-07-04,quantile,wk inc covid hosp
29,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
30,0,0.15,4.487133720205724,2026-07-04,2026-07-04,quantile,wk inc covid hosp
31,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
32,0,0.15,1.6017721444969406,2026-07-04,2026-07-04,quantile,wk inc covid hosp
33,0,0.15,2.076541988613341,2026-07-04,2026-07-04,quantile,wk inc covid hosp
34,0,0.15,10.717315190554537,2026-07-04,2026-07-04,quantile,wk inc covid hosp
35,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
36,0,0.15,10.137695134571842,2026-07-04,2026-07-04,quantile,wk inc covid hosp
37,0,0.15,26.971738567843257,2026-07-04,2026-07-04,quantile,wk inc covid hosp
38,0,0.15,0.04976392289700801,2026-07-04,2026-07-04,quantile,wk inc covid hosp
39,0,0.15,5.31176316530615,2026-07-04,2026-07-04,quantile,wk inc covid hosp
40,0,0.15,7.197604103227183,2026-07-04,2026-07-04,quantile,wk inc covid hosp
41,0,0.15,4.01179462739608,2026-07-04,2026-07-04,quantile,wk inc covid hosp
42,0,0.15,8.008853442885476,2026-07-04,2026-07-04,quantile,wk inc covid hosp
44,0,0.15,1.5065964696535028,2026-07-04,2026-07-04,quantile,wk inc covid hosp
45,0,0.15,2.929365130151043,2026-07-04,2026-07-04,quantile,wk inc covid hosp
46,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
47,0,0.15,3.5471418428363872,2026-07-04,2026-07-04,quantile,wk inc covid hosp
48,0,0.15,76.51616969124487,2026-07-04,2026-07-04,quantile,wk inc covid hosp
49,0,0.15,0.011986700604281307,2026-07-04,2026-07-04,quantile,wk inc covid hosp
50,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
51,0,0.15,4.858291831351001,2026-07-04,2026-07-04,quantile,wk inc covid hosp
53,0,0.15,2.2980891586650354,2026-07-04,2026-07-04,quantile,wk inc covid hosp
54,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
55,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
56,0,0.15,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
72,0,0.15,10.052340204126374,2026-07-04,2026-07-04,quantile,wk inc covid hosp
US,0,0.15,676.2336780700604,2026-07-04,2026-07-04,quantile,wk inc covid hosp
01,0,0.2,23.845063679367268,2026-07-04,2026-07-04,quantile,wk inc covid hosp
02,0,0.2,0.7344858046459666,2026-07-04,2026-07-04,quantile,wk inc covid hosp
04,0,0.2,9.152584889699309,2026-07-04,2026-07-04,quantile,wk inc covid hosp
05,0,0.2,1.1175217403765463,2026-07-04,2026-07-04,quantile,wk inc covid hosp
06,0,0.2,91.85014424155554,2026-07-04,2026-07-04,quantile,wk inc covid hosp
08,0,0.2,4.174705476594156,2026-07-04,2026-07-04,quantile,wk inc covid hosp
09,0,0.2,1.3056283924937846,2026-07-04,2026-07-04,quantile,wk inc covid hosp
10,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
11,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
12,0,0.2,112.93625307291273,2026-07-04,2026-07-04,quantile,wk inc covid hosp
13,0,0.2,13.31296789098853,2026-07-04,2026-07-04,quantile,wk inc covid hosp
15,0,0.2,2.8791141118151056,2026-07-04,2026-07-04,quantile,wk inc covid hosp
16,0,0.2,0.37298814911740524,2026-07-04,2026-07-04,quantile,wk inc covid hosp
17,0,0.2,2.30479453917047,2026-07-04,2026-07-04,quantile,wk inc covid hosp
18,0,0.2,3.786316053490401,2026-07-04,2026-07-04,quantile,wk inc covid hosp
19,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
20,0,0.2,4.596199527180674,2026-07-04,2026-07-04,quantile,wk inc covid hosp
21,0,0.2,2.669272132943026,2026-07-04,2026-07-04,quantile,wk inc covid hosp
22,0,0.2,21.014271963370597,2026-07-04,2026-07-04,quantile,wk inc covid hosp
23,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
24,0,0.2,5.326040398370522,2026-07-04,2026-07-04,quantile,wk inc covid hosp
25,0,0.2,0.9523792754982932,2026-07-04,2026-07-04,quantile,wk inc covid hosp
26,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
27,0,0.2,3.580877113931088,2026-07-04,2026-07-04,quantile,wk inc covid hosp
28,0,0.2,3.0522193369682924,2026-07-04,2026-07-04,quantile,wk inc covid hosp
29,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
30,0,0.2,5.313817558609926,2026-07-04,2026-07-04,quantile,wk inc covid hosp
31,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
32,0,0.2,2.387285361189814,2026-07-04,2026-07-04,quantile,wk inc covid hosp
33,0,0.2,2.6779834807573595,2026-07-04,2026-07-04,quantile,wk inc covid hosp
34,0,0.2,14.162671821645757,2026-07-04,2026-07-04,quantile,wk inc covid hosp
35,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
36,0,0.2,13.08673498221908,2026-07-04,2026-07-04,quantile,wk inc covid hosp
37,0,0.2,29.55978888739254,2026-07-04,2026-07-04,quantile,wk inc covid hosp
38,0,0.2,0.38122016681730536,2026-07-04,2026-07-04,quantile,wk inc covid hosp
39,0,0.2,8.183321164977446,2026-07-04,2026-07-04,quantile,wk inc covid hosp
40,0,0.2,8.316148545783715,2026-07-04,2026-07-04,quantile,wk inc covid hosp
41,0,0.2,4.938692552051423,2026-07-04,2026-07-04,quantile,wk inc covid hosp
42,0,0.2,11.733449012576308,2026-07-04,2026-07-04,quantile,wk inc covid hosp
44,0,0.2,2.0006950964861177,2026-07-04,2026-07-04,quantile,wk inc covid hosp
45,0,0.2,4.115582643403304,2026-07-04,2026-07-04,quantile,wk inc covid hosp
46,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
47,0,0.2,5.384397852707491,2026-07-04,2026-07-04,quantile,wk inc covid hosp
48,0,0.2,88.1068577024136,2026-07-04,2026-07-04,quantile,wk inc covid hosp
49,0,0.2,0.8057655537993752,2026-07-04,2026-07-04,quantile,wk inc covid hosp
50,0,0.2,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
51,0,0.2,6.40034783014701,2026-07-04,2026-07-04,quantile,wk inc covid hosp
53,0,0.2,3.5145620657171683,2026-07-04,2026-07-04,quantile,wk inc covid hosp
54,0,0.2,0.2373133158399584,2026-07-04,2026-07-04,quantile,wk inc covid hosp
55,0,0.2,0.4606444628614734,2026-07-04,2026-07-04,quantile,wk inc covid hosp
56,0,0.2,0.2500655433157753,2026-07-04,2026-07-04,quantile,wk inc covid hosp
72,0,0.2,11.769193250960923,2026-07-04,2026-07-04,quantile,wk inc covid hosp
US,0,0.2,728.6976707437244,2026-07-04,2026-07-04,quantile,wk inc covid hosp
01,0,0.25,25.494590954646036,2026-07-04,2026-07-04,quantile,wk inc covid hosp
02,0,0.25,1.0326829380020917,2026-07-04,2026-07-04,quantile,wk inc covid hosp
04,0,0.25,10.940900058770783,2026-07-04,2026-07-04,quantile,wk inc covid hosp
05,0,0.25,1.8464530733672955,2026-07-04,2026-07-04,quantile,wk inc covid hosp
06,0,0.25,98.43895033462735,2026-07-04,2026-07-04,quantile,wk inc covid hosp
08,0,0.25,5.5870856218017675,2026-07-04,2026-07-04,quantile,wk inc covid hosp
09,0,0.25,2.5420277543400127,2026-07-04,2026-07-04,quantile,wk inc covid hosp
10,0,0.25,0.0014021295201213542,2026-07-04,2026-07-04,quantile,wk inc covid hosp
11,0,0.25,0.0,2026-07-04,2026-07-04,quantile,wk inc covid hosp
12,0,0.25,123.89382358028622,2026-07-04,2026-07-04,quantile,wk inc covid hosp
13,0,0.25,15.24734760677143,2026-07-04,2026-07-04,quantile,wk inc covid hosp
15,0,0.25,3.340236698599084,2026-07-04,2026-07-04,quantile,wk inc covid hosp
