location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,20.820100088459636,2026-04-11,2026-04-11,quantile,wk inc covid hosp
02,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
04,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
05,0,0.01,1.3824135957551966,2026-04-11,2026-04-11,quantile,wk inc covid hosp
06,0,0.01,57.31323170204504,2026-04-11,2026-04-11,quantile,wk inc covid hosp
08,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
09,0,0.01,4.763873422632409,2026-04-11,2026-04-11,quantile,wk inc covid hosp
10,0,0.01,1.444980366857636,2026-04-11,2026-04-11,quantile,wk inc covid hosp
11,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
12,0,0.01,13.62011079434079,2026-04-11,2026-04-11,quantile,wk inc covid hosp
13,0,0.01,16.223524421430227,2026-04-11,2026-04-11,quantile,wk inc covid hosp
15,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
16,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
17,0,0.01,29.130934412988637,2026-04-11,2026-04-11,quantile,wk inc covid hosp
18,0,0.01,9.74648950498207,2026-04-11,2026-04-11,quantile,wk inc covid hosp
19,0,0.01,2.195709215371608,2026-04-11,2026-04-11,quantile,wk inc covid hosp
20,0,0.01,5.519177907912635,2026-04-11,2026-04-11,quantile,wk inc covid hosp
21,0,0.01,3.978684744614709,2026-04-11,2026-04-11,quantile,wk inc covid hosp
22,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
23,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
24,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
25,0,0.01,16.08027632790866,2026-04-11,2026-04-11,quantile,wk inc covid hosp
26,0,0.01,3.726134819444103,2026-04-11,2026-04-11,quantile,wk inc covid hosp
27,0,0.01,3.6565149306179485,2026-04-11,2026-04-11,quantile,wk inc covid hosp
28,0,0.01,4.318798655204439,2026-04-11,2026-04-11,quantile,wk inc covid hosp
29,0,0.01,10.287213197342108,2026-04-11,2026-04-11,quantile,wk inc covid hosp
30,0,0.01,1.4702759322638563,2026-04-11,2026-04-11,quantile,wk inc covid hosp
31,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
32,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
33,0,0.01,2.5942392545104265,2026-04-11,2026-04-11,quantile,wk inc covid hosp
34,0,0.01,20.128874361487984,2026-04-11,2026-04-11,quantile,wk inc covid hosp
35,0,0.01,0.0,2026-04-11,2026-04-11,quantile,wk inc covid hosp
36,0,0.01,82.1461474086342,2026-04-11,2026-04-11,quantile,wk inc covid hosp
37,0,0.01,38.27663713022977,2026-04-11,2026-04-11,quantile,wk inc covid hosp
38,0,0.01,2.619436478691022,2026-04-11,2026-04-11,quantile,wk inc covid hosp
