location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
08,0,0.025,32.515267157696734,2026-03-14,2026-03-14,quantile,wk inc covid hosp
09,0,0.025,18.06687230959623,2026-03-14,2026-03-14,quantile,wk inc covid hosp
10,0,0.025,8.774608642803061,2026-03-14,2026-03-14,quantile,wk inc covid hosp
11,0,0.025,3.088145402066928,2026-03-14,2026-03-14,quantile,wk inc covid hosp
12,0,0.025,82.28902922315979,2026-03-14,2026-03-14,quantile,wk inc covid hosp
13,0,0.025,32.32219726890671,2026-03-14,2026-03-14,quantile,wk inc covid hosp
15,0,0.025,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
16,0,0.025,0.9281713028202457,2026-03-14,2026-03-14,quantile,wk inc covid hosp
17,0,0.025,160.33947346745555,2026-03-14,2026-03-14,quantile,wk inc covid hosp
18,0,0.025,91.75373366988075,2026-03-14,2026-03-14,quantile,wk inc covid hosp
19,0,0.025,26.908036342797203,2026-03-14,2026-03-14,quantile,wk inc covid hosp
20,0,0.025,12.641721194119537,2026-03-14,2026-03-14,quantile,wk inc covid hosp
21,0,0.025,61.80629867408578,2026-03-14,2026-03-14,quantile,wk inc covid hosp
22,0,0.025,33.70852232240495,2026-03-14,2026-03-14,quantile,wk inc covid hosp
23,0,0.025,0.413612858064576,2026-03-14,2026-03-14,quantile,wk inc covid hosp
24,0,0.025,53.408659336890494,2026-03-14,2026-03-14,quantile,wk inc covid hosp
25,0,0.025,32.34244377988792,2026-03-14,2026-03-14,quantile,wk inc covid hosp
26,0,0.025,100.23780205767771,2026-03-14,2026-03-14,quantile,wk inc covid hosp
27,0,0.025,62.03315760792265,2026-03-14,2026-03-14,quantile,wk inc covid hosp
28,0,0.025,15.407365353565773,2026-03-14,2026-03-14,quantile,wk inc covid hosp
29,0,0.025,42.00896956923456,2026-03-14,2026-03-14,quantile,wk inc covid hosp
30,0,0.025,10.04481104866738,2026-03-14,2026-03-14,quantile,wk inc covid hosp
31,0,0.025,17.337386423639757,2026-03-14,2026-03-14,quantile,wk inc covid hosp
32,0,0.025,5.805921875502408,2026-03-14,2026-03-14,quantile,wk inc covid hosp
33,0,0.025,3.3927941804980364,2026-03-14,2026-03-14,quantile,wk inc covid hosp
34,0,0.025,96.26636198728517,2026-03-14,2026-03-14,quantile,wk inc covid hosp
35,0,0.025,7.11765442607683,2026-03-14,2026-03-14,quantile,wk inc covid hosp
36,0,0.025,193.31386043421887,2026-03-14,2026-03-14,quantile,wk inc covid hosp
37,0,0.025,141.61604597292649,2026-03-14,2026-03-14,quantile,wk inc covid hosp
38,0,0.025,14.281325908503204,2026-03-14,2026-03-14,quantile,wk inc covid hosp
39,0,0.025,179.7832025462436,2026-03-14,2026-03-14,quantile,wk inc covid hosp
40,0,0.025,58.6035895895853,2026-03-14,2026-03-14,quantile,wk inc covid hosp
41,0,0.025,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
42,0,0.025,217.78418818774287,2026-03-14,2026-03-14,quantile,wk inc covid hosp
44,0,0.025,6.484845289015066,2026-03-14,2026-03-14,quantile,wk inc covid hosp
45,0,0.025,47.304794548012566,2026-03-14,2026-03-14,quantile,wk inc covid hosp
46,0,0.025,4.446816164501715,2026-03-14,2026-03-14,quantile,wk inc covid hosp
47,0,0.025,53.73123081924097,2026-03-14,2026-03-14,quantile,wk inc covid hosp
48,0,0.025,71.47934164696956,2026-03-14,2026-03-14,quantile,wk inc covid hosp
49,0,0.025,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
50,0,0.025,2.920430720709236,2026-03-14,2026-03-14,quantile,wk inc covid hosp
51,0,0.025,72.61622542152449,2026-03-14,2026-03-14,quantile,wk inc covid hosp
53,0,0.025,24.26400340578645,2026-03-14,2026-03-14,quantile,wk inc covid hosp
54,0,0.025,27.322310701297866,2026-03-14,2026-03-14,quantile,wk inc covid hosp
55,0,0.025,81.42119500156119,2026-03-14,2026-03-14,quantile,wk inc covid hosp
56,0,0.025,1.6164616061526984,2026-03-14,2026-03-14,quantile,wk inc covid hosp
72,0,0.025,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
US,0,0.025,3162.828408149486,2026-03-14,2026-03-14,quantile,wk inc covid hosp
01,0,0.05,62.77082908383432,2026-03-14,2026-03-14,quantile,wk inc covid hosp
02,0,0.05,1.3473291397633236,2026-03-14,2026-03-14,quantile,wk inc covid hosp
04,0,0.05,24.61886016683187,2026-03-14,2026-03-14,quantile,wk inc covid hosp
05,0,0.05,15.602543836776091,2026-03-14,2026-03-14,quantile,wk inc covid hosp
06,0,0.05,115.77366563563051,2026-03-14,2026-03-14,quantile,wk inc covid hosp
08,0,0.05,35.91082809275092,2026-03-14,2026-03-14,quantile,wk inc covid hosp
09,0,0.05,22.785671553104642,2026-03-14,2026-03-14,quantile,wk inc covid hosp
10,0,0.05,10.204514325907986,2026-03-14,2026-03-14,quantile,wk inc covid hosp
11,0,0.05,4.0856024234440875,2026-03-14,2026-03-14,quantile,wk inc covid hosp
12,0,0.05,102.15411454431216,2026-03-14,2026-03-14,quantile,wk inc covid hosp
13,0,0.05,37.49757296444242,2026-03-14,2026-03-14,quantile,wk inc covid hosp
15,0,0.05,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
16,0,0.05,1.8621271810083164,2026-03-14,2026-03-14,quantile,wk inc covid hosp
17,0,0.05,173.7428225006161,2026-03-14,2026-03-14,quantile,wk inc covid hosp
18,0,0.05,99.54196880967952,2026-03-14,2026-03-14,quantile,wk inc covid hosp
19,0,0.05,30.212403845483795,2026-03-14,2026-03-14,quantile,wk inc covid hosp
20,0,0.05,14.619296212018156,2026-03-14,2026-03-14,quantile,wk inc covid hosp
21,0,0.05,68.04249111841712,2026-03-14,2026-03-14,quantile,wk inc covid hosp
22,0,0.05,37.06230514260172,2026-03-14,2026-03-14,quantile,wk inc covid hosp
23,0,0.05,1.3488621795613298,2026-03-14,2026-03-14,quantile,wk inc covid hosp
24,0,0.05,57.60204431016035,2026-03-14,2026-03-14,quantile,wk inc covid hosp
25,0,0.05,36.80610272056931,2026-03-14,2026-03-14,quantile,wk inc covid hosp
26,0,0.05,112.87418022744421,2026-03-14,2026-03-14,quantile,wk inc covid hosp
27,0,0.05,68.01875222541591,2026-03-14,2026-03-14,quantile,wk inc covid hosp
28,0,0.05,18.150094242035014,2026-03-14,2026-03-14,quantile,wk inc covid hosp
29,0,0.05,47.942563658052,2026-03-14,2026-03-14,quantile,wk inc covid hosp
30,0,0.05,11.907651301659751,2026-03-14,2026-03-14,quantile,wk inc covid hosp
31,0,0.05,19.569905742150343,2026-03-14,2026-03-14,quantile,wk inc covid hosp
32,0,0.05,7.170867247880901,2026-03-14,2026-03-14,quantile,wk inc covid hosp
33,0,0.05,4.560019789270212,2026-03-14,2026-03-14,quantile,wk inc covid hosp
34,0,0.05,110.20815277901968,2026-03-14,2026-03-14,quantile,wk inc covid hosp
35,0,0.05,8.975053697124839,2026-03-14,2026-03-14,quantile,wk inc covid hosp
36,0,0.05,212.33192837586842,2026-03-14,2026-03-14,quantile,wk inc covid hosp
37,0,0.05,151.7247104585052,2026-03-14,2026-03-14,quantile,wk inc covid hosp
38,0,0.05,15.868747887029869,2026-03-14,2026-03-14,quantile,wk inc covid hosp
39,0,0.05,192.36567409437058,2026-03-14,2026-03-14,quantile,wk inc covid hosp
40,0,0.05,64.83195532482536,2026-03-14,2026-03-14,quantile,wk inc covid hosp
41,0,0.05,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
42,0,0.05,241.40443650667171,2026-03-14,2026-03-14,quantile,wk inc covid hosp
44,0,0.05,7.870135148244902,2026-03-14,2026-03-14,quantile,wk inc covid hosp
45,0,0.05,52.58414204895049,2026-03-14,2026-03-14,quantile,wk inc covid hosp
46,0,0.05,6.066270042171645,2026-03-14,2026-03-14,quantile,wk inc covid hosp
47,0,0.05,61.02111978948604,2026-03-14,2026-03-14,quantile,wk inc covid hosp
48,0,0.05,84.9104203445935,2026-03-14,2026-03-14,quantile,wk inc covid hosp
49,0,0.05,0.48471112305383,2026-03-14,2026-03-14,quantile,wk inc covid hosp
50,0,0.05,3.8073362644892157,2026-03-14,2026-03-14,quantile,wk inc covid hosp
51,0,0.05,80.10350394633461,2026-03-14,2026-03-14,quantile,wk inc covid hosp
53,0,0.05,29.173749710695574,2026-03-14,2026-03-14,quantile,wk inc covid hosp
54,0,0.05,30.429505990453624,2026-03-14,2026-03-14,quantile,wk inc covid hosp
55,0,0.05,92.34790503965344,2026-03-14,2026-03-14,quantile,wk inc covid hosp
56,0,0.05,2.680348402944119,2026-03-14,2026-03-14,quantile,wk inc covid hosp
72,0,0.05,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
US,0,0.05,3388.193782324794,2026-03-14,2026-03-14,quantile,wk inc covid hosp
01,0,0.1,69.82777803351236,2026-03-14,2026-03-14,quantile,wk inc covid hosp
02,0,0.1,2.279176269829326,2026-03-14,2026-03-14,quantile,wk inc covid hosp
04,0,0.1,30.941054667048608,2026-03-14,2026-03-14,quantile,wk inc covid hosp
05,0,0.1,18.828194689190074,2026-03-14,2026-03-14,quantile,wk inc covid hosp
06,0,0.1,130.7373835748841,2026-03-14,2026-03-14,quantile,wk inc covid hosp
08,0,0.1,41.782952430340316,2026-03-14,2026-03-14,quantile,wk inc covid hosp
09,0,0.1,27.43511440683406,2026-03-14,2026-03-14,quantile,wk inc covid hosp
10,0,0.1,11.98673641586784,2026-03-14,2026-03-14,quantile,wk inc covid hosp
11,0,0.1,5.28407212926661,2026-03-14,2026-03-14,quantile,wk inc covid hosp
12,0,0.1,128.42699525427201,2026-03-14,2026-03-14,quantile,wk inc covid hosp
13,0,0.1,43.781393072690804,2026-03-14,2026-03-14,quantile,wk inc covid hosp
15,0,0.1,0.1845993720848118,2026-03-14,2026-03-14,quantile,wk inc covid hosp
16,0,0.1,2.9493661450177386,2026-03-14,2026-03-14,quantile,wk inc covid hosp
17,0,0.1,187.0690718455343,2026-03-14,2026-03-14,quantile,wk inc covid hosp
18,0,0.1,109.82591475324456,2026-03-14,2026-03-14,quantile,wk inc covid hosp
19,0,0.1,34.525864328676334,2026-03-14,2026-03-14,quantile,wk inc covid hosp
20,0,0.1,18.139407001832094,2026-03-14,2026-03-14,quantile,wk inc covid hosp
21,0,0.1,76.42665252024918,2026-03-14,2026-03-14,quantile,wk inc covid hosp
22,0,0.1,41.6432467167065,2026-03-14,2026-03-14,quantile,wk inc covid hosp
23,0,0.1,2.514283136311354,2026-03-14,2026-03-14,quantile,wk inc covid hosp
24,0,0.1,63.95648289874294,2026-03-14,2026-03-14,quantile,wk inc covid hosp
25,0,0.1,43.26768493585316,2026-03-14,2026-03-14,quantile,wk inc covid hosp
26,0,0.1,126.43007606513068,2026-03-14,2026-03-14,quantile,wk inc covid hosp
27,0,0.1,74.09928126567564,2026-03-14,2026-03-14,quantile,wk inc covid hosp
28,0,0.1,21.497742761013736,2026-03-14,2026-03-14,quantile,wk inc covid hosp
29,0,0.1,53.29332634300847,2026-03-14,2026-03-14,quantile,wk inc covid hosp
30,0,0.1,14.14758196874457,2026-03-14,2026-03-14,quantile,wk inc covid hosp
31,0,0.1,22.803007347765643,2026-03-14,2026-03-14,quantile,wk inc covid hosp
32,0,0.1,9.363300816278354,2026-03-14,2026-03-14,quantile,wk inc covid hosp
33,0,0.1,5.944849508140626,2026-03-14,2026-03-14,quantile,wk inc covid hosp
34,0,0.1,122.9249511891515,2026-03-14,2026-03-14,quantile,wk inc covid hosp
35,0,0.1,11.093435418613803,2026-03-14,2026-03-14,quantile,wk inc covid hosp
36,0,0.1,231.43519420751457,2026-03-14,2026-03-14,quantile,wk inc covid hosp
37,0,0.1,164.99225057451707,2026-03-14,2026-03-14,quantile,wk inc covid hosp
38,0,0.1,18.278766875573552,2026-03-14,2026-03-14,quantile,wk inc covid hosp
39,0,0.1,212.92587143761878,2026-03-14,2026-03-14,quantile,wk inc covid hosp
40,0,0.1,71.48004174090742,2026-03-14,2026-03-14,quantile,wk inc covid hosp
41,0,0.1,1.1102487726912187,2026-03-14,2026-03-14,quantile,wk inc covid hosp
42,0,0.1,268.7405502242219,2026-03-14,2026-03-14,quantile,wk inc covid hosp
44,0,0.1,9.93986066244585,2026-03-14,2026-03-14,quantile,wk inc covid hosp
45,0,0.1,58.31476700988435,2026-03-14,2026-03-14,quantile,wk inc covid hosp
46,0,0.1,7.831197079153602,2026-03-14,2026-03-14,quantile,wk inc covid hosp
47,0,0.1,68.91023364822537,2026-03-14,2026-03-14,quantile,wk inc covid hosp
48,0,0.1,109.42470915571371,2026-03-14,2026-03-14,quantile,wk inc covid hosp
49,0,0.1,2.229155408088841,2026-03-14,2026-03-14,quantile,wk inc covid hosp
50,0,0.1,5.105826665040989,2026-03-14,2026-03-14,quantile,wk inc covid hosp
51,0,0.1,88.08529464098258,2026-03-14,2026-03-14,quantile,wk inc covid hosp
53,0,0.1,33.51802808643516,2026-03-14,2026-03-14,quantile,wk inc covid hosp
54,0,0.1,34.7317964100084,2026-03-14,2026-03-14,quantile,wk inc covid hosp
55,0,0.1,101.60053982093108,2026-03-14,2026-03-14,quantile,wk inc covid hosp
56,0,0.1,3.976925406226257,2026-03-14,2026-03-14,quantile,wk inc covid hosp
72,0,0.1,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
US,0,0.1,3675.495388506301,2026-03-14,2026-03-14,quantile,wk inc covid hosp
01,0,0.15,74.91703490072031,2026-03-14,2026-03-14,quantile,wk inc covid hosp
02,0,0.15,2.8778578592647084,2026-03-14,2026-03-14,quantile,wk inc covid hosp
04,0,0.15,35.9988153149607,2026-03-14,2026-03-14,quantile,wk inc covid hosp
05,0,0.15,20.92578561078016,2026-03-14,2026-03-14,quantile,wk inc covid hosp
06,0,0.15,141.27973516371708,2026-03-14,2026-03-14,quantile,wk inc covid hosp
08,0,0.15,44.71577434690201,2026-03-14,2026-03-14,quantile,wk inc covid hosp
09,0,0.15,31.834586586174453,2026-03-14,2026-03-14,quantile,wk inc covid hosp
10,0,0.15,13.320555563081184,2026-03-14,2026-03-14,quantile,wk inc covid hosp
11,0,0.15,6.259543932153103,2026-03-14,2026-03-14,quantile,wk inc covid hosp
12,0,0.15,144.97501820684437,2026-03-14,2026-03-14,quantile,wk inc covid hosp
13,0,0.15,47.544820779111085,2026-03-14,2026-03-14,quantile,wk inc covid hosp
15,0,0.15,0.6966407749147274,2026-03-14,2026-03-14,quantile,wk inc covid hosp
16,0,0.15,3.9792031728598696,2026-03-14,2026-03-14,quantile,wk inc covid hosp
17,0,0.15,197.78746321047865,2026-03-14,2026-03-14,quantile,wk inc covid hosp
18,0,0.15,118.30868736075149,2026-03-14,2026-03-14,quantile,wk inc covid hosp
19,0,0.15,38.035601826766616,2026-03-14,2026-03-14,quantile,wk inc covid hosp
20,0,0.15,20.502747169875576,2026-03-14,2026-03-14,quantile,wk inc covid hosp
21,0,0.15,82.27679365137206,2026-03-14,2026-03-14,quantile,wk inc covid hosp
22,0,0.15,45.022476967909206,2026-03-14,2026-03-14,quantile,wk inc covid hosp
23,0,0.15,3.3065744612653436,2026-03-14,2026-03-14,quantile,wk inc covid hosp
24,0,0.15,68.32462097873261,2026-03-14,2026-03-14,quantile,wk inc covid hosp
25,0,0.15,47.18284404993968,2026-03-14,2026-03-14,quantile,wk inc covid hosp
26,0,0.15,139.22470257004494,2026-03-14,2026-03-14,quantile,wk inc covid hosp
27,0,0.15,79.73380597239708,2026-03-14,2026-03-14,quantile,wk inc covid hosp
28,0,0.15,24.169180936283443,2026-03-14,2026-03-14,quantile,wk inc covid hosp
29,0,0.15,57.873678892812634,2026-03-14,2026-03-14,quantile,wk inc covid hosp
30,0,0.15,15.847671908433398,2026-03-14,2026-03-14,quantile,wk inc covid hosp
31,0,0.15,25.471035344633773,2026-03-14,2026-03-14,quantile,wk inc covid hosp
32,0,0.15,10.636022698096955,2026-03-14,2026-03-14,quantile,wk inc covid hosp
33,0,0.15,6.9664289617854145,2026-03-14,2026-03-14,quantile,wk inc covid hosp
34,0,0.15,132.9946180388087,2026-03-14,2026-03-14,quantile,wk inc covid hosp
35,0,0.15,12.681365022633301,2026-03-14,2026-03-14,quantile,wk inc covid hosp
36,0,0.15,244.2425529270976,2026-03-14,2026-03-14,quantile,wk inc covid hosp
37,0,0.15,173.91551289693464,2026-03-14,2026-03-14,quantile,wk inc covid hosp
38,0,0.15,20.14968933868395,2026-03-14,2026-03-14,quantile,wk inc covid hosp
39,0,0.15,224.06596199760497,2026-03-14,2026-03-14,quantile,wk inc covid hosp
40,0,0.15,75.79946983541379,2026-03-14,2026-03-14,quantile,wk inc covid hosp
41,0,0.15,2.1519749968166564,2026-03-14,2026-03-14,quantile,wk inc covid hosp
42,0,0.15,290.89231836263343,2026-03-14,2026-03-14,quantile,wk inc covid hosp
44,0,0.15,11.177618644674451,2026-03-14,2026-03-14,quantile,wk inc covid hosp
45,0,0.15,62.34101580179504,2026-03-14,2026-03-14,quantile,wk inc covid hosp
46,0,0.15,9.08796226752969,2026-03-14,2026-03-14,quantile,wk inc covid hosp
47,0,0.15,74.16465222702674,2026-03-14,2026-03-14,quantile,wk inc covid hosp
48,0,0.15,122.24113968783922,2026-03-14,2026-03-14,quantile,wk inc covid hosp
49,0,0.15,3.4506207816250587,2026-03-14,2026-03-14,quantile,wk inc covid hosp
50,0,0.15,6.196796913734203,2026-03-14,2026-03-14,quantile,wk inc covid hosp
51,0,0.15,93.98295515996408,2026-03-14,2026-03-14,quantile,wk inc covid hosp
53,0,0.15,36.16802306265326,2026-03-14,2026-03-14,quantile,wk inc covid hosp
54,0,0.15,36.93386070690533,2026-03-14,2026-03-14,quantile,wk inc covid hosp
55,0,0.15,107.18723922620451,2026-03-14,2026-03-14,quantile,wk inc covid hosp
56,0,0.15,4.9225096650480245,2026-03-14,2026-03-14,quantile,wk inc covid hosp
72,0,0.15,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
US,0,0.15,3834.864791725688,2026-03-14,2026-03-14,quantile,wk inc covid hosp
01,0,0.2,78.17331002858346,2026-03-14,2026-03-14,quantile,wk inc covid hosp
02,0,0.2,3.451809480258671,2026-03-14,2026-03-14,quantile,wk inc covid hosp
04,0,0.2,39.644947800862944,2026-03-14,2026-03-14,quantile,wk inc covid hosp
05,0,0.2,22.62922038514998,2026-03-14,2026-03-14,quantile,wk inc covid hosp
06,0,0.2,150.72348292332993,2026-03-14,2026-03-14,quantile,wk inc covid hosp
08,0,0.2,47.80873927561067,2026-03-14,2026-03-14,quantile,wk inc covid hosp
09,0,0.2,35.078842208434686,2026-03-14,2026-03-14,quantile,wk inc covid hosp
10,0,0.2,14.558396921956982,2026-03-14,2026-03-14,quantile,wk inc covid hosp
11,0,0.2,7.018560806731481,2026-03-14,2026-03-14,quantile,wk inc covid hosp
12,0,0.2,160.9822107665475,2026-03-14,2026-03-14,quantile,wk inc covid hosp
13,0,0.2,51.08487162986019,2026-03-14,2026-03-14,quantile,wk inc covid hosp
15,0,0.2,1.1901601253625391,2026-03-14,2026-03-14,quantile,wk inc covid hosp
16,0,0.2,4.641467675641186,2026-03-14,2026-03-14,quantile,wk inc covid hosp
17,0,0.2,207.3980115548858,2026-03-14,2026-03-14,quantile,wk inc covid hosp
18,0,0.2,123.44434604323072,2026-03-14,2026-03-14,quantile,wk inc covid hosp
19,0,0.2,40.51663651012873,2026-03-14,2026-03-14,quantile,wk inc covid hosp
20,0,0.2,22.422907154860166,2026-03-14,2026-03-14,quantile,wk inc covid hosp
21,0,0.2,87.55961856882855,2026-03-14,2026-03-14,quantile,wk inc covid hosp
22,0,0.2,48.0749890058788,2026-03-14,2026-03-14,quantile,wk inc covid hosp
23,0,0.2,3.9298527319599823,2026-03-14,2026-03-14,quantile,wk inc covid hosp
24,0,0.2,71.78498748424491,2026-03-14,2026-03-14,quantile,wk inc covid hosp
25,0,0.2,50.76354075894441,2026-03-14,2026-03-14,quantile,wk inc covid hosp
26,0,0.2,149.58059846327927,2026-03-14,2026-03-14,quantile,wk inc covid hosp
27,0,0.2,83.42096240791088,2026-03-14,2026-03-14,quantile,wk inc covid hosp
28,0,0.2,26.316658207342154,2026-03-14,2026-03-14,quantile,wk inc covid hosp
29,0,0.2,61.60946031097856,2026-03-14,2026-03-14,quantile,wk inc covid hosp
30,0,0.2,17.237623521157975,2026-03-14,2026-03-14,quantile,wk inc covid hosp
31,0,0.2,27.20130468651784,2026-03-14,2026-03-14,quantile,wk inc covid hosp
32,0,0.2,11.776638295193054,2026-03-14,2026-03-14,quantile,wk inc covid hosp
33,0,0.2,7.872729331292578,2026-03-14,2026-03-14,quantile,wk inc covid hosp
34,0,0.2,142.26005298711672,2026-03-14,2026-03-14,quantile,wk inc covid hosp
35,0,0.2,14.057663208936082,2026-03-14,2026-03-14,quantile,wk inc covid hosp
36,0,0.2,253.25903075662472,2026-03-14,2026-03-14,quantile,wk inc covid hosp
37,0,0.2,181.01611301187597,2026-03-14,2026-03-14,quantile,wk inc covid hosp
38,0,0.2,21.49004142404106,2026-03-14,2026-03-14,quantile,wk inc covid hosp
39,0,0.2,234.19937295551782,2026-03-14,2026-03-14,quantile,wk inc covid hosp
40,0,0.2,79.10441069645132,2026-03-14,2026-03-14,quantile,wk inc covid hosp
41,0,0.2,3.140656638112245,2026-03-14,2026-03-14,quantile,wk inc covid hosp
42,0,0.2,306.63779559940724,2026-03-14,2026-03-14,quantile,wk inc covid hosp
44,0,0.2,12.239966277962818,2026-03-14,2026-03-14,quantile,wk inc covid hosp
45,0,0.2,65.78243975206794,2026-03-14,2026-03-14,quantile,wk inc covid hosp
46,0,0.2,10.14788324548858,2026-03-14,2026-03-14,quantile,wk inc covid hosp
47,0,0.2,79.05869220426369,2026-03-14,2026-03-14,quantile,wk inc covid hosp
48,0,0.2,137.50888188210592,2026-03-14,2026-03-14,quantile,wk inc covid hosp
49,0,0.2,4.313330807436114,2026-03-14,2026-03-14,quantile,wk inc covid hosp
50,0,0.2,7.0637200614505975,2026-03-14,2026-03-14,quantile,wk inc covid hosp
51,0,0.2,98.03639870234947,2026-03-14,2026-03-14,quantile,wk inc covid hosp
53,0,0.2,38.45833912018043,2026-03-14,2026-03-14,quantile,wk inc covid hosp
54,0,0.2,38.956404466754016,2026-03-14,2026-03-14,quantile,wk inc covid hosp
55,0,0.2,113.12777161752352,2026-03-14,2026-03-14,quantile,wk inc covid hosp
56,0,0.2,5.8995371735115585,2026-03-14,2026-03-14,quantile,wk inc covid hosp
72,0,0.2,0.0,2026-03-14,2026-03-14,quantile,wk inc covid hosp
