location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
45,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
46,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
47,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
48,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
49,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
50,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
51,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
53,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
54,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
55,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
56,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
72,0,0.01,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
US,0,0.01,229.32083085800176,2026-06-27,2026-06-27,quantile,wk inc covid hosp
01,0,0.025,12.349407780421197,2026-06-27,2026-06-27,quantile,wk inc covid hosp
02,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
04,0,0.025,2.3501534535401043,2026-06-27,2026-06-27,quantile,wk inc covid hosp
05,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
06,0,0.025,77.43099651894336,2026-06-27,2026-06-27,quantile,wk inc covid hosp
08,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
09,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
10,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
11,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
12,0,0.025,33.285843983756315,2026-06-27,2026-06-27,quantile,wk inc covid hosp
13,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
15,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
16,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
17,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
18,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
19,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
20,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
21,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
22,0,0.025,9.593275131973114,2026-06-27,2026-06-27,quantile,wk inc covid hosp
23,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
24,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
25,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
26,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
27,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
28,0,0.025,0.7175676823478341,2026-06-27,2026-06-27,quantile,wk inc covid hosp
29,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
30,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
31,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
32,0,0.025,1.311271115684338,2026-06-27,2026-06-27,quantile,wk inc covid hosp
33,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
34,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
35,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
36,0,0.025,5.473626402310917,2026-06-27,2026-06-27,quantile,wk inc covid hosp
37,0,0.025,21.499452198297252,2026-06-27,2026-06-27,quantile,wk inc covid hosp
38,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
39,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
40,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
41,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
42,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
44,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
45,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
46,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
47,0,0.025,0.7102733788118325,2026-06-27,2026-06-27,quantile,wk inc covid hosp
48,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
49,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
50,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
51,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
53,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
54,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
55,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
56,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
72,0,0.025,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
US,0,0.025,328.61333455721876,2026-06-27,2026-06-27,quantile,wk inc covid hosp
01,0,0.05,14.90970523956699,2026-06-27,2026-06-27,quantile,wk inc covid hosp
02,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
04,0,0.05,4.692514370192298,2026-06-27,2026-06-27,quantile,wk inc covid hosp
05,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
06,0,0.05,89.3868874071682,2026-06-27,2026-06-27,quantile,wk inc covid hosp
08,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
09,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
10,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
11,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
12,0,0.05,46.11452394405777,2026-06-27,2026-06-27,quantile,wk inc covid hosp
13,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
15,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
16,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
17,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
18,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
19,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
20,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
21,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
22,0,0.05,11.847436844747241,2026-06-27,2026-06-27,quantile,wk inc covid hosp
23,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
24,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
25,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
26,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
27,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
28,0,0.05,1.9591057071723976,2026-06-27,2026-06-27,quantile,wk inc covid hosp
29,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
30,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
31,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
32,0,0.05,2.6940006943927264,2026-06-27,2026-06-27,quantile,wk inc covid hosp
33,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
34,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
35,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
36,0,0.05,11.94897881035287,2026-06-27,2026-06-27,quantile,wk inc covid hosp
37,0,0.05,26.292454443488502,2026-06-27,2026-06-27,quantile,wk inc covid hosp
38,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
39,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
40,0,0.05,0.615037951970233,2026-06-27,2026-06-27,quantile,wk inc covid hosp
41,0,0.05,0.4789066530752224,2026-06-27,2026-06-27,quantile,wk inc covid hosp
42,0,0.05,5.453874559947737,2026-06-27,2026-06-27,quantile,wk inc covid hosp
44,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
45,0,0.05,1.249268926581877,2026-06-27,2026-06-27,quantile,wk inc covid hosp
46,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
47,0,0.05,3.8444059599304334,2026-06-27,2026-06-27,quantile,wk inc covid hosp
48,0,0.05,3.2422728762403206,2026-06-27,2026-06-27,quantile,wk inc covid hosp
49,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
50,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
51,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
53,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
54,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
55,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
56,0,0.05,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
72,0,0.05,1.0183234511073092,2026-06-27,2026-06-27,quantile,wk inc covid hosp
US,0,0.05,411.91016831712005,2026-06-27,2026-06-27,quantile,wk inc covid hosp
01,0,0.1,18.4080012686896,2026-06-27,2026-06-27,quantile,wk inc covid hosp
02,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
04,0,0.1,8.66968469392697,2026-06-27,2026-06-27,quantile,wk inc covid hosp
05,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
06,0,0.1,103.63258378956834,2026-06-27,2026-06-27,quantile,wk inc covid hosp
08,0,0.1,1.8141855777402152,2026-06-27,2026-06-27,quantile,wk inc covid hosp
09,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
10,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
11,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
12,0,0.1,64.9801501407667,2026-06-27,2026-06-27,quantile,wk inc covid hosp
13,0,0.1,3.612938982225244,2026-06-27,2026-06-27,quantile,wk inc covid hosp
15,0,0.1,0.6188690907806068,2026-06-27,2026-06-27,quantile,wk inc covid hosp
16,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
17,0,0.1,2.5477410805088407,2026-06-27,2026-06-27,quantile,wk inc covid hosp
18,0,0.1,2.1382619007739962,2026-06-27,2026-06-27,quantile,wk inc covid hosp
19,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
20,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
21,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
22,0,0.1,14.492525090160342,2026-06-27,2026-06-27,quantile,wk inc covid hosp
23,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
24,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
25,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
26,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
27,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
28,0,0.1,3.661354351950147,2026-06-27,2026-06-27,quantile,wk inc covid hosp
29,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
30,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
31,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
32,0,0.1,4.185647000979411,2026-06-27,2026-06-27,quantile,wk inc covid hosp
33,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
34,0,0.1,1.9526269365585214,2026-06-27,2026-06-27,quantile,wk inc covid hosp
35,0,0.1,0.20757733892038333,2026-06-27,2026-06-27,quantile,wk inc covid hosp
36,0,0.1,19.404406535648125,2026-06-27,2026-06-27,quantile,wk inc covid hosp
37,0,0.1,32.26861953027444,2026-06-27,2026-06-27,quantile,wk inc covid hosp
38,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
39,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
40,0,0.1,2.5637153375430173,2026-06-27,2026-06-27,quantile,wk inc covid hosp
41,0,0.1,2.0647536792700762,2026-06-27,2026-06-27,quantile,wk inc covid hosp
42,0,0.1,12.168981688976432,2026-06-27,2026-06-27,quantile,wk inc covid hosp
44,0,0.1,0.08889441880991646,2026-06-27,2026-06-27,quantile,wk inc covid hosp
45,0,0.1,3.515090340079689,2026-06-27,2026-06-27,quantile,wk inc covid hosp
46,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
47,0,0.1,7.441348964964697,2026-06-27,2026-06-27,quantile,wk inc covid hosp
48,0,0.1,16.893094855516235,2026-06-27,2026-06-27,quantile,wk inc covid hosp
49,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
50,0,0.1,0.5114927764090635,2026-06-27,2026-06-27,quantile,wk inc covid hosp
51,0,0.1,2.3624784877986387,2026-06-27,2026-06-27,quantile,wk inc covid hosp
53,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
54,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
55,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
56,0,0.1,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
72,0,0.1,3.4152805022712913,2026-06-27,2026-06-27,quantile,wk inc covid hosp
US,0,0.1,543.3180966502839,2026-06-27,2026-06-27,quantile,wk inc covid hosp
01,0,0.15,21.276498135387907,2026-06-27,2026-06-27,quantile,wk inc covid hosp
02,0,0.15,0.23526008312882554,2026-06-27,2026-06-27,quantile,wk inc covid hosp
04,0,0.15,12.069984378915215,2026-06-27,2026-06-27,quantile,wk inc covid hosp
05,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
06,0,0.15,112.53473653855805,2026-06-27,2026-06-27,quantile,wk inc covid hosp
08,0,0.15,3.2440144672066933,2026-06-27,2026-06-27,quantile,wk inc covid hosp
09,0,0.15,0.46432352504578217,2026-06-27,2026-06-27,quantile,wk inc covid hosp
10,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
11,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
12,0,0.15,77.43358031420904,2026-06-27,2026-06-27,quantile,wk inc covid hosp
13,0,0.15,5.827166969427413,2026-06-27,2026-06-27,quantile,wk inc covid hosp
15,0,0.15,1.2097297620077456,2026-06-27,2026-06-27,quantile,wk inc covid hosp
16,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
17,0,0.15,5.419751699577983,2026-06-27,2026-06-27,quantile,wk inc covid hosp
18,0,0.15,4.256442059834697,2026-06-27,2026-06-27,quantile,wk inc covid hosp
19,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
20,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
21,0,0.15,0.2453234247728736,2026-06-27,2026-06-27,quantile,wk inc covid hosp
22,0,0.15,16.73924238678124,2026-06-27,2026-06-27,quantile,wk inc covid hosp
23,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
24,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
25,0,0.15,1.5904124491220175,2026-06-27,2026-06-27,quantile,wk inc covid hosp
26,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
27,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
28,0,0.15,5.01977180650392,2026-06-27,2026-06-27,quantile,wk inc covid hosp
29,0,0.15,1.284315371090203,2026-06-27,2026-06-27,quantile,wk inc covid hosp
30,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
31,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
32,0,0.15,5.285226109051171,2026-06-27,2026-06-27,quantile,wk inc covid hosp
33,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
34,0,0.15,4.978071986531276,2026-06-27,2026-06-27,quantile,wk inc covid hosp
35,0,0.15,0.968486877772015,2026-06-27,2026-06-27,quantile,wk inc covid hosp
36,0,0.15,24.46006018380135,2026-06-27,2026-06-27,quantile,wk inc covid hosp
37,0,0.15,36.071313413155636,2026-06-27,2026-06-27,quantile,wk inc covid hosp
38,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
39,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
40,0,0.15,3.8663102720424702,2026-06-27,2026-06-27,quantile,wk inc covid hosp
41,0,0.15,3.10884185881502,2026-06-27,2026-06-27,quantile,wk inc covid hosp
42,0,0.15,18.260584399304655,2026-06-27,2026-06-27,quantile,wk inc covid hosp
44,0,0.15,0.5735059617030842,2026-06-27,2026-06-27,quantile,wk inc covid hosp
45,0,0.15,5.203607555154601,2026-06-27,2026-06-27,quantile,wk inc covid hosp
46,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
47,0,0.15,9.588170334532931,2026-06-27,2026-06-27,quantile,wk inc covid hosp
48,0,0.15,25.722763249959346,2026-06-27,2026-06-27,quantile,wk inc covid hosp
49,0,0.15,0.6021261991469244,2026-06-27,2026-06-27,quantile,wk inc covid hosp
50,0,0.15,0.9880329503588033,2026-06-27,2026-06-27,quantile,wk inc covid hosp
51,0,0.15,4.62864604238116,2026-06-27,2026-06-27,quantile,wk inc covid hosp
53,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
54,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
55,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
56,0,0.15,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
72,0,0.15,5.043681898172843,2026-06-27,2026-06-27,quantile,wk inc covid hosp
US,0,0.15,619.2159794300878,2026-06-27,2026-06-27,quantile,wk inc covid hosp
01,0,0.2,22.719151798200233,2026-06-27,2026-06-27,quantile,wk inc covid hosp
02,0,0.2,0.5355995886894402,2026-06-27,2026-06-27,quantile,wk inc covid hosp
04,0,0.2,14.45125861801663,2026-06-27,2026-06-27,quantile,wk inc covid hosp
05,0,0.2,0.32953721307630834,2026-06-27,2026-06-27,quantile,wk inc covid hosp
06,0,0.2,120.97387040082782,2026-06-27,2026-06-27,quantile,wk inc covid hosp
08,0,0.2,4.572686536913112,2026-06-27,2026-06-27,quantile,wk inc covid hosp
09,0,0.2,1.7134304847289785,2026-06-27,2026-06-27,quantile,wk inc covid hosp
10,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
11,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
12,0,0.2,88.96051939091383,2026-06-27,2026-06-27,quantile,wk inc covid hosp
13,0,0.2,7.918002178085993,2026-06-27,2026-06-27,quantile,wk inc covid hosp
15,0,0.2,1.7369348964228042,2026-06-27,2026-06-27,quantile,wk inc covid hosp
16,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
17,0,0.2,7.887987335843578,2026-06-27,2026-06-27,quantile,wk inc covid hosp
18,0,0.2,6.0082644351511485,2026-06-27,2026-06-27,quantile,wk inc covid hosp
19,0,0.2,0.12360799070314038,2026-06-27,2026-06-27,quantile,wk inc covid hosp
20,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
21,0,0.2,1.4935014163076086,2026-06-27,2026-06-27,quantile,wk inc covid hosp
22,0,0.2,18.43047800316278,2026-06-27,2026-06-27,quantile,wk inc covid hosp
23,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
24,0,0.2,0.9340268236311624,2026-06-27,2026-06-27,quantile,wk inc covid hosp
25,0,0.2,3.5345407810083196,2026-06-27,2026-06-27,quantile,wk inc covid hosp
26,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
27,0,0.2,1.13397559358198,2026-06-27,2026-06-27,quantile,wk inc covid hosp
28,0,0.2,6.2632820537787675,2026-06-27,2026-06-27,quantile,wk inc covid hosp
29,0,0.2,2.7454894561992305,2026-06-27,2026-06-27,quantile,wk inc covid hosp
30,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
31,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
32,0,0.2,6.124258496669601,2026-06-27,2026-06-27,quantile,wk inc covid hosp
33,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
34,0,0.2,7.723693033014511,2026-06-27,2026-06-27,quantile,wk inc covid hosp
35,0,0.2,1.7120753328196567,2026-06-27,2026-06-27,quantile,wk inc covid hosp
36,0,0.2,27.695866374205334,2026-06-27,2026-06-27,quantile,wk inc covid hosp
37,0,0.2,39.64083415690314,2026-06-27,2026-06-27,quantile,wk inc covid hosp
38,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
39,0,0.2,1.2411908393048832,2026-06-27,2026-06-27,quantile,wk inc covid hosp
40,0,0.2,4.803830954916696,2026-06-27,2026-06-27,quantile,wk inc covid hosp
41,0,0.2,4.082544508404328,2026-06-27,2026-06-27,quantile,wk inc covid hosp
42,0,0.2,22.6057307220405,2026-06-27,2026-06-27,quantile,wk inc covid hosp
44,0,0.2,0.9934025878243952,2026-06-27,2026-06-27,quantile,wk inc covid hosp
45,0,0.2,6.44607276868225,2026-06-27,2026-06-27,quantile,wk inc covid hosp
46,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
47,0,0.2,11.691573663917717,2026-06-27,2026-06-27,quantile,wk inc covid hosp
48,0,0.2,35.292317803578705,2026-06-27,2026-06-27,quantile,wk inc covid hosp
49,0,0.2,1.3403978854181595,2026-06-27,2026-06-27,quantile,wk inc covid hosp
50,0,0.2,1.4322503136908418,2026-06-27,2026-06-27,quantile,wk inc covid hosp
51,0,0.2,6.097003981899747,2026-06-27,2026-06-27,quantile,wk inc covid hosp
53,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
54,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
55,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
56,0,0.2,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
72,0,0.2,6.506249758734201,2026-06-27,2026-06-27,quantile,wk inc covid hosp
US,0,0.2,668.0382195159972,2026-06-27,2026-06-27,quantile,wk inc covid hosp
01,0,0.25,24.397497088549922,2026-06-27,2026-06-27,quantile,wk inc covid hosp
02,0,0.25,0.8194396479051523,2026-06-27,2026-06-27,quantile,wk inc covid hosp
04,0,0.25,16.35847658877821,2026-06-27,2026-06-27,quantile,wk inc covid hosp
05,0,0.25,0.9927296649247976,2026-06-27,2026-06-27,quantile,wk inc covid hosp
06,0,0.25,127.81313233045083,2026-06-27,2026-06-27,quantile,wk inc covid hosp
08,0,0.25,6.00966118945245,2026-06-27,2026-06-27,quantile,wk inc covid hosp
09,0,0.25,3.0244355558428833,2026-06-27,2026-06-27,quantile,wk inc covid hosp
10,0,0.25,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
11,0,0.25,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
12,0,0.25,98.88121808414111,2026-06-27,2026-06-27,quantile,wk inc covid hosp
13,0,0.25,9.700108125131734,2026-06-27,2026-06-27,quantile,wk inc covid hosp
15,0,0.25,2.1370390470497878,2026-06-27,2026-06-27,quantile,wk inc covid hosp
16,0,0.25,0.0,2026-06-27,2026-06-27,quantile,wk inc covid hosp
17,0,0.25,10.133707540506096,2026-06-27,2026-06-27,quantile,wk inc covid hosp
