location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
40,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.2806081949074115
48,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,35.98342833501038
49,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.07905134847021326
54,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,10.481012027168587
US,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,457.62276258052634
01,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,7.168078401624338
02,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
05,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
06,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,71.10247902852477
08,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
09,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,25.544551071463264
13,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
15,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
16,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
18,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
21,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
22,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,7.846774190999035
23,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
25,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
26,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
27,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
28,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
29,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
30,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
31,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
32,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
33,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
34,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
35,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
36,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,6.780004228604976
37,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
38,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
39,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
40,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
48,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,4.462293806647032
49,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
54,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,4.823688611725727
US,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,343.6737356391549
01,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,2.9994243165226506
02,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
05,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
06,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,60.44115813722848
08,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
09,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
13,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
15,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
16,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
18,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
21,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
22,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,5.022355697808579
23,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
25,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
26,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
27,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
28,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
29,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
30,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
31,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
32,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
33,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
34,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
35,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
36,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
37,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
38,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
39,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
40,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
48,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
49,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
54,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,0.8675539357689979
US,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.01,327.8633124279884
01,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.41562458422152304
02,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
05,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
06,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,45.82547762558197
08,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
09,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
13,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
15,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
16,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
18,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
21,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
22,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,2.132784914041578
23,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
25,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
26,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
27,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
28,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
29,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
30,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
31,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
32,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
33,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
34,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
35,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
36,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
37,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
38,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
39,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
40,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
48,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
49,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
54,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
US,2026-07-18,3,2026-08-08,wk inc covid hosp,quantile,0.01,275.1244230738103
01,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,14.623892054864498
02,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
04,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.5500876616257904
05,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
06,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,103.84852313661234
08,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,2.2572529942357846
09,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
10,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
11,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
12,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,76.53907038535822
13,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,4.028144483292474
15,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.9855817744566475
16,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
17,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,3.2843754061330936
18,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
19,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
20,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
21,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
22,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,16.978358598382343
23,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
24,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
25,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
26,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
27,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
28,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
29,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
30,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
31,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
32,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
33,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
34,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,1.7068210849483239
35,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
36,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,18.157248746093355
37,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,10.438646621150925
38,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
39,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
40,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
41,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
42,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
44,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
45,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
46,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
47,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,2.959534978113587
48,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,48.22107406736032
49,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
50,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
51,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
53,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,2.3757876424120576
54,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
55,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
56,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,0.0
72,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,15.133920561395563
US,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.025,571.305674974713
01,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,10.96046964896476
02,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
04,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
05,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
06,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,92.2124773803143
08,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
09,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
10,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
11,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
12,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,43.25449806272665
13,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
15,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
16,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
17,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
18,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
19,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
20,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
21,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
22,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,11.379513568711698
23,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
24,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
25,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
26,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
27,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
28,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
29,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
30,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
31,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
32,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
33,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
34,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
35,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
36,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,15.91942170667442
37,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,4.941248631165888
38,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
39,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
40,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
41,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
42,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
44,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
45,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
46,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
47,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
48,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,25.132561351026673
49,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
50,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
51,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
53,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.39457274232546913
54,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
55,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
56,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
72,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,8.561497775077164
US,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.025,520.0804760734687
01,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,7.009262633808308
02,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
04,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
05,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
06,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,82.9925744366661
08,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
09,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
10,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
11,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
12,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,22.880415974718407
13,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
15,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
16,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
17,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
18,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
19,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
20,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
21,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
22,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,8.167437789591778
23,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
24,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
25,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
26,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
27,2026-07-18,2,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
