location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
40,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,1.6403861434634202
46,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
48,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,58.835537358221224
49,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,5.116740397759349
54,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,7.18384169323911
US,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.01,594.8015388518401
01,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,14.905587339387404
02,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
05,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
06,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,106.66731973716664
08,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
09,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,20.294880555624513
13,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,5.729911592516278
15,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
16,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
18,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
21,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
22,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,7.221817731127546
23,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
25,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
26,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
27,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
28,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
29,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
30,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
31,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
32,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,1.3443456714573525
33,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
34,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
35,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
36,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,13.659913296683722
37,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,10.408640010591748
38,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
39,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
40,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
48,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,23.679349126793323
49,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,1.4581838723718057
54,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,1.4748286579880112
US,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.01,490.40769478774644
01,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,10.122456943984773
02,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
05,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
06,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,98.0894989957044
08,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
09,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
13,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,1.4507091175960038
15,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
16,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
18,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
21,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
22,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,4.096636096646265
23,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
25,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
26,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
27,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
28,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
29,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
30,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
31,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
32,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
33,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
34,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
35,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
36,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,5.673747610559342
37,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,3.2191033035416114
38,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
39,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
40,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
48,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
49,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
54,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,0.0
US,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.01,462.765136294152
01,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,6.970423750391298
02,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
05,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
06,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,80.09465195755625
08,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
09,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
13,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
15,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
16,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
18,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
21,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
22,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,1.3372790084198092
23,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
25,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
26,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
27,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
28,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
29,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
30,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
31,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
32,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
33,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
34,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
35,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
36,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,2.4104902713843335
37,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
38,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
39,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
40,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
48,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
49,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
54,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
72,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,0.0
US,2026-07-25,3,2026-08-15,wk inc covid hosp,quantile,0.01,419.77079236503346
01,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,22.49826642236571
02,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
04,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,5.140177654129156
05,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
06,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,143.87281098458837
08,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
09,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
10,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
11,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
12,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,70.73807890969357
13,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,16.350280964012654
15,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.05487766137383209
16,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,1.8690860635155648
17,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,7.398766253477802
18,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
19,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
20,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
21,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
22,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,16.169016174473203
23,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
24,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
25,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
26,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
27,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
28,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,3.4271099422805915
29,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
30,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
31,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
32,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,5.112883019407571
33,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
34,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,4.765180932931826
35,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
36,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,26.262739691687546
37,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,22.206192712273033
38,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
39,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
40,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
41,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
42,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
44,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
45,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,4.50916307557693
46,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
47,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
48,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,72.05616759679693
49,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,1.6810024159211021
50,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
51,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
53,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,7.587995223028571
54,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
55,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
56,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,0.0
72,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,10.918232033764552
US,2026-07-25,0,2026-07-25,wk inc covid hosp,quantile,0.025,710.9628850859009
01,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,19.637971151774366
02,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
04,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,1.9483600547558642
05,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
06,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,131.61425584161393
08,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
09,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
10,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
11,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
12,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,37.72834688006159
13,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,12.64689204504499
15,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
16,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.808443963664015
17,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,2.011124056576694
18,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
19,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
20,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
21,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
22,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,10.553948049377022
23,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
24,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
25,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
26,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
27,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
28,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.803328109079936
29,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
30,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
31,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
32,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,3.2138387057317903
33,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
34,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
35,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
36,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,22.929595122420572
37,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,16.847029876867747
38,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
39,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
40,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
41,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
42,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
44,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
45,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,1.6334021916346273
46,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
47,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
48,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,48.048222481426784
49,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
50,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
51,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
53,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,5.4294982452243925
54,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
55,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
56,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,0.0
72,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,4.734480650364334
US,2026-07-25,1,2026-08-01,wk inc covid hosp,quantile,0.025,664.120609629966
01,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,15.092104504705251
02,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
04,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
05,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
06,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,125.21622199117351
08,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
09,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
10,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
11,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
12,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,15.691538980776812
13,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,7.681667181412237
15,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
16,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
17,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
18,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
19,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
20,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
21,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
22,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,7.422437243409081
23,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
24,2026-07-25,2,2026-08-08,wk inc covid hosp,quantile,0.025,0.0
