location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Hawaii,2,0,0.6943947869517144,2.1306415941099086,0,9.68600872397142,29.72,0,0.69,2.13,0,10,30,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Idaho,0,1.1339368271875534,2.2308970920587066,4.105373845121122,22.2388484303802,43.7525099322518,80.5148792266846,1.13,2.23,4.11,22,44,81,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Idaho,1,0.9929977442440497,2.34917652613977,4.449261974357052,19.4747412699564,46.07221447301,87.2592372894287,0.99,2.35,4.45,19,46,87,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Idaho,2,0.8412388067357398,2.2342785353198873,5.230856362565399,16.4984343644178,43.8188270341911,102.587921142578,0.84,2.23,5.23,16,44,103,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Illinois,0,6.4895631229918385,8.959077013273454,11.67143323094162,813.326173529783,1122.82625000572,1462.76135225475,6.49,8.96,11.67,813,1123,1463,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Illinois,1,5.741439871488859,9.396832422013887,14.06769294774438,719.565128303512,1177.68940870918,1763.08060477051,5.74,9.4,14.07,720,1178,1763,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Illinois,2,5.347332240220153,10.256585813262507,15.548381528397728,670.172273095273,1285.44087404374,1948.65284664075,5.35,10.26,15.55,670,1285,1949,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Indiana,0,6.648510459517907,9.505973274995519,13.288712040011207,456.162945691121,652.2171841627,911.755808390821,6.65,9.51,13.29,456,652,912,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Indiana,1,6.65028813986906,10.601017792679981,14.589800846061364,456.284914650998,727.349612078904,1001.02520278937,6.65,10.6,14.59,456,727,1001,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Indiana,2,5.954522487968629,10.76567870281783,15.357625536666701,408.547528778762,738.647211182645,1053.7066529839,5.95,10.77,15.36,409,739,1054,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Iowa,0,2.852660700636409,5.213133067281347,7.6091614964458305,91.4766130065918,167.170163644479,244.003894805908,2.85,5.21,7.61,91,167,244,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Iowa,1,2.871151938586792,5.720515430321962,9.203034884055787,92.0695737528953,183.440454765986,295.114823991203,2.87,5.72,9.2,92,183,295,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Iowa,2,2.76025274471995,5.9978639845977435,10.225149569275164,88.513355995264,192.334224137774,327.891098255895,2.76,6,10.23,89,192,328,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Kansas,0,4.426520975178854,7.556723111715548,10.853229741838273,129.259325913505,220.664702824748,316.926355546691,4.43,7.56,10.85,129,221,317,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Kansas,1,4.191557260184322,8.309975195549724,12.819257374291183,122.398124625941,242.660499782519,374.336544704988,4.19,8.31,12.82,122,243,374,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Kansas,2,3.846245294251657,9.22910122252202,13.851147652308969,112.314631924425,269.5,404.468886221316,3.85,9.23,13.85,112,270,404,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Kentucky,0,6.641991104561307,9.628308804819877,13.117502464854049,299.514611068198,434.179920075428,591.521967900375,6.64,9.63,13.12,300,434,592,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Kentucky,1,5.8858425323846575,9.966036681061048,15.2034893305534,265.416771739607,449.409454699435,685.587668220908,5.89,9.97,15.2,265,449,686,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Kentucky,2,5.47725489574064,11.048083044677043,17.66397756925642,246.991879994018,498.203361624971,796.541170905806,5.48,11.05,17.66,247,498,797,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Louisiana,0,2.226931939600584,3.950093445230238,6.032466199482326,101.527029669638,180.086893218507,275.023391566147,2.23,3.95,6.03,102,180,275,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Louisiana,1,2.028929685851495,4.2572173257557155,7.4513349405884215,92.5,194.088836778559,339.710383662294,2.03,4.26,7.45,92,194,340,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Louisiana,2,1.7594068616858036,4.2949049848161485,8.938257805237665,80.2123089039611,195.80703750646,407.5,1.76,4.29,8.94,80,196,408,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Maine,0,3.4993309456019617,5.960539913422565,9.440927312979467,48.817941256262,83.1534061431885,131.707072618817,3.5,5.96,9.44,49,83,132,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Maine,1,3.61990301527169,7.081118882014595,10.715649739822878,50.5,98.7862111313769,149.49027904286,3.62,7.08,10.72,50,99,149,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Maine,2,3.5634847836118455,7.795631633625386,11.459961506617972,49.7129289964946,108.754128449636,159.8739119923,3.56,7.8,11.46,50,109,160,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Maryland,0,2.893880474628349,4.495191845174213,6.732255888419925,177.949745736923,276.417168193573,413.978128704187,2.89,4.5,6.73,178,276,414,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Maryland,1,2.8271533461886587,4.9853602423851235,8.189907339685362,173.846578503963,306.558475831083,503.611652756024,2.83,4.99,8.19,174,307,504,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Maryland,2,2.768702788789909,5.869604485566598,10.106477388779567,170.252352025544,360.932192929295,621.464879906712,2.77,5.87,10.11,170,361,621,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Massachusetts,0,3.528242402831324,7.273771523213094,11.046028652215586,246.907567670129,509.020931539055,773.004730271502,3.53,7.27,11.05,247,509,773,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Massachusetts,1,2.772207561753424,7.434556979861226,12.656955432719894,194,520.272750854492,885.737917977031,2.77,7.43,12.66,194,520,886,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Massachusetts,2,2.5625070430644867,7.226358954481038,13.363345991554757,179.325088500977,505.702984333038,935.171362393179,2.56,7.23,13.36,179,506,935,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Michigan,0,4.080830106567858,8.655418197711661,12.44569443193132,409.525869757565,868.602115983331,1248.96986737343,4.08,8.66,12.45,410,869,1249,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Michigan,1,4.089450976856668,8.844746362332291,13.498967582556254,410.391004867554,887.601873204559,1354.66958822379,4.09,8.84,13.5,410,888,1355,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Michigan,2,3.638072766766135,8.688357009037915,14.130141728339112,365.093590064759,871.907643291477,1418.0101670448,3.64,8.69,14.13,365,872,1418,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Minnesota,0,8.129628219193565,10.989098952659951,14.799747838404944,466.421403708639,630.477903883928,849.106376725242,8.13,10.99,14.8,466,630,849,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Minnesota,1,7.629282402447509,10.586040128118752,15.664356389403068,437.715048154093,607.353197851761,898.711589059914,7.63,10.59,15.66,438,607,899,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Minnesota,2,6.443034971274219,10.873923784508836,16.311480169721715,369.656438697965,623.869955506339,935.839041121849,6.44,10.87,16.31,370,624,936,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Mississippi,0,2.0979760122772713,4.216347328055916,6.62069577004963,61.4092054828042,123.415395571853,193.792333469434,2.1,4.22,6.62,61,123,194,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Mississippi,1,1.967649947804254,4.757459036405291,7.629450339232283,57.5944716506945,139.254108642318,223.319275750063,1.97,4.76,7.63,58,139,223,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Mississippi,2,1.8878127779895248,5.077131517767979,9.11115668836587,55.2575826025702,148.611142745816,266.689842966584,1.89,5.08,9.11,55,149,267,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Missouri,0,4.199548084452735,7.2435998754650806,10.479400326568422,259.590949283323,447.756027573996,647.773861374507,4.2,7.24,10.48,260,448,648,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Missouri,1,3.9556223140632496,7.781578063904031,12.136841109834615,244.512916833952,481.010622073725,750.226939100139,3.96,7.78,12.14,245,481,750,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Missouri,2,4.003483384479573,8.105920244956678,13.525197955262154,247.471401997888,501.059516140157,836.046856910534,4,8.11,13.53,247,501,836,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Montana,0,1.3375124398834775,2.894689778146088,5.395488797961809,15.1069622562447,32.695,60.941074784995,1.34,2.89,5.4,15,33,61,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Montana,1,1.184826964804999,3.1071929680903456,6.004732811255133,13.3824072986188,35.0951852798462,67.8223762512207,1.18,3.11,6,13,35,68,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Montana,2,0.9586436021801409,3.3048354778495366,6.483958865287299,10.8277069307763,37.3275218519245,73.2351482708243,0.96,3.3,6.48,11,37,73,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Nebraska,0,2.964056969669124,4.961993856376157,7.773158296523937,58.4486839934509,97.8463011529599,153.2800744229,2.96,4.96,7.77,58,98,153,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Nebraska,1,2.4766109951752027,5.158891989890386,8.253578309035277,48.8366637055091,101.728964982447,162.753548712613,2.48,5.16,8.25,49,102,163,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Nebraska,2,2.027448588074785,5.5612233760040874,9.908558601466494,39.9795628255349,109.662597934931,195.388353346108,2.03,5.56,9.91,40,110,195,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Nevada,0,0.7412894869035573,1.7793090380591257,3.0512547400952816,23.5881650535403,56.6184142801085,97.0922988944649,0.74,1.78,3.05,24,57,97,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Nevada,1,0.6415422724024457,1.730520782580036,3.3629537564185297,20.4141638018684,55.0659500360489,107.010701858428,0.64,1.73,3.36,20,55,107,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
Nevada,2,0.5483269217754746,1.8465708758243238,3.779164268778223,17.4480093980104,58.7587162256241,120.254707656444,0.55,1.85,3.78,17,59,120,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Hampshire,0,8.295325047551527,13.147689637120616,19.76491588750124,116.259561214188,184.26579060252,277.006679707442,8.3,13.15,19.76,116,184,277,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Hampshire,1,7.444294704638007,14.545622843228397,21.308000733875392,104.332311386131,203.857922341445,298.633121845315,7.44,14.55,21.31,104,204,299,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Hampshire,2,6.936171511151296,15.309418305520486,22.732860652075374,97.2109292607912,214.562569211151,318.602633339082,6.94,15.31,22.73,97,215,319,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Jersey,0,4.719491416787801,7.334348468611919,11.351223127387456,438.132711414813,680.882259809501,1053.78773420077,4.72,7.33,11.35,438,681,1054,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Jersey,1,3.983713222620187,7.972799811760954,13.915493758039368,369.826941419375,740.152717868879,1291.84110584427,3.98,7.97,13.92,370,740,1292,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Jersey,2,3.9082297392715093,8.915269709885063,16.27705062902375,362.819452623241,827.646656394358,1511.07560034175,3.91,8.92,16.28,363,828,1511,wk inc covid hosp,2025-01-25,2025-01-11,2025-01-08,"January 25, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Mexico,0,3.7278549693737384,6.785235381832431,10.271981933218274,78.3206672074551,142.554945573439,215.810026184504,3.73,6.79,10.27,78,143,216,wk inc covid hosp,2025-01-11,2025-01-11,2025-01-08,"January 11, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
New Mexico,1,3.0675047371008937,6.8409911367911205,10.588289565495598,64.4469861745002,143.726350567704,222.455516689445,3.07,6.84,10.59,64,144,222,wk inc covid hosp,2025-01-18,2025-01-11,2025-01-08,"January 18, 2025","January 08, 2025","January 11, 2025",CovidHub-ensemble
