target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-02-28,68.522017,0.15,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,68.417104,0.15,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,68.719013,0.15,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,66.677516,0.15,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,66.027748,0.15,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,69.836127,0.2,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,70.597962,0.2,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,71.493804,0.2,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,70.913375,0.2,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,70.656728,0.2,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,71.181072,0.25,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,72.524399,0.25,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,74.510304,0.25,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,74.64492,0.25,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,75.969658,0.25,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,72.398177,0.3,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,74.655102,0.3,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,77.350253,0.3,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,78.370076,0.3,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,79.482948,0.3,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,73.382234,0.35,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,76.430937,0.35,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,79.947711,0.35,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,81.911585,0.35,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,83.428574,0.35,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,74.493719,0.4,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,78.296337,0.4,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,82.46041,0.4,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,85.149994,0.4,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,87.853688,0.4,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,75.544224,0.45,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,80.097148,0.45,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,84.758276,0.45,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,88.708465,0.45,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,92.724059,0.45,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,76.457018,0.5,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,82.02392,0.5,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,87.353976,0.5,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,92.83381,0.5,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,97.446578,0.5,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,77.563004,0.55,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,83.586056,0.55,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,89.800699,0.55,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,96.249383,0.55,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,101.60489,0.55,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,78.769136,0.6,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,85.394148,0.6,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,92.020895,0.6,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,99.750554,0.6,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,106.91403,0.6,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,79.746601,0.65,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,87.369809,0.65,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,94.997342,0.65,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,103.92898,0.65,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,112.22038,0.65,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,81.121569,0.7,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,89.27488,0.7,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,98.468224,0.7,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,107.55023,0.7,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,118.61262,0.7,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,82.300374,0.75,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,91.668611,0.75,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,101.71043,0.75,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,113.38776,0.75,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,125.49357,0.75,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,83.771134,0.8,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,94.231234,0.8,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,106.5021,0.8,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,119.31178,0.8,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,133.27453,0.8,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,85.682572,0.85,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,97.4319,0.85,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,112.88451,0.85,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,127.27239,0.85,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,143.64004,0.85,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,87.809252,0.9,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,101.93298,0.9,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,119.72933,0.9,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,138.23709,0.9,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,161.23538,0.9,3,quantile,2026-03-07,04,wk inc covid hosp
2026-02-28,91.308073,0.95,-1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-07,110.00459,0.95,0,quantile,2026-03-07,04,wk inc covid hosp
2026-03-14,131.50274,0.95,1,quantile,2026-03-07,04,wk inc covid hosp
2026-03-21,159.0437,0.95,2,quantile,2026-03-07,04,wk inc covid hosp
2026-03-28,195.10919,0.95,3,quantile,2026-03-07,04,wk inc covid hosp
