output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.003909923286315268,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.025,0.004155126307621232,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.05,0.004353418422875235,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.1,0.004599634007616598,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.15,0.004747304915438631,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.2,0.004845727848101266,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.25,0.004993325752706778,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.3,0.00507694462181015,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.35,0.005140879881364311,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.4,0.00523922499011467,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.45,0.005337550657309479,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.5,0.005435856888713185,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.55,0.005485002717794139,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.6,0.005583279806314541,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.65,0.005681537473444988,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.7,0.0057797757249419554,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.75,0.005927096710461326,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.8,0.006025286448044251,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.85,0.006172534689644956,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.9,0.006368797827696865,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.95,0.006567435179382571,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.975,0.006859116703676289,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.99,0.0071040947212629504,2026-03-28,wk inc covid prop ed visits,-1,2026-03-21,54
quantile,0.01,0.0023504087407760052,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
quantile,0.025,0.002597741323774832,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
quantile,0.05,0.0028688396859381116,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
quantile,0.1,0.0031215060702124175,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
quantile,0.15,0.00331293725660153,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
quantile,0.2,0.0034424994725832775,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
quantile,0.25,0.003565859824856697,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
quantile,0.3,0.0037186563295098095,2026-03-28,wk inc covid prop ed visits,0,2026-03-28,54
