reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.01,2.9725120610732056
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.025,3.4311061612670315
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.05,3.9565665614111367
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.1,4.662843750825375
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.15,5.12580306686694
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.2,5.575983830625909
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.25,5.893709071481507
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.3,5.96203821034169
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.35,5.984485832693882
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.4,6.090561765501879
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.45,6.155969706736936
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.5,6.194782608695652
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.55,6.43069695992973
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.6,6.678669003728889
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.65,7.018559852585304
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.7,7.87882200471207
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.75,8.548957595185158
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.8,9.873772266935067
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.85,11.49380477627031
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.9,13.102414465137064
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.95,15.452899087443821
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.975,17.01016873913137
2026-09-19,wk inc covid hosp,-1,2026-09-12,02,quantile,0.99,17.988535402101917
2026-09-19,wk inc covid hosp,0,2026-09-19,02,quantile,0.01,2.705507958428853
2026-09-19,wk inc covid hosp,0,2026-09-19,02,quantile,0.025,3.216028994367368
2026-09-19,wk inc covid hosp,0,2026-09-19,02,quantile,0.05,3.8519954936691185
