reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.01,17
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.025,18.97500000000001
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.05,21
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.1,23
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.15,25
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.2,27
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.25,28
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.3,29
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.35,30
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.4,31
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.45,32
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.5,34
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.55,35
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.6,36
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.65,37
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.7,38.30000000000018
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.75,40
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.8,42
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.85,44
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.9,47
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.95,51
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.975,55
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.99,58
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.01,0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.025,0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.05,0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.1,0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.15,0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.2,0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.25,0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.3,1
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.35,1
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.4,1
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.45,1
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.5,1
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.55,2
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.6,2
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.65,2
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.7,2
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.75,2
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.8,3
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.85,3
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.9,4
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.95,5
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.975,6
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.99,7
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.01,11
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.025,13
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.05,15
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.1,17
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.15,19
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.2,20
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.25,21
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.3,22
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.35,23
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.4,23
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.45,24
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.5,25
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.55,26
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.6,27
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.65,28
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.7,29
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.75,30
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.8,32
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.85,33
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.9,36
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.95,39
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.975,42
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.99,46
2026-05-30,wk inc covid hosp,0,2026-05-30,05,quantile,0.01,1
2026-05-30,wk inc covid hosp,0,2026-05-30,05,quantile,0.025,2
2026-05-30,wk inc covid hosp,0,2026-05-30,05,quantile,0.05,2
2026-05-30,wk inc covid hosp,0,2026-05-30,05,quantile,0.1,3
2026-05-30,wk inc covid hosp,0,2026-05-30,05,quantile,0.15,4
2026-05-30,wk inc covid hosp,0,2026-05-30,05,quantile,0.2,4
2026-05-30,wk inc covid hosp,0,2026-05-30,05,quantile,0.25,5
