reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.01,41.99
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.025,46
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.05,50
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.1,54
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.15,57
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.2,60
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.25,63
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.3,65
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.35,67
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.4,69
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.45,71
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.5,73
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.55,75
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.6,78
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.65,80
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.7,83
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.75,85
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.8,89
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.85,92
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.9,97
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.95,105
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.975,113
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.99,121.01000000000022
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.01,0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.025,0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.05,0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.1,1
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.15,1
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.2,2
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.25,2
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.3,2
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.35,2
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.4,3
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.45,3
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.5,3
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.55,4
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.6,4
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.65,4
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.7,5
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.75,5
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.8,6
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.85,6
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.9,7
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.95,8
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.975,10
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.99,11
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.01,30
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.025,32
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.05,35.95000000000002
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.1,39
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.15,42
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.2,43
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.25,45
